;;"I01";"I01";"I01";"I01";"I01";"I01";"I02";"I02";"I02";"I02";"I02";"I02";"I02";"I03";"I03";"I03";"I03";"I03";"I03";"I04";"I04";"I04";"I04";"I04";"I04";"I05";"I05";"I05";"I05";"I05";"I05";"I06";"I06";"I06";"I06";"I06";"I06";"I07";"I07";"I07";"I07";"I07";"I07";"I09";"I09";"I09";"I09";"I09";"I09";"I10";"I10";"I10";"I10";"I10";"I10";"I11";"I11";"I11";"I11";"I11";"I11";"I12";"I12";"I12";"I12";"I12";"I12";"I13";"I13";"I13";"I13";"I13";"I13";"I14";"I14";"I14";"I14";"I14";"I14";"I14";"I16";"I16";"I16";"I16";"I16";"I16";"I17";"I17";"I17";"I17";"I17";"I17";"I18";"I18";"I18";"I18";"I18";"I18";"I19";"I19";"I19";"I19";"I19";"I19";"I22";"I22";"I22";"I22";"I22";"I22";"I23";"I23";"I23";"I23";"I23";"I23";"I24";"I24";"I24";"I24";"I24";"I24";"I25";"I25";"I25";"I25";"I25";"I25";"I25";"I28";"I28";"I28";"I28";"I28";"I28";"I29";"I29";"I29";"I29";"I29";"I29";"I30";"I30";"I30";"I30";"I30";"I30";"I32";"I32";"I32";"I32";"I32";"I32";"I33";"I33";"I33";"I33";"I33";"I33";"I36";"I36";"I36";"I36";"I36";"I36";"I37";"I37";"I37";"I37";"I37";"I37";"I39";"I39";"I39";"I39";"I39";"I39";"I40";"I40";"I40";"I40";"I40";"I40";"I41";"I41";"I41";"I41";"I41";"I41";"I42";"I42";"I42";"I42";"I42";"I42";"I43";"I43";"I43";"I43";"I43";"I43";"I44";"I44";"I44";"I44";"I44";"I44";"I45";"I45";"I45";"I45";"I45";"I45";"I46";"I46";"I46";"I46";"I46";"I46";"I47";"I47";"I47";"I47";"I47";"I47";"I48";"I48";"I48";"I48";"I48";"I48";"I49";"I49";"I49";"I49";"I49";"I49";"I50";"I50";"I50";"I50";"I50";"I50";"I51";"I51";"I51";"I51";"I51";"I51";"I52";"I52";"I52";"I52";"I52";"I52";"I55";"I55";"I55";"I55";"I55";"I55";"I56";"I56";"I56";"I56";"I56";"I56";"I58";"I58";"I58";"I58";"I58";"I58"
2023-02-18 00:00:00;2023-02-18 01:00:00;51,4063;5,4574;5,72;7,72;14,81;4;51,4379;5,3582;9,61;11,97;18,95;6869;1;51,5108;5,3607;12,11;14,45;20,20;9;51,4914;5,4392;9,42;11,43;16,73;8;51,4025;5,3515;7,63;9,63;15,37;1;;;;;;;51,4568;5,4384;7,94;9,55;14,52;12;51,4423;5,4844;9,22;11,34;15,58;8;51,3706;5,1565;9,45;11,15;16,05;4;51,4454;5,4854;9,73;11,81;17,79;28;51,4414;5,4714;6,41;8,82;16,64;15;51,4816;5,5199;11,57;14,50;17,86;3;51,4681;5,3901;4,93;6,64;13,25;8311;10;51,3468;5,3887;8,13;10,55;20,96;15;51,4136;5,4707;9,04;11,12;17,48;16;51,5696;5,3114;11,00;12,96;17,92;16;51,4332;5,5198;7,25;9,06;15,93;4;51,4372;5,4233;7,55;9,45;16,01;21;51,4586;5,4050;7,75;9,85;16,46;31;51,4446;5,4788;11,49;13,67;20,49;6;51,4545;5,3888;9,46;11,05;15,46;7904;105;51,4492;5,4570;9,12;10,98;14,72;9;51,4351;5,4799;6,99;8,87;13,85;11;51,4374;5,4515;;;;10;51,4797;5,4751;9,18;11,33;18,00;27;51,5295;5,4719;10,84;12,94;18,24;2;51,4389;5,4819;11,04;13,79;21,33;17;51,4686;5,4723;10,42;12,74;19,75;9;51,4389;5,4649;6,25;7,65;11,01;9;51,4528;5,4851;16,93;19,01;26,13;7;51,4320;5,6272;7,47;9,19;14,18;3;51,5923;5,7813;14,32;16,78;25,36;14;51,5304;5,2845;13,82;15,88;21,37;2;51,3564;5,6360;6,30;7,88;13,45;17;51,5836;5,5480;11,14;13,18;18,24;51;51,5092;5,3782;10,55;12,29;17,33;6;51,4769;5,2617;9,53;11,95;18,68;1;51,4660;5,6786;9,66;11,98;17,42;27;51,4736;5,6531;11,82;13,96;18,13;33;51,3769;5,7723;5,44;6,93;10,67;5;51,4693;5,6349;6,85;8,26;11,36;40;51,4778;5,6569;7,21;9,12;13,10;7;51,3072;5,4218;7,21;9,18;14,86;21;51,4165;5,1265;11,50;13,73;18,29;9;51,4904;5,3941;9,53;11,44;15,49;16
2023-02-19 00:00:00;2023-02-19 01:00:00;51,4063;5,4573;4,45;6,69;14,78;5;51,4379;5,3582;6,49;9,18;17,28;6855;2;51,5108;5,3607;7,42;9,84;15,68;8;51,4914;5,4391;6,45;8,49;14,05;7;51,4025;5,3515;6,93;9,31;16,33;2;;;;;;;51,4568;5,4384;5,70;7,44;13,19;13;51,4423;5,4844;6,94;9,49;14,49;8;51,3706;5,1565;8,24;10,21;15,98;8;51,4454;5,4854;8,26;10,61;17,83;17;51,4414;5,4715;4,71;7,37;16,18;16;51,4816;5,5200;7,19;9,69;13,81;3;51,4681;5,3901;1,35;3,14;10,53;9666;13;51,3468;5,3887;8,15;11,22;25,40;18;51,4136;5,4707;7,21;9,52;16,04;12;51,5697;5,3113;5,81;7,57;12,97;12;51,4332;5,5198;4,74;6,86;14,95;3;51,4372;5,4233;6,14;8,37;15,99;20;51,4586;5,4050;5,20;7,41;14,74;31;51,4446;5,4788;9,55;12,10;20,20;7;51,4545;5,3888;6,53;8,33;13,29;12620;55;51,4492;5,4569;10,42;12,95;17,37;12;51,4351;5,4798;7,47;9,92;15,94;15;51,4374;5,4515;;;;13;51,4797;5,4751;6,62;8,94;16,77;16;51,5295;5,4719;6,54;8,71;14,94;3;51,4387;5,4821;9,41;12,55;20,96;16;51,4685;5,4723;7,72;10,22;18,13;9;51,4389;5,4649;5,11;6,73;10,23;10;51,4528;5,4851;14,08;16,47;25,12;9;51,4320;5,6272;6,22;8,22;14,10;3;51,5923;5,7812;8,25;10,53;17,72;8;51,5304;5,2845;8,29;10,33;16,15;3;51,3564;5,6361;6,12;7,95;14,53;12;51,5836;5,5480;5,90;7,90;13,23;32;51,5092;5,3782;6,85;8,76;14,86;6;51,4769;5,2616;5,34;7,66;14,25;2;51,4660;5,6786;7,37;10,11;16,13;22;51,4736;5,6531;8,25;10,35;14,38;25;51,3769;5,7723;5,00;6,61;10,57;5;51,4692;5,6348;5,24;6,82;10,41;39;51,4774;5,6568;5,47;7,70;12,41;10;51,3072;5,4218;6,25;8,31;13,90;20;51,4165;5,1265;6,63;8,88;13,32;13;51,4904;5,3941;6,08;8,12;12,55;12
2023-02-20 00:00:00;2023-02-20 01:00:00;51,4063;5,4573;9,39;12,79;24,67;6;51,4379;5,3582;15,45;19,58;32,44;10445;2;51,5108;5,3607;22,31;26,61;35,51;12;51,4914;5,4392;18,26;21,92;31,93;10;51,4025;5,3515;13,14;16,67;27,57;2;;;;;;;51,4567;5,4384;13,98;16,71;24,47;16;51,4423;5,4844;14,05;17,87;24,88;11;51,3706;5,1565;14,12;16,88;24,10;8;51,4454;5,4854;15,95;19,34;28,96;12;51,4415;5,4715;12,25;16,32;30,64;17;51,4816;5,5200;17,80;21,60;27,25;4;51,4681;5,3901;12,31;15,52;26,42;12074;12;51,3468;5,3887;13,00;16,89;34,91;22;51,4136;5,4707;14,42;17,85;27,76;10;51,5697;5,3113;17,07;20,12;27,37;12;51,4332;5,5198;12,03;15,21;27,82;7;51,4372;5,4233;12,73;16,25;28,81;19;51,4586;5,4050;14,50;18,06;29,45;21;51,4446;5,4788;16,80;20,65;33,91;9;51,4545;5,3888;15,64;18,33;26,26;14745;26;51,4492;5,4569;16,65;20,02;25,91;14;51,4351;5,4799;11,07;14,69;24,06;14;51,4374;5,4515;;;;14;51,4797;5,4751;17,05;20,98;33,08;13;51,5295;5,4719;22,67;26,62;37,31;4;51,4389;5,4820;16,96;21,65;35,81;13;51,4685;5,4723;17,99;22,03;34,67;11;51,4389;5,4649;10,75;13,28;18,38;10;51,4528;5,4851;24,39;28,07;41,24;9;51,4320;5,6272;12,13;15,04;23,40;4;51,5923;5,7812;26,33;30,68;44,22;7;51,5304;5,2845;21,87;25,53;36,22;4;51,3564;5,6361;10,56;13,12;21,83;12;51,5836;5,5480;20,51;24,15;33,55;18;51,5092;5,3782;21,65;25,08;33,31;8;51,4768;5,2616;18,70;23,43;34,63;4;51,4660;5,6786;15,75;19,58;26,90;17;51,4736;5,6531;19,73;23,42;29,93;26;51,3769;5,7723;10,19;12,65;17,67;6;51,4693;5,6348;12,33;14,91;19,66;35;51,4778;5,6568;13,99;17,26;23,15;12;51,3072;5,4218;11,79;14,87;22,94;19;51,4165;5,1265;21,40;25,16;31,29;16;51,4904;5,3941;20,47;24,04;29,94;14
2023-02-21 00:00:00;2023-02-21 01:00:00;51,4063;5,4574;18,60;23,38;28,74;8;51,4379;5,3582;24,97;31,15;37,55;7922;3;51,5108;5,3606;28,20;33,06;36,43;9;51,4914;5,4392;23,23;29,11;34,44;6;51,4025;5,3514;28,00;32,31;35,87;3;;;;;;;51,4570;5,4384;23,31;26,92;29,60;16;51,4423;5,4844;27,33;30,36;32,34;9;51,3706;5,1565;29,60;33,07;34,51;9;51,4454;5,4854;23,93;30,38;36,08;5;51,4415;5,4715;22,16;28,90;36,74;6;51,4816;5,5200;27,32;31,28;33,06;3;51,4681;5,3901;17,94;21,95;27,30;8526;10;51,3468;5,3887;26,93;32,06;37,70;19;51,4136;5,4707;24,83;32,39;39,02;4;51,5696;5,3113;27,87;32,53;35,26;8;51,4332;5,5198;19,81;24,47;31,15;7;51,4373;5,4233;24,51;28,01;32,58;16;51,4586;5,4050;23,22;28,72;33,92;12;51,4446;5,4788;26,78;31,38;37,35;9;51,4546;5,3889;23,91;27,68;30,01;8219;12;51,4492;5,4569;31,19;34,36;35,13;6;51,4351;5,4799;21,86;25,25;28,47;10;51,4374;5,4515;;;;8;51,4797;5,4751;25,65;31,67;37,70;7;51,5295;5,4719;27,13;33,53;39,07;5;51,4389;5,4821;28,53;34,15;40,59;4;51,4685;5,4723;25,49;31,39;37,25;9;51,4389;5,4649;21,09;24,27;26,10;4;51,4528;5,4851;29,80;35,95;42,91;10;51,4320;5,6272;23,95;29,06;33,38;4;51,5923;5,7813;27,67;33,89;38,96;3;51,5304;5,2845;34,19;39,53;44,60;4;51,3564;5,6362;22,54;24,69;27,28;18;51,5836;5,5480;25,04;31,31;36,57;6;51,5092;5,3782;26,96;32,31;35,90;8;51,4769;5,2617;22,46;31,31;39,31;4;51,4660;5,6786;26,81;30,06;32,33;16;51,4736;5,6531;27,52;32,00;33,99;15;51,3769;5,7723;23,19;25,51;27,04;5;51,4692;5,6347;24,22;26,75;27,97;21;51,4780;5,6568;23,42;27,63;30,00;8;51,3072;5,4218;26,15;30,76;32,98;9;51,4165;5,1265;34,13;39,82;41,43;12;51,4904;5,3941;29,92;33,94;35,58;11
2023-02-22 00:00:00;2023-02-22 01:00:00;51,4063;5,4574;19,87;24,44;30,61;11;51,4379;5,3582;27,23;33,16;40,21;19085;4;51,5107;5,3606;27,66;30,88;34,29;14;51,4914;5,4392;24,54;30,18;35,27;9;51,4025;5,3515;29,59;33,94;38,85;5;;;;;;;51,4567;5,4384;24,79;28,14;30,89;21;51,4422;5,4844;28,98;31,92;34,45;11;51,3706;5,1565;27,91;30,78;33,15;9;51,4454;5,4854;25,58;32,09;37,95;15;51,4415;5,4715;23,63;30,48;38,44;10;51,4816;5,5200;29,06;33,22;35,55;4;51,4681;5,3901;18,84;22,56;27,59;17414;7;51,3468;5,3886;27,67;32,50;39,96;18;51,4136;5,4707;26,09;33,28;39,77;10;51,5695;5,3114;26,57;29,81;32,81;12;51,4332;5,5198;20,61;25,36;32,37;7;51,4372;5,4233;26,84;30,27;35,67;25;51,4586;5,4050;25,10;30,19;36,31;12;51,4446;5,4787;27,97;32,33;38,24;9;51,4549;5,3890;25,49;29,09;32,05;20081;36;51,4492;5,4569;31,81;34,94;36,59;11;51,4351;5,4799;23,10;26,44;29,64;16;51,4374;5,4515;;;;7;51,4797;5,4751;27,60;33,62;39,70;17;51,5295;5,4719;28,63;33,95;39,27;7;51,4386;5,4820;29,99;35,40;41,47;10;51,4686;5,4724;26,63;32,49;38,48;12;51,4389;5,4649;22,06;25,28;27,69;8;51,4528;5,4851;30,76;37,15;43,85;11;;;;;;;51,5923;5,7812;30,52;36,22;41,16;9;51,5304;5,2845;32,92;36,39;40,71;6;51,3564;5,6361;24,14;26,47;29,14;23;51,5836;5,5481;25,81;31,14;35,19;20;51,5092;5,3782;26,85;30,63;34,01;9;51,4769;5,2617;22,93;28,83;35,10;6;51,4661;5,6786;29,45;33,88;36,38;19;51,4736;5,6531;29,49;35,34;37,45;22;51,3769;5,7723;25,57;28,72;30,08;9;51,4692;5,6348;26,84;30,36;31,83;24;51,4775;5,6567;25,53;31,33;33,68;10;51,3072;5,4218;26,03;29,79;32,39;13;51,4165;5,1265;31,98;36,01;38,70;3;51,4904;5,3941;30,01;33,17;34,54;16
2023-02-23 00:00:00;2023-02-23 01:00:00;51,4063;5,4574;16,99;24,17;31,73;8;51,4379;5,3582;22,84;32,70;42,84;13288;4;51,5107;5,3605;24,95;29,84;33,60;10;51,4914;5,4392;19,67;27,84;34,65;15;51,4024;5,3515;26,63;33,96;40,22;3;;;;;;;51,4567;5,4383;21,59;27,42;31,80;17;51,4421;5,4844;26,79;31,90;34,62;9;51,3706;5,1565;27,83;33,12;35,07;7;51,4454;5,4854;20,75;30,38;40,17;23;51,4415;5,4715;19,27;29,77;43,00;18;51,4816;5,5200;26,23;33,12;35,27;4;51,4681;5,3901;15,05;20,93;27,35;11344;8;51,3468;5,3886;25,38;33,63;42,74;21;51,4137;5,4708;21,24;31,96;42,92;15;51,5695;5,3114;24,16;29,41;32,79;14;51,4332;5,5198;16,77;23,90;33,33;6;51,4372;5,4233;25,11;30,40;36,04;26;51,4586;5,4050;21,44;29,62;37,99;20;51,4446;5,4788;24,69;32,01;39,43;10;51,4548;5,3890;22,72;29,16;33,84;20749;64;51,4492;5,4569;29,17;34,67;36,19;17;51,4351;5,4798;21,43;27,28;32,06;20;51,4375;5,4515;;;;18;51,4797;5,4751;23,17;32,09;39,93;21;51,5295;5,4718;23,20;31,35;38,40;4;51,4386;5,4817;26,47;35,47;45,71;18;51,4686;5,4724;21,86;30,90;39,52;14;51,4389;5,4649;19,77;25,04;27,93;11;51,4528;5,4851;25,85;35,46;46,23;12;;;;;;;51,5923;5,7812;29,10;34,85;38,24;9;51,5304;5,2844;30,64;35,65;39,74;4;51,3565;5,6352;23,32;27,54;31,48;22;51,5836;5,5480;22,88;29,86;34,23;31;51,5092;5,3782;23,64;29,60;34,90;8;51,4769;5,2617;18,68;27,40;36,78;4;51,4661;5,6786;28,52;35,97;39,91;29;51,4736;5,6530;25,73;32,85;34,97;27;51,3769;5,7723;25,18;29,29;30,02;10;51,4692;5,6348;24,14;28,87;30,29;32;51,4777;5,6568;22,09;30,36;34,20;11;51,3072;5,4218;25,24;30,40;32,02;14;51,4164;5,1265;29,32;35,68;37,84;3;51,4904;5,3941;27,41;32,67;34,00;15
2023-02-24 00:00:00;2023-02-24 01:00:00;51,4063;5,4574;4,96;8,99;20,99;10;51,4379;5,3582;7,89;12,73;26,27;11134;4;51,5107;5,3606;8,28;12,00;20,03;12;51,4914;5,4392;7,05;10,56;18,54;21;51,4025;5,3514;8,56;12,87;23,48;3;;;;;;;51,4568;5,4385;6,90;9,84;17,18;17;51,4422;5,4844;8,40;12,52;19,16;15;51,3706;5,1565;9,01;12,00;18,34;14;51,4454;5,4854;7,93;11,77;21,10;36;51,4416;5,4714;5,46;10,24;25,29;34;51,4816;5,5200;8,55;12,37;17,34;4;51,4681;5,3901;2,34;5,46;15,59;10445;12;51,3468;5,3887;8,12;12,73;29,39;30;51,4137;5,4708;7,63;11,52;20,97;24;51,5696;5,3114;6,78;9,33;16,26;16;51,4332;5,5199;4,81;8,49;21,60;8;51,4372;5,4233;7,16;10,85;21,39;34;51,4585;5,4050;6,48;10,29;20,17;24;51,4445;5,4787;11,55;15,92;28,78;10;51,4546;5,3887;6,85;9,84;16,55;20167;89;51,4492;5,4569;8,87;12,61;17,96;36;51,4351;5,4798;6,91;10,81;20,44;26;51,4374;5,4515;;;;27;51,4797;5,4751;7,40;11,29;21,57;26;51,5295;5,4719;7,29;11,02;19,75;4;51,4388;5,4819;9,11;13,82;26,64;31;51,4686;5,4724;8,58;12,74;23,90;19;51,4390;5,4649;5,95;8,70;13,49;23;51,4528;5,4851;14,35;18,49;30,76;10;;;;;;;51,5923;5,7812;8,61;12,20;23,71;15;51,5305;5,2845;9,60;12,98;21,30;4;51,3563;5,6362;7,52;10,59;19,15;30;51,5835;5,5480;6,05;8,88;15,37;44;51,5092;5,3781;8,40;11,46;19,75;8;51,4769;5,2616;6,26;10,35;20,57;3;51,4661;5,6786;8,30;12,66;21,02;28;51,4735;5,6530;9,85;13,57;18,56;43;51,3769;5,7723;6,65;9,62;14,29;14;51,4692;5,6347;6,32;9,07;13,27;49;51,4777;5,6567;6,55;10,55;17,46;17;51,3072;5,4218;6,68;10,06;16,91;18;51,4165;5,1265;9,01;13,41;19,95;3;51,4904;5,3941;7,87;11,00;15,34;20
2023-02-25 00:00:00;2023-02-25 01:00:00;51,4061;5,4574;3,66;7,01;17,09;4;51,4379;5,3582;6,47;10,43;21,58;7121;3;51,5107;5,3606;7,05;9,93;16,36;10;51,4914;5,4392;5,95;8,92;16,10;22;51,4025;5,3515;6,88;10,28;19,40;1;;;;;;;51,4569;5,4383;5,62;8,11;14,42;13;51,4422;5,4844;6,56;9,87;15,61;12;51,3706;5,1565;7,30;9,69;14,93;14;51,4454;5,4854;6,66;9,81;18,07;40;51,4416;5,4714;5,37;9,67;22,97;40;51,4816;5,5200;9,69;12,94;17,64;3;51,4681;5,3901;1,17;3,88;13,56;7679;18;51,3468;5,3887;7,86;12,71;28,87;39;51,4137;5,4708;6,47;9,64;17,38;30;51,5696;5,3114;7,07;9,73;16,51;23;51,4331;5,5198;3,66;6,84;18,13;5;51,4372;5,4233;6,53;9,67;18,06;36;51,4585;5,4049;5,08;8,28;16,65;34;51,4445;5,4788;10,28;14,08;25,25;6;51,4546;5,3887;6,00;8,80;16,05;14963;107;51,4491;5,4569;9,07;12,39;17,29;44;51,4352;5,4798;6,35;9,78;18,53;25;51,4374;5,4515;;;;29;51,4797;5,4751;7,46;10,95;20,02;28;51,5295;5,4719;5,93;9,10;16,68;3;51,4387;5,4822;8,42;12,66;24,70;37;51,4686;5,4724;7,33;10,83;20,23;22;51,4390;5,4650;4,92;7,26;11,77;27;51,4528;5,4851;12,78;16,40;27,26;11;;;;;;;51,5923;5,7812;7,54;10,36;17,02;21;51,5305;5,2846;9,49;12,65;20,51;2;51,3564;5,6361;6,79;9,53;17,17;28;51,5836;5,5480;4,82;7,20;12,89;61;51,5092;5,3781;7,32;9,97;17,60;6;51,4768;5,2617;4,95;8,26;16,94;2;51,4661;5,6786;6,53;10,07;17,11;36;51,4735;5,6531;8,52;11,57;15,83;53;51,3769;5,7723;4,80;7,06;11,05;15;51,4693;5,6347;4,86;7,26;11,54;63;51,4775;5,6568;5,45;8,73;13,92;22;51,3072;5,4218;5,20;7,65;11,68;28;51,4165;5,1265;7,09;10,51;15,80;3;51,4904;5,3941;7,15;9,96;14,57;21
2023-02-26 00:00:00;2023-02-26 01:00:00;51,4062;5,4573;1,89;3,42;9,34;6;51,4379;5,3582;4,69;6,75;13,14;22804;5;51,5107;5,3606;4,85;6,20;10,09;19;51,4914;5,4392;4,64;6,25;10,69;27;51,4025;5,3514;4,83;6,64;12,21;3;;;;;;;51,4568;5,4384;3,68;4,96;9,16;17;51,4422;5,4844;3,65;5,10;8,83;17;51,3706;5,1565;4,84;5,99;9,41;23;51,4454;5,4854;4,67;6,24;11,42;33;51,4416;5,4714;2,86;4,97;12,73;40;51,4816;5,5200;6,55;8,03;11,43;3;51,4681;5,3901;-0,64;0,68;7,37;9830;27;51,3468;5,3887;4,33;6,19;13,47;41;51,4137;5,4708;4,92;6,58;11,57;31;51,5696;5,3113;4,72;6,06;10,34;28;51,4332;5,5198;1,44;2,94;9,52;4;51,4373;5,4233;4,58;6,24;12,31;39;51,4585;5,4049;3,12;4,75;10,35;30;51,4445;5,4788;8,56;10,31;17,03;6;51,4546;5,3887;4,01;5,45;10,11;14346;102;51,4491;5,4569;3,67;5,05;8,60;48;51,4351;5,4797;4,31;6,09;11,04;25;51,4374;5,4515;;;;21;51,4797;5,4751;5,51;7,35;13,17;25;51,5295;5,4719;4,03;5,63;10,78;7;51,4387;5,4820;5,39;7,52;14,89;37;51,4686;5,4723;5,34;7,14;13,03;22;51,4390;5,4649;3,64;4,87;8,33;30;51,4528;5,4851;10,30;12,06;18,47;9;;;;;;;51,5923;5,7812;5,14;6,56;10,97;25;51,5304;5,2845;6,27;7,76;12,86;3;51,3564;5,6361;4,61;6,16;11,92;26;51,5836;5,5480;2,76;3,81;7,39;60;51,5092;5,3781;5,03;6,33;10,94;7;51,4769;5,2616;3,33;4,99;10,53;3;51,4661;5,6785;3,70;5,37;9,71;32;51,4735;5,6531;6,65;8,13;11,28;60;51,3769;5,7723;3,47;4,62;7,56;24;51,4693;5,6348;3,02;4,18;7,46;59;51,4774;5,6567;3,75;5,26;8,43;32;51,3072;5,4218;4,21;5,52;8,60;28;51,4165;5,1265;4,11;5,76;9,37;3;51,4904;5,3941;4,25;5,54;8,49;21
2023-02-27 00:00:00;2023-02-27 01:00:00;51,4062;5,4573;2,60;4,10;9,79;10;51,4379;5,3581;5,64;7,59;14,26;23634;11;51,5108;5,3607;5,36;6,64;10,43;35;51,4915;5,4391;5,49;7,13;12,07;34;51,4025;5,3514;5,45;7,07;12,42;8;;;;;;;51,4568;5,4383;3,98;5,04;8,98;25;51,4423;5,4844;4,29;5,77;9,24;28;51,3706;5,1564;5,24;6,17;9,43;30;51,4454;5,4854;5,74;7,25;12,22;21;51,4416;5,4714;3,51;5,44;12,34;30;51,4816;5,5200;5,75;7,22;10,52;5;51,4681;5,3901;0,26;1,58;8,27;16595;31;51,3468;5,3887;5,01;6,54;13,17;32;51,4137;5,4708;6,13;7,80;12,82;25;51,5696;5,3113;6,41;7,98;13,00;38;51,4332;5,5199;2,43;3,78;9,78;8;51,4372;5,4233;5,06;6,64;12,42;51;51,4586;5,4049;4,20;5,93;11,75;28;51,4445;5,4788;9,34;11,04;18,17;11;51,4546;5,3887;4,91;6,33;11,23;18904;78;51,4492;5,4569;4,54;5,87;9,31;41;51,4351;5,4798;4,01;5,51;10,09;28;51,4374;5,4515;;;;16;51,4797;5,4751;5,76;7,47;12,88;24;51,5295;5,4718;5,14;6,66;11,79;17;51,4386;5,4817;5,70;7,56;13,97;27;51,4686;5,4722;5,91;7,48;13,03;26;51,4390;5,4650;3,84;4,95;8,27;26;51,4528;5,4851;11,81;13,47;20,51;17;;;;;;;51,5923;5,7812;5,92;7,30;11,60;23;51,5305;5,2845;7,32;9,00;14,38;7;51,3566;5,6361;5,19;6,58;12,16;26;51,5836;5,5480;3,65;4,68;8,23;46;51,5092;5,3780;6,29;7,68;12,26;14;51,4769;5,2616;4,36;5,98;11,23;8;;;;;;;51,4736;5,6531;8,35;9,82;12,99;49;51,3769;5,7723;4,12;5,19;8,07;28;51,4692;5,6346;4,20;5,30;8,20;52;51,4774;5,6567;4,52;5,84;8,85;35;51,3072;5,4218;3,57;4,67;7,65;24;51,4165;5,1264;4,75;6,30;9,89;3;51,4904;5,3941;5,33;6,50;9,58;25
2023-02-28 00:00:00;2023-02-28 01:00:00;51,4062;5,4573;4,05;5,20;10,00;13;51,4379;5,3582;7,37;8,79;14,26;19949;12;51,5107;5,3606;6,63;7,43;10,78;47;51,4915;5,4391;6,78;7,94;12,20;31;51,4025;5,3514;6,82;7,96;12,59;10;;;;;;;51,4568;5,4383;5,78;6,59;9,72;33;51,4423;5,4844;5,57;6,49;9,57;33;51,3706;5,1565;7,18;8,02;11,41;38;51,4454;5,4854;8,07;9,26;13,61;20;51,4415;5,4713;5,47;7,00;12,84;19;51,4816;5,5199;6,40;7,44;10,27;6;51,4680;5,3901;1,85;2,79;7,76;17854;30;51,3468;5,3887;7,30;8,52;13,39;24;51,4137;5,4708;8,34;9,72;14,44;22;51,5696;5,3114;6,66;7,66;11,21;31;51,4332;5,5198;4,71;5,73;10,89;10;51,4372;5,4233;6,52;7,73;12,86;56;51,4586;5,4049;5,65;6,93;11,70;39;51,4446;5,4788;10,59;11,80;17,65;13;51,4545;5,3887;6,31;7,35;11,33;21373;69;51,4492;5,4569;6,04;7,02;10,06;27;51,4351;5,4798;4,65;5,67;9,22;27;51,4374;5,4515;;;;12;51,4797;5,4751;7,42;8,70;13,56;30;51,5295;5,4719;6,56;7,67;12,02;19;51,4385;5,4817;7,18;8,62;14,18;15;51,4686;5,4723;7,96;9,30;14,24;27;51,4390;5,4650;4,89;5,78;8,74;19;51,4528;5,4851;14,55;15,86;21,50;18;;;;;;;51,5923;5,7812;7,20;8,21;12,05;28;51,5304;5,2845;7,83;8,94;13,36;8;51,3565;5,6359;6,82;7,94;12,90;30;51,5836;5,5479;5,14;5,94;8,90;56;51,5092;5,3780;7,70;8,64;12,10;19;51,4769;5,2616;6,29;7,54;11,94;11;;;;;;;51,4736;5,6531;9,69;10,78;13,68;48;51,3769;5,7723;6,25;7,16;9,98;41;51,4692;5,6347;5,42;6,25;8,91;59;51,4775;5,6568;5,72;6,76;9,40;42;51,3072;5,4218;6,06;6,99;9,74;31;51,4165;5,1265;6,31;7,24;10,00;19;51,4904;5,3941;6,25;7,12;9,64;26
2023-03-01 00:00:00;2023-03-01 01:00:00;51,4062;5,4573;8,50;9,95;15,01;14;51,4379;5,3582;13,02;14,84;21,09;29945;12;51,5107;5,3606;10,23;11,13;14,49;46;51,4915;5,4392;12,02;13,74;18,71;27;51,4025;5,3514;12,53;13,98;19,45;11;;;;;;;51,4568;5,4383;10,59;11,67;15,15;35;51,4422;5,4844;10,57;11,67;14,69;30;51,3706;5,1565;11,57;12,51;15,58;36;51,4454;5,4854;13,59;15,24;20,17;18;51,4415;5,4713;11,00;12,88;19,52;17;51,4816;5,5200;11,57;12,74;15,94;7;51,4681;5,3901;6,58;7,78;12,72;20606;23;51,3468;5,3887;14,11;16,05;22,40;18;51,4137;5,4708;13,98;15,89;21,23;19;51,5696;5,3114;9,39;10,44;13,87;28;51,4332;5,5198;9,69;11,02;16,84;10;51,4372;5,4233;10,18;11,50;16,66;56;51,4585;5,4049;10,14;11,73;16,93;35;51,4446;5,4788;14,84;16,24;21,65;13;51,4546;5,3887;11,65;13,05;17,95;24254;63;51,4491;5,4570;11,97;13,12;16,27;21;51,4351;5,4798;8,51;9,66;13,20;26;51,4374;5,4515;;;;10;51,4797;5,4751;12,42;14,07;19,69;26;51,5295;5,4719;11,15;12,44;17,25;20;51,4385;5,4816;13,18;14,94;21,16;16;51,4686;5,4723;13,17;14,85;20,24;24;51,4390;5,4650;8,87;9,91;13,07;14;51,4528;5,4851;20,01;21,65;27,15;18;;;;;;;51,5923;5,7813;12,90;14,11;18,12;22;51,5304;5,2845;11,63;12,74;17,12;10;51,3564;5,6359;11,30;12,47;16,90;32;51,5835;5,5480;8,96;9,98;13,48;57;51,5092;5,3780;11,87;13,02;16,84;18;51,4769;5,2616;10,25;11,77;16,83;12;;;;;;;51,4736;5,6531;15,08;16,39;19,27;47;51,3769;5,7724;10,05;11,04;13,83;34;51,4692;5,6348;9,67;10,64;13,31;59;51,4776;5,6567;10,08;11,39;14,21;32;51,3072;5,4218;10,86;11,99;14,68;32;51,4165;5,1265;11,98;13,07;15,79;35;51,4904;5,3941;10,26;11,40;14,28;26
