;;"I01";"I01";"I01";"I01";"I01";"I01";"I02";"I02";"I02";"I02";"I02";"I02";"I02";"I03";"I03";"I03";"I03";"I03";"I03";"I04";"I04";"I04";"I04";"I04";"I04";"I05";"I05";"I05";"I05";"I05";"I05";"I06";"I06";"I06";"I06";"I06";"I06";"I07";"I07";"I07";"I07";"I07";"I07";"I09";"I09";"I09";"I09";"I09";"I09";"I10";"I10";"I10";"I10";"I10";"I10";"I11";"I11";"I11";"I11";"I11";"I11";"I12";"I12";"I12";"I12";"I12";"I12";"I13";"I13";"I13";"I13";"I13";"I13";"I14";"I14";"I14";"I14";"I14";"I14";"I14";"I16";"I16";"I16";"I16";"I16";"I16";"I17";"I17";"I17";"I17";"I17";"I17";"I18";"I18";"I18";"I18";"I18";"I18";"I19";"I19";"I19";"I19";"I19";"I19";"I22";"I22";"I22";"I22";"I22";"I22";"I23";"I23";"I23";"I23";"I23";"I23";"I24";"I24";"I24";"I24";"I24";"I24";"I25";"I25";"I25";"I25";"I25";"I25";"I25";"I28";"I28";"I28";"I28";"I28";"I28";"I29";"I29";"I29";"I29";"I29";"I29";"I30";"I30";"I30";"I30";"I30";"I30";"I32";"I32";"I32";"I32";"I32";"I32";"I33";"I33";"I33";"I33";"I33";"I33";"I36";"I36";"I36";"I36";"I36";"I36";"I37";"I37";"I37";"I37";"I37";"I37";"I39";"I39";"I39";"I39";"I39";"I39";"I40";"I40";"I40";"I40";"I40";"I40";"I41";"I41";"I41";"I41";"I41";"I41";"I42";"I42";"I42";"I42";"I42";"I42";"I43";"I43";"I43";"I43";"I43";"I43";"I44";"I44";"I44";"I44";"I44";"I44";"I45";"I45";"I45";"I45";"I45";"I45";"I46";"I46";"I46";"I46";"I46";"I46";"I47";"I47";"I47";"I47";"I47";"I47";"I48";"I48";"I48";"I48";"I48";"I48";"I49";"I49";"I49";"I49";"I49";"I49";"I50";"I50";"I50";"I50";"I50";"I50";"I51";"I51";"I51";"I51";"I51";"I51";"I52";"I52";"I52";"I52";"I52";"I52";"I55";"I55";"I55";"I55";"I55";"I55";"I56";"I56";"I56";"I56";"I56";"I56";"I58";"I58";"I58";"I58";"I58";"I58"
2022-12-21 00:00:00;2022-12-21 01:00:00;51,4063;5,4574;12,14;14,90;25,54;25;51,4379;5,3582;12,72;15,27;23,26;10698;11;51,5107;5,3606;13,26;15,20;20,42;8;51,4915;5,4392;11,95;13,96;19,78;10;51,4024;5,3515;11,23;13,23;19,37;12;51,4052;5,4582;11,51;13,27;19,73;20;51,4568;5,4382;9,33;10,56;14,79;19;51,4422;5,4843;11,26;13,39;17,85;10;51,3707;5,1565;12,05;13,39;17,45;4;51,4454;5,4854;13,42;15,74;22,52;14;;;;;;;51,4815;5,5199;11,49;13,05;16,15;7;51,4682;5,3902;13,51;15,87;24,42;15410;9;51,3468;5,3887;12,30;14,93;28,30;3;51,4135;5,4707;12,87;15,05;21,34;11;51,5696;5,3113;11,62;12,96;17,08;8;51,4332;5,5198;16,22;19,61;33,35;3;51,4372;5,4233;11,11;13,01;19,91;17;51,4586;5,4050;11,09;13,30;20,50;12;51,4445;5,4788;14,24;16,35;23,53;16;51,4546;5,3887;7,86;9,22;14,34;11469;1;51,4492;5,4569;13,77;15,74;19,45;19;51,4351;5,4798;9,33;11,39;17,02;12;51,4374;5,4515;9,75;13,16;25,08;18;51,4797;5,4751;12,46;14,67;21,78;17;51,5295;5,4719;13,87;16,03;21,95;20;51,4388;5,4819;13,80;16,26;24,64;11;51,4685;5,4724;13,79;16,14;23,91;13;51,4390;5,4649;9,15;10,58;14,33;9;51,4527;5,4851;22,78;24,70;31,61;6;51,4320;5,6272;12,02;13,93;19,56;10;51,5922;5,7812;15,23;17,33;26,51;7;51,5306;5,2846;10,32;12,15;17,67;10;51,3564;5,6359;9,38;10,66;15,52;10;51,5835;5,5481;12,44;14,06;18,59;45;51,5092;5,3781;14,22;15,75;20,29;8;51,4769;5,2616;10,65;12,62;18,56;17;51,4660;5,6785;12,24;14,01;18,24;16;51,4735;5,6531;15,63;17,70;22,01;22;51,3770;5,7724;9,86;11,14;14,19;5;51,4692;5,6347;11,18;12,80;16,22;15;;;;;;;51,3071;5,4218;9,46;11,13;16,25;10;51,4165;5,1265;13,62;15,40;19,03;7;51,4904;5,3942;10,99;12,53;15,76;19
2022-12-22 00:00:00;2022-12-22 01:00:00;51,4063;5,4574;12,73;16,83;26,00;14;51,4379;5,3582;13,73;17,12;24,27;8566;7;51,5107;5,3606;13,02;15,39;19,84;6;51,4915;5,4392;12,01;14,70;19,50;9;51,4024;5,3515;12,91;15,66;21,18;9;51,4052;5,4582;12,70;15,17;20,97;12;51,4569;5,4383;10,14;12,12;16,43;15;51,4423;5,4843;12,32;14,77;18,30;8;51,3707;5,1565;15,08;17,43;21,65;3;51,4454;5,4854;12,66;15,77;22,27;14;;;;;;;51,4815;5,5199;11,28;13,40;16,29;6;51,4682;5,3902;13,40;16,56;24,15;12020;7;51,3468;5,3887;12,17;15,36;23,69;8;51,4135;5,4707;12,63;15,95;22,06;7;51,5696;5,3113;12,43;14,23;18,17;8;51,4332;5,5199;14,56;18,66;29,62;3;51,4372;5,4233;11,59;14,01;19,70;15;51,4586;5,4050;11,66;15,04;23,02;3;51,4445;5,4788;14,01;16,64;22,78;10;51,4546;5,3887;13,49;16,14;22,04;10643;10;51,4492;5,4569;14,86;17,26;20,43;16;51,4351;5,4798;10,28;12,75;17,20;11;51,4373;5,4514;14,29;18,63;27,33;13;51,4797;5,4751;12,17;14,98;21,37;12;51,5295;5,4719;12,68;15,25;20,40;11;51,4384;5,4816;14,47;17,77;24,82;8;51,4686;5,4724;13,32;16,38;23,13;9;51,4390;5,4649;9,63;11,48;14,45;7;51,4527;5,4852;21,40;24,11;30,25;5;51,4320;5,6272;10,92;13,53;18,73;8;51,5923;5,7812;15,19;17,87;26,46;4;51,5306;5,2846;11,52;13,60;18,31;11;51,3564;5,6358;10,61;12,53;17,32;8;51,5835;5,5481;11,74;13,97;18,04;35;51,5092;5,3781;13,75;15,65;19,48;7;51,4768;5,2617;10,37;13,39;19,03;11;51,4660;5,6785;12,51;15,04;19,13;14;51,4735;5,6531;14,60;17,37;21,27;15;51,3770;5,7724;10,09;12,04;15,12;4;51,4693;5,6347;10,84;12,69;15,47;14;;;;;;;51,3071;5,4218;10,46;13,21;18,70;6;51,4165;5,1265;15,91;18,79;22,14;6;51,4904;5,3941;12,31;14,48;17,62;15
2022-12-23 00:00:00;2022-12-23 01:00:00;51,4063;5,4573;10,85;15,99;31,07;11;51,4379;5,3582;11,86;16,13;27,29;8837;6;51,5107;5,3606;12,28;16,02;23,03;6;51,4915;5,4392;10,01;13,37;21,00;7;51,4024;5,3515;9,67;13,32;21,31;10;51,4052;5,4582;9,79;13,08;21,68;6;51,4569;5,4384;8,16;10,84;17,30;13;51,4423;5,4844;10,25;13,95;19,56;7;51,3707;5,1565;11,23;14,34;20,70;2;51,4454;5,4854;11,14;15,02;24,48;6;51,4414;5,4714;11,88;23,66;67,35;2;51,4815;5,5199;10,02;13,08;17,26;5;51,4682;5,3902;12,05;16,38;29,34;11816;7;51,3468;5,3887;9,04;13,17;27,06;6;51,4135;5,4707;10,62;14,36;23,37;6;51,5696;5,3114;9,50;12,11;18,26;6;51,4331;5,5198;13,01;17,97;34,78;2;51,4372;5,4233;9,46;12,99;22,30;17;51,4586;5,4050;9,98;14,49;26,05;3;51,4445;5,4788;12,23;15,78;25,46;9;51,4546;5,3887;11,54;15,17;23,97;9974;9;51,4492;5,4569;11,94;15,24;19,93;16;51,4351;5,4798;8,39;11,91;18,87;8;51,4373;5,4513;10,71;16,16;30,61;13;51,4797;5,4751;10,26;13,85;23,20;10;51,5295;5,4719;10,95;14,21;21,88;10;51,4387;5,4821;11,85;16,21;27,15;7;51,4686;5,4724;11,79;15,84;26,51;7;51,4390;5,4649;7,82;10,40;14,82;6;51,4527;5,4852;20,15;23,41;32,92;5;51,4320;5,6272;9,10;12,13;19,28;7;51,5922;5,7812;13,60;17,30;31,55;3;51,5305;5,2846;8,83;12,14;19,42;11;51,3564;5,6358;7,77;10,44;17,53;4;51,5835;5,5481;9,61;12,41;18,72;44;51,5092;5,3780;12,12;14,74;21,08;8;51,4769;5,2617;9,04;12,82;21,24;12;51,4660;5,6786;10,78;14,64;20,89;11;51,4735;5,6531;13,09;16,79;22,46;10;51,3770;5,7724;7,01;9,60;13,81;2;51,4692;5,6349;8,66;11,17;15,08;13;;;;;;;51,3071;5,4218;8,26;11,82;18,94;5;51,4165;5,1265;12,17;16,16;21,87;5;51,4904;5,3941;10,02;13,22;17,90;12
2022-12-24 00:00:00;2022-12-24 01:00:00;51,4063;5,4574;12,28;22,67;52,61;15;51,4379;5,3582;12,17;20,90;41,42;9142;8;51,5107;5,3606;13,94;21,66;34,85;4;51,4915;5,4392;11,62;18,53;31,65;5;51,4024;5,3515;12,83;20,11;33,09;15;51,4052;5,4582;13,23;20,15;34,25;7;51,4568;5,4384;9,99;15,41;27,08;11;51,4423;5,4844;12,97;20,53;29,52;7;51,3707;5,1565;14,28;20,28;30,57;2;51,4454;5,4854;10,90;17,91;34,49;16;51,4415;5,4714;15,47;30,20;84,53;9;51,4815;5,5200;11,09;17,32;23,64;5;51,4681;5,3901;12,44;21,02;43,19;12511;8;51,3468;5,3887;11,04;18,43;40,84;6;51,4135;5,4707;11,41;18,70;35,63;6;51,5696;5,3114;11,58;16,84;28,60;7;51,4332;5,5198;13,15;23,36;57,24;3;51,4372;5,4234;11,97;19,08;36,60;17;51,4586;5,4050;11,32;20,27;42,67;3;51,4444;5,4788;13,42;20,70;38,47;11;51,4546;5,3887;13,08;20,43;36,54;10351;8;51,4492;5,4569;14,48;21,34;29,49;17;51,4351;5,4798;11,32;18,72;33,06;8;51,4373;5,4513;12,85;24,13;52,43;18;51,4797;5,4751;12,11;19,97;37,89;10;51,5295;5,4719;11,95;18,85;32,20;15;51,4386;5,4820;13,96;23,08;44,76;11;51,4686;5,4724;13,05;21,19;40,05;8;51,4390;5,4649;10,13;15,57;22,87;8;51,4527;5,4852;18,30;24,67;39,79;6;51,4320;5,6272;10,77;16,93;30,14;11;51,5922;5,7812;13,80;22,35;59,71;3;51,5304;5,2845;12,43;19,35;31,95;15;51,3564;5,6358;10,52;15,97;29,37;5;51,5835;5,5481;10,36;15,66;26,00;57;51,5092;5,3780;13,25;18,62;29,58;8;51,4769;5,2617;9,47;16,49;31,88;18;51,4660;5,6786;11,70;18,78;28,77;13;51,4736;5,6532;13,15;20,67;30,68;13;51,3770;5,7724;10,02;15,53;22,48;3;51,4693;5,6348;10,90;16,25;22,35;24;;;;;;;51,3071;5,4218;10,62;17,17;30,23;7;51,4165;5,1265;13,72;20,80;28,78;5;51,4904;5,3941;12,47;18,44;25,01;10
2022-12-25 00:00:00;2022-12-25 01:00:00;51,4063;5,4573;9,09;11,11;18,76;7;51,4379;5,3582;8,69;10,38;16,04;9273;5;51,5107;5,3606;9,90;11,40;15,20;6;;;;;;;51,4024;5,3515;7,88;9,20;13,49;6;51,4052;5,4582;8,15;9,52;14,47;6;51,4568;5,4384;5,79;6,79;10,70;12;51,4423;5,4844;7,68;9,19;12,53;6;51,3706;5,1565;9,07;10,05;13,22;1;51,4455;5,4855;9,08;10,61;14,97;12;51,4415;5,4714;10,93;14,03;25,78;8;51,4815;5,5199;6,63;7,68;10,26;4;51,4681;5,3901;8,98;10,43;16,15;10403;6;51,3468;5,3887;7,72;8,95;14,02;5;51,4135;5,4707;8,96;10,62;15,58;6;51,5696;5,3114;9,53;10,60;14,13;8;51,4332;5,5197;9,69;11,80;20,72;2;51,4372;5,4233;7,35;8,64;13,73;23;51,4586;5,4050;7,05;8,78;15,27;3;51,4444;5,4788;9,60;10,89;15,69;7;51,4546;5,3887;8,80;10,24;15,09;9002;9;51,4492;5,4570;8,33;9,53;12,51;9;51,4351;5,4798;6,39;7,88;12,38;6;51,4373;5,4513;9,54;12,01;19,67;12;51,4797;5,4751;8,28;9,95;15,48;10;51,5295;5,4718;9,89;11,48;15,95;8;51,4387;5,4819;10,55;12,76;19,63;5;51,4686;5,4723;9,12;10,63;16,07;8;51,4390;5,4649;6,60;7,69;10,56;5;51,4528;5,4850;18,29;19,58;23,87;5;51,4320;5,6272;7,63;8,97;13,39;4;51,5922;5,7812;9,35;10,97;17,29;2;51,5304;5,2845;7,93;9,33;13,40;9;51,3564;5,6358;6,38;7,36;11,68;5;51,5835;5,5481;7,05;8,05;10,92;22;51,5092;5,3781;10,73;11,87;15,57;9;51,4769;5,2617;8,19;9,78;14,36;8;51,4660;5,6786;6,91;8,01;10,99;14;51,4736;5,6532;10,41;11,78;14,85;9;51,3770;5,7724;5,73;6,82;9,86;4;51,4692;5,6346;6,92;7,98;10,79;13;;;;;;;51,3071;5,4218;7,68;8,90;12,27;5;51,4165;5,1265;9,56;10,69;13,30;6;51,4904;5,3941;6,92;7,99;10,57;10
2022-12-26 00:00:00;2022-12-26 01:00:00;51,4063;5,4574;6,26;8,67;17,86;16;51,4379;5,3582;6,67;8,61;15,28;8580;10;51,5107;5,3606;7,97;9,65;14,35;6;;;;;;;51,4024;5,3515;6,37;8,10;13,49;18;51,4052;5,4582;9,13;10,71;16,24;13;51,4567;5,4384;4,93;6,06;10,67;12;51,4423;5,4844;5,90;7,59;11,64;8;51,3707;5,1565;7,50;8,86;12,92;3;51,4454;5,4855;6,98;8,60;13,47;14;51,4415;5,4714;8,15;11,31;24,51;7;51,4815;5,5199;5,55;6,88;10,17;5;51,4681;5,3901;7,10;9,08;17,05;10243;8;51,3468;5,3887;6,40;8,25;16,35;6;51,4135;5,4707;6,56;8,17;13,18;7;51,5696;5,3114;6,91;8,06;12,17;8;51,4331;5,5198;7,71;9,99;20,28;3;51,4372;5,4233;5,83;7,47;13,45;17;51,4586;5,4050;5,76;7,68;14,41;3;51,4444;5,4788;8,40;9,96;15,84;9;51,4546;5,3888;6,82;8,42;13,62;11557;9;51,4492;5,4570;7,65;9,15;12,73;23;51,4351;5,4798;4,81;6,32;11,55;7;51,4375;5,4515;6,86;9,26;17,66;15;51,4797;5,4751;6,70;8,44;14,51;10;51,5295;5,4719;6,70;8,22;12,93;15;51,4386;5,4816;8,10;10,35;17,36;11;51,4686;5,4722;7,68;9,53;15,45;8;51,4390;5,4649;4,45;5,63;8,93;9;51,4528;5,4850;15,41;16,88;22,45;6;51,4320;5,6272;5,64;7,07;11,89;13;51,5922;5,7812;8,61;10,27;18,79;4;51,5304;5,2845;4,60;6,08;11,11;16;51,3564;5,6358;5,24;6,42;11,84;7;51,5835;5,5480;6,73;8,28;12,35;54;51,5092;5,3781;8,81;9,99;13,81;10;51,4769;5,2616;5,66;7,38;12,60;20;51,4660;5,6785;5,82;7,41;11,91;16;51,4736;5,6532;9,50;11,24;14,74;16;51,3770;5,7724;4,16;5,35;8,69;3;51,4692;5,6347;4,63;5,77;8,96;25;;;;;;;51,3071;5,4218;4,06;5,64;10,98;9;51,4164;5,1265;6,89;8,53;12,41;5;51,4904;5,3941;6,01;7,40;10,71;10
2022-12-27 00:00:00;2022-12-27 01:00:00;51,4063;5,4574;7,12;10,86;24,14;22;51,4379;5,3582;6,59;9,54;19,18;9975;13;51,5107;5,3606;7,42;10,00;16,08;7;;;;;;;51,4024;5,3515;7,09;9,73;17,19;23;51,4052;5,4582;10,72;13,11;21,23;15;51,4567;5,4383;5,56;7,42;14,13;15;51,4423;5,4844;5,82;8,43;13,65;11;51,3706;5,1565;7,52;9,27;14,44;3;51,4454;5,4855;6,86;9,14;16,28;20;51,4415;5,4714;8,75;13,51;33,95;11;51,4815;5,5199;5,37;7,50;11,62;7;51,4681;5,3901;6,66;9,69;20,51;17349;14;51,3468;5,3887;6,29;8,83;18,89;10;51,4135;5,4707;6,45;8,78;15,48;11;51,5696;5,3114;6,14;8,02;13,85;10;51,4332;5,5198;7,65;11,19;24,93;4;51,4372;5,4233;5,98;8,45;16,34;21;51,4586;5,4050;5,61;8,54;19,02;4;51,4445;5,4788;9,94;12,55;21,16;15;51,4546;5,3888;6,44;8,88;16,21;10722;14;51,4492;5,4569;6,56;8,94;13,40;30;51,4351;5,4797;5,11;7,71;14,69;8;51,4375;5,4516;7,50;11,46;25,12;22;51,4797;5,4751;6,76;9,37;18,16;17;51,5295;5,4718;6,31;8,58;14,75;24;51,4387;5,4819;8,18;11,45;21,37;16;51,4686;5,4722;7,51;10,24;18,70;11;51,4390;5,4649;4,67;6,39;10,47;14;51,4528;5,4850;14,73;16,91;25,19;7;51,4320;5,6272;5,64;7,85;14,43;18;51,5923;5,7812;7,35;9,95;22,55;7;51,5305;5,2846;4,30;6,50;12,52;20;51,3564;5,6358;6,03;8,04;14,79;9;51,5835;5,5480;4,91;6,82;12,10;52;51,5092;5,3781;8,68;10,51;15,87;11;51,4768;5,2616;5,46;7,91;15,34;23;51,4660;5,6786;5,73;8,17;13,58;16;51,4736;5,6532;9,82;12,43;17,79;23;51,3770;5,7724;4,82;6,75;10,85;4;51,4693;5,6348;5,22;7,20;11,20;28;;;;;;;51,3071;5,4218;4,47;6,77;14,06;13;51,4164;5,1265;7,02;9,52;14,52;5;51,4904;5,3941;5,99;8,21;12,63;15
2022-12-28 00:00:00;2022-12-28 01:00:00;51,4063;5,4573;4,36;5,87;12,62;16;51,4379;5,3582;3,79;4,96;9,83;5551;7;51,5107;5,3606;5,11;6,22;10,10;4;;;;;;;51,4024;5,3515;3,94;4,98;9,32;17;51,4052;5,4582;6,12;7,03;11,39;7;51,4568;5,4384;2,80;3,58;7,56;10;51,4422;5,4844;2,71;3,71;6,99;6;51,3706;5,1565;4,81;5,61;9,24;0;51,4454;5,4855;4,24;5,18;9,04;11;51,4415;5,4714;4,84;6,71;16,38;5;51,4815;5,5199;2,45;3,24;6,13;5;51,4682;5,3901;4,55;5,74;11,26;10800;8;51,3468;5,3887;3,57;4,60;10,32;5;51,4135;5,4707;4,22;5,16;9,02;7;51,5696;5,3114;3,62;4,46;8,47;6;51,4331;5,5198;5,33;6,98;14,55;2;51,4372;5,4233;3,98;5,01;9,69;11;51,4586;5,4050;3,14;4,28;9,70;3;51,4445;5,4789;6,79;7,94;12,96;10;51,4545;5,3888;3,82;4,79;8,87;5741;6;51,4492;5,4569;3,15;4,08;7,25;19;51,4351;5,4797;2,64;3,57;7,77;4;51,4375;5,4516;4,39;6,01;13,32;12;51,4797;5,4751;4,03;5,08;9,91;12;51,5295;5,4719;3,37;4,22;7,78;17;51,4387;5,4818;4,33;5,53;10,69;9;51,4686;5,4723;4,54;5,55;10,47;6;51,4390;5,4649;2,32;3,03;5,99;8;51,4528;5,4850;12,51;13,45;18,45;5;51,4320;5,6272;2,87;3,60;7,18;12;51,5922;5,7812;4,91;5,82;10,47;4;51,5305;5,2846;1,21;2,15;6,17;11;51,3564;5,6358;3,22;3,97;7,86;4;51,5835;5,5480;2,48;3,21;6,47;58;51,5092;5,3781;5,75;6,46;9,77;8;51,4768;5,2616;2,91;3,98;8,40;20;51,4660;5,6786;2,65;3,56;6,92;14;51,4735;5,6532;6,72;7,75;10,87;17;51,3770;5,7724;2,04;2,72;5,67;1;51,4693;5,6347;2,38;3,12;6,10;25;;;;;;;51,3072;5,4218;2,22;3,03;7,08;9;51,4164;5,1265;3,80;4,90;8,53;4;51,4903;5,3941;2,93;3,81;7,14;9
2022-12-29 00:00:00;2022-12-29 01:00:00;51,4063;5,4573;5,31;8,73;19,50;24;51,4379;5,3582;4,95;7,77;15,32;4365;14;51,5107;5,3606;6,84;9,03;13,64;4;;;;;;;51,4024;5,3515;5,21;7,63;13,70;30;51,4052;5,4582;7,24;9,34;15,29;11;51,4568;5,4384;3,82;5,60;10,60;10;51,4421;5,4845;5,16;7,37;11,48;6;51,3706;5,1565;6,43;8,39;12,70;1;51,4454;5,4855;4,78;7,05;12,93;19;51,4415;5,4714;5,69;10,10;26,77;8;51,4815;5,5199;4,27;6,21;9,36;6;51,4681;5,3902;5,62;8,55;17,14;5982;12;51,3468;5,3887;4,68;7,49;17,78;10;51,4135;5,4707;4,94;7,19;12,99;12;51,5696;5,3114;4,90;6,55;11,18;9;51,4332;5,5198;6,84;10,03;21,32;3;51,4372;5,4233;4,94;7,22;13,66;14;51,4586;5,4050;4,47;7,17;14,49;4;51,4445;5,4789;6,95;9,20;15,65;15;51,4546;5,3887;5,19;7,47;13,46;4673;11;51,4492;5,4569;5,25;7,30;10,96;28;51,4351;5,4797;4,17;6,25;11,52;6;51,4375;5,4516;5,63;9,42;19,54;20;51,4797;5,4751;4,94;7,34;13,99;16;51,5295;5,4719;4,43;6,50;11,53;22;51,4385;5,4817;6,36;9,38;17,09;18;51,4686;5,4723;5,72;8,20;14,82;8;51,4390;5,4649;3,50;5,19;8,75;14;51,4527;5,4852;12,52;14,59;21,28;8;51,4320;5,6272;4,06;5,96;11,40;22;51,5922;5,7812;6,12;8,31;18,65;7;51,5304;5,2845;3,07;5,10;10,24;21;51,3564;5,6358;4,79;6,53;11,99;8;51,5835;5,5480;4,46;6,48;11,49;70;51,5092;5,3781;6,66;8,27;12,40;13;51,4769;5,2616;3,81;6,20;12,38;32;51,4660;5,6786;4,78;7,18;11,63;23;51,4735;5,6531;7,96;10,48;14,40;27;51,3770;5,7724;3,67;5,36;8,98;4;51,4693;5,6349;3,73;5,45;9,00;39;;;;;;;51,3072;5,4218;3,56;5,73;10,91;13;51,4165;5,1265;5,17;7,65;11,64;4;51,4903;5,3941;4,99;7,07;10,85;12
2022-12-30 00:00:00;2022-12-30 01:00:00;51,4063;5,4574;4,94;7,98;18,30;9;51,4379;5,3582;4,63;6,87;13,08;5460;8;51,5107;5,3606;6,02;7,85;12,37;5;;;;;;;51,4024;5,3515;4,91;6,88;12,18;10;51,4052;5,4582;6,18;8,06;13,25;9;51,4568;5,4384;3,58;5,09;10,51;11;51,4421;5,4845;4,51;6,56;10,60;7;51,3706;5,1565;5,65;7,19;11,26;2;51,4454;5,4855;4,93;6,85;12,52;12;51,4414;5,4714;6,29;10,31;26,18;10;51,4815;5,5199;3,64;5,36;8,64;5;51,4681;5,3902;5,06;7,26;14,73;12170;10;51,3468;5,3887;3,98;6,01;13,50;10;51,4135;5,4707;4,89;7,04;13,24;9;51,5696;5,3113;4,56;6,16;11,04;8;51,4332;5,5198;5,30;8,35;19,08;3;51,4372;5,4233;4,72;6,65;12,91;19;51,4585;5,4050;3,93;6,41;14,25;3;51,4445;5,4789;7,49;9,57;15,62;13;51,4546;5,3887;4,79;6,74;12,27;5571;9;51,4491;5,4570;4,54;6,40;10,26;13;51,4351;5,4798;3,77;5,69;11,02;6;51,4375;5,4516;5,58;8,85;18,99;13;51,4797;5,4751;4,85;7,07;13,82;13;51,5295;5,4719;4,49;6,38;11,25;14;51,4388;5,4823;6,28;9,06;16,65;11;51,4685;5,4724;5,58;7,80;14,10;9;51,4390;5,4649;3,21;4,64;8,12;9;51,4527;5,4851;12,06;13,85;19,97;7;51,4320;5,6272;4,11;5,87;11,07;12;51,5922;5,7812;5,95;8,11;16,47;6;51,5305;5,2845;2,28;3,96;9,08;11;51,3564;5,6359;4,50;6,21;11,96;8;51,5835;5,5481;3,64;5,18;9,37;24;51,5092;5,3781;6,68;8,18;12,66;12;51,4768;5,2617;3,53;5,51;11,19;8;51,4660;5,6786;3,89;5,77;9,83;18;51,4736;5,6531;7,10;9,36;13,55;19;51,3770;5,7724;3,55;5,12;8,66;4;51,4693;5,6349;3,78;5,44;9,02;25;;;;;;;51,3072;5,4218;3,39;5,46;10,56;10;51,4165;5,1264;4,61;6,60;10,64;4;51,4903;5,3941;4,24;5,93;9,38;11
2022-12-31 00:00:00;2022-12-31 01:00:00;51,4063;5,4573;4,79;7,27;19,12;11;51,4379;5,3581;4,57;6,46;14,70;5045;6;51,5107;5,3606;4,88;6,57;12,37;3;;;;;;;51,4024;5,3515;4,12;5,84;12,42;12;51,4052;5,4582;3,79;5,33;11,20;4;51,4568;5,4385;3,71;5,18;11,27;10;51,4421;5,4844;4,96;6,86;11,63;4;51,3706;5,1565;5,14;6,72;11,96;0;51,4454;5,4855;5,05;6,69;12,69;12;51,4414;5,4715;6,12;9,94;28,86;7;51,4815;5,5199;3,15;4,71;9,21;4;51,4681;5,3902;6,43;8,41;17,48;8137;7;51,3468;5,3887;3,74;5,66;16,41;7;51,4136;5,4707;4,63;6,17;11,59;7;51,5696;5,3114;3,54;4,79;10,93;6;51,4332;5,5198;6,86;9,43;22,65;2;51,4372;5,4233;4,49;6,27;13,43;11;51,4586;5,4050;3,04;4,77;13,32;2;51,4445;5,4789;4,69;6,47;14,21;9;51,4546;5,3887;4,71;6,15;11,86;4689;6;51,4491;5,4570;5,15;6,97;11,44;6;51,4351;5,4798;3,94;5,81;11,84;4;51,4375;5,4516;4,60;7,44;19,23;8;51,4797;5,4751;5,31;7,38;14,61;11;51,5295;5,4719;3,44;4,77;9,95;11;51,4388;5,4818;6,29;8,90;18,66;10;51,4685;5,4724;5,77;7,85;15,68;5;51,4390;5,4649;3,76;5,45;10,43;7;51,4527;5,4851;11,15;12,75;19,16;5;51,4320;5,6272;3,37;4,62;9,72;8;51,5922;5,7812;5,58;7,22;15,77;4;51,5304;5,2845;1,88;3,39;9,91;9;51,3564;5,6359;3,43;4,72;11,31;5;51,5835;5,5481;2,94;4,11;8,64;42;51,5092;5,3781;5,91;7,09;11,98;11;51,4769;5,2616;3,08;4,65;11,40;10;51,4660;5,6786;3,13;4,70;9,92;16;51,4736;5,6531;5,89;7,79;12,20;18;51,3770;5,7724;2,24;3,46;7,60;2;51,4693;5,6349;3,59;5,23;9,42;26;;;;;;;51,3072;5,4218;2,65;4,01;9,91;8;51,4164;5,1264;3,28;5,01;10,52;4;51,4903;5,3941;3,38;4,96;9,38;8
