;;"I01";"I01";"I01";"I01";"I01";"I01";"I02";"I02";"I02";"I02";"I02";"I02";"I02";"I03";"I03";"I03";"I03";"I03";"I03";"I04";"I04";"I04";"I04";"I04";"I04";"I05";"I05";"I05";"I05";"I05";"I05";"I06";"I06";"I06";"I06";"I06";"I06";"I07";"I07";"I07";"I07";"I07";"I07";"I08";"I08";"I08";"I08";"I08";"I08";"I09";"I09";"I09";"I09";"I09";"I09";"I10";"I10";"I10";"I10";"I10";"I10";"I11";"I11";"I11";"I11";"I11";"I11";"I12";"I12";"I12";"I12";"I12";"I12";"I13";"I13";"I13";"I13";"I13";"I13";"I14";"I14";"I14";"I14";"I14";"I14";"I14";"I16";"I16";"I16";"I16";"I16";"I16";"I17";"I17";"I17";"I17";"I17";"I17";"I18";"I18";"I18";"I18";"I18";"I18";"I19";"I19";"I19";"I19";"I19";"I19";"I22";"I22";"I22";"I22";"I22";"I22";"I23";"I23";"I23";"I23";"I23";"I23";"I24";"I24";"I24";"I24";"I24";"I24";"I25";"I25";"I25";"I25";"I25";"I25";"I25";"I28";"I28";"I28";"I28";"I29";"I29";"I29";"I29";"I29";"I29";"I30";"I30";"I30";"I30";"I30";"I30";"I32";"I32";"I32";"I32";"I32";"I32";"I33";"I33";"I33";"I33";"I33";"I33";"I36";"I36";"I36";"I36";"I36";"I36";"I37";"I37";"I37";"I37";"I37";"I37";"I39";"I39";"I39";"I39";"I39";"I39";"I40";"I40";"I40";"I40";"I40";"I40";"I41";"I41";"I41";"I41";"I41";"I41";"I42";"I42";"I42";"I42";"I42";"I42";"I43";"I43";"I43";"I43";"I43";"I43";"I44";"I44";"I44";"I44";"I44";"I44";"I45";"I45";"I45";"I45";"I45";"I45";"I46";"I46";"I46";"I46";"I46";"I46";"I47";"I47";"I47";"I47";"I47";"I47";"I48";"I48";"I48";"I48";"I48";"I48";"I49";"I49";"I49";"I49";"I49";"I49";"I50";"I50";"I50";"I50";"I50";"I50";"I51";"I51";"I51";"I51";"I51";"I51";"I52";"I52";"I52";"I52";"I52";"I52";"I55";"I55";"I55";"I55";"I55";"I55";"I56";"I56";"I56";"I56";"I56";"I56";"I58";"I58";"I58";"I58";"I58";"I58";"I59";"I59";"I59";"I59";"I59";"I59"
2024-07-06 00:00:00;2024-07-06 02:00:00;51,4063;5,4574;2,23;3,90;11,87;11;51,4379;5,3582;1,67;2,95;9,25;8912;8;51,5108;5,3606;1,29;2,56;13,12;6;51,4915;5,4391;0,04;1,01;9,45;5;51,4025;5,3514;2,60;3,69;8,66;10;51,4052;5,4582;3,49;4,62;11,21;6;51,4568;5,4382;1,63;2,48;7,54;9;51,4464;5,4484;1,80;3,11;10,18;2;51,4421;5,4841;1,86;3,46;20,21;5;51,3706;5,1565;1,45;2,61;9,99;3;51,4454;5,4854;2,31;3,31;8,67;7;51,4414;5,4713;1,09;2,40;10,83;4;51,4815;5,5199;11,99;13,02;19,13;5;51,4681;5,3901;2,13;3,23;9,69;9342;9;51,3467;5,3888;1,83;3,03;10,59;4;51,4136;5,4707;1,36;2,64;10,89;4;51,5696;5,3113;1,22;2,03;8,48;7;51,4331;5,5196;1,53;2,64;10,34;5;51,4372;5,4233;1,30;2,43;8,08;11;51,4584;5,4050;1,75;2,81;9,30;8;51,4445;5,4787;3,31;4,36;11,72;8;51,4546;5,3887;1,64;2,49;9,20;9248;8;2,47;3,70;12,77;10;51,4352;5,4798;1,57;2,85;10,19;10;51,4374;5,4512;3,96;4,92;9,58;5;51,4797;5,4751;1,49;2,36;8,13;5;51,5295;5,4719;2,02;3,51;10,52;11;51,4386;5,4815;2,15;3,63;9,86;6;51,4687;5,4723;0,98;1,86;8,96;8;51,4391;5,4650;1,18;2,23;8,72;4;51,4528;5,4851;1,36;2,35;7,10;11;51,4320;5,6272;2,01;3,15;9,82;6;51,5922;5,7812;3,77;5,08;12,24;7;51,5305;5,2846;1,71;2,79;8,64;8;51,3565;5,6359;0,49;1,52;8,94;7;51,5835;5,5480;1,88;3,08;10,43;6;51,5091;5,3781;1,67;2,80;10,03;8;51,4769;5,2617;2,09;3,44;10,57;8;51,4660;5,6786;1,98;3,18;10,39;8;51,4736;5,6530;0,78;1,96;8,09;6;51,3769;5,7724;1,32;2,30;9,00;3;51,4693;5,6348;1,04;2,01;6,90;5;51,4778;5,6568;1,92;3,24;11,70;5;51,3072;5,4218;1,46;2,52;8,58;8;51,4165;5,1265;2,23;3,33;11,42;6;51,4903;5,3941;1,20;2,20;10,06;8;51,4738;5,4429;5,86;7,12;14,87;8
2024-07-07 00:00:00;2024-07-07 02:00:00;51,4063;5,4574;2,92;5,53;13,54;13;51,4379;5,3582;2,22;4,22;11,38;7851;11;51,5108;5,3606;1,75;3,50;11,27;8;51,4915;5,4391;0,70;2,22;9,36;12;51,4025;5,3514;2,43;3,98;9,56;10;51,4052;5,4582;4,03;5,75;12,15;14;51,4568;5,4383;2,56;3,76;8,85;10;51,4465;5,4482;2,96;5,10;12,28;2;51,4422;5,4844;2,56;4,43;12,02;8;51,3706;5,1565;2,11;3,74;10,05;5;51,4454;5,4854;3,02;4,63;10,45;9;51,4413;5,4713;1,77;3,89;13,44;6;51,4815;5,5199;11,96;13,53;19,11;5;51,4681;5,3901;2,35;3,92;10,11;6284;10;51,3467;5,3888;2,61;4,34;11,01;6;51,4137;5,4708;2,41;4,16;9,95;7;51,5696;5,3113;1,69;2,93;9,26;7;51,4331;5,5200;2,16;3,82;11,41;6;51,4372;5,4233;2,43;4,37;10,77;14;51,4584;5,4050;2,29;3,93;10,12;12;51,4445;5,4788;4,32;6,00;12,14;12;51,4546;5,3887;2,12;3,57;11,14;9632;12;2,59;4,50;12,58;16;51,4351;5,4798;2,71;4,73;12,02;9;51,4373;5,4512;4,56;6,01;11,31;7;51,4797;5,4751;2,57;4,06;9,92;4;51,5295;5,4719;2,91;5,12;10,94;16;51,4389;5,4818;3,11;5,14;11,31;11;51,4687;5,4723;1,87;3,28;11,36;12;51,4391;5,4650;1,93;3,58;10,36;9;51,4528;5,4851;2,06;3,66;9,08;14;51,4320;5,6272;2,58;4,33;11,72;7;51,5923;5,7812;3,80;5,86;13,04;9;51,5305;5,2846;2,18;3,80;9,94;8;51,3565;5,6359;0,78;2,30;8,99;7;51,5835;5,5480;3,00;5,07;13,05;9;51,5092;5,3781;2,38;4,09;10,23;13;51,4769;5,2617;2,92;4,84;10,85;9;51,4661;5,6786;2,56;4,14;10,38;9;51,4736;5,6530;1,17;2,93;9,96;7;51,3769;5,7724;1,44;2,80;8,70;3;51,4693;5,6348;1,44;2,93;8,38;6;51,4779;5,6568;2,36;4,35;12,58;9;51,3072;5,4218;1,64;3,14;9,42;10;51,4164;5,1266;2,02;3,63;10,63;6;51,4904;5,3941;1,84;3,20;8,40;10;51,4738;5,4429;6,24;8,09;14,42;10
2024-07-08 00:00:00;2024-07-08 02:00:00;51,4063;5,4574;2,28;3,78;9,38;17;51,4379;5,3582;1,37;2,58;8,07;13623;11;51,5108;5,3606;1,02;2,07;8,34;10;51,4915;5,4392;0,07;0,90;6,62;18;51,4025;5,3514;1,71;2,56;6,76;10;51,4052;5,4582;3,97;4,97;9,91;15;51,4568;5,4383;1,53;2,24;6,28;13;51,4465;5,4481;2,22;3,65;10,55;3;51,4422;5,4844;1,57;3,04;14,27;10;51,3706;5,1565;1,04;1,93;7,74;8;51,4454;5,4854;2,41;3,36;8,21;11;51,4414;5,4713;2,82;4,21;11,66;7;51,4815;5,5199;10,78;11,66;15,87;10;51,4681;5,3901;1,82;2,66;7,77;10119;13;51,3468;5,3887;1,99;3,09;8,31;6;51,4137;5,4707;1,31;2,31;7,47;11;51,5696;5,3113;1,21;1,93;6,92;9;51,4331;5,5200;1,63;2,65;8,23;12;51,4372;5,4233;1,28;2,35;7,52;18;51,4584;5,4049;1,93;2,95;8,28;22;51,4445;5,4788;5,20;6,37;12,15;14;51,4546;5,3887;2,06;2,96;8,92;11511;16;1,76;2,99;10,84;21;51,4352;5,4799;1,62;2,90;9,34;10;51,4373;5,4512;5,15;6,13;10,83;9;51,4797;5,4751;1,89;2,83;7,82;7;51,5296;5,4719;2,03;3,53;8,89;22;51,4390;5,4820;1,59;2,79;7,39;13;51,4687;5,4723;1,64;2,61;8,02;17;51,4391;5,4650;1,18;2,16;7,50;12;51,4528;5,4851;1,58;2,68;7,27;16;51,4320;5,6272;2,01;3,06;8,45;10;51,5923;5,7812;3,22;4,47;10,48;13;51,5305;5,2846;1,65;2,59;7,39;11;51,3565;5,6359;0,41;1,36;7,75;10;51,5835;5,5479;2,39;3,73;9,95;13;51,5092;5,3781;1,88;2,88;8,29;21;51,4769;5,2617;1,95;3,12;8,27;12;51,4660;5,6786;2,22;3,40;9,30;15;51,4735;5,6530;0,28;1,31;6,67;7;51,3769;5,7724;1,15;1,94;6,45;8;51,4692;5,6347;0,64;1,50;5,76;7;51,4777;5,6568;2,66;3,93;10,46;24;51,3072;5,4218;1,38;2,21;6,47;14;51,4165;5,1266;0,59;1,31;6,18;8;51,4904;5,3941;1,07;1,87;6,65;13;51,4738;5,4429;7,31;8,56;15,11;18
2024-07-09 00:00:00;2024-07-09 02:00:00;51,4063;5,4574;2,76;4,38;12,03;14;51,4379;5,3582;2,61;3,86;10,10;17637;11;51,5108;5,3607;2,35;3,35;10,20;11;51,4915;5,4391;1,36;2,25;8,33;12;51,4025;5,3514;3,87;4,88;9,41;11;51,4052;5,4581;5,51;6,55;13,68;19;51,4568;5,4382;2,01;2,71;7,40;13;51,4466;5,4480;2,64;3,93;11,95;1;51,4422;5,4844;2,01;3,23;17,89;8;51,3706;5,1565;2,24;3,25;10,30;5;51,4454;5,4854;3,52;4,43;10,21;10;51,4414;5,4714;6,80;8,09;15,45;7;51,4815;5,5199;2,65;3,47;9,58;12;51,4681;5,3901;3,14;4,13;9,77;14881;14;51,3468;5,3887;2,94;4,06;10,18;7;51,4137;5,4708;2,08;3,38;13,46;11;51,5696;5,3113;2,88;3,70;9,74;10;51,4332;5,5197;2,38;3,41;10,76;10;51,4372;5,4233;2,72;3,83;9,69;19;51,4584;5,4050;3,63;4,72;10,79;19;51,4445;5,4788;5,61;6,88;17,48;14;51,4545;5,3888;3,77;4,63;10,77;15205;15;3,90;5,13;13,19;17;51,4352;5,4800;2,17;3,42;11,18;12;51,4374;5,4514;6,29;7,23;12,29;7;51,4797;5,4751;2,93;3,75;9,50;6;51,5295;5,4719;2,66;4,01;10,08;16;51,4387;5,4815;2,33;3,57;9,92;12;51,4686;5,4723;2,44;3,32;9,06;14;51,4391;5,4650;2,07;3,03;9,79;13;51,4528;5,4851;2,83;3,98;10,01;11;51,4320;5,6272;3,17;4,27;11,70;10;51,5923;5,7812;4,17;5,35;12,91;11;51,5304;5,2846;3,23;4,28;9,57;11;51,3565;5,6359;1,42;2,50;11,33;11;51,5836;5,5480;3,63;4,81;11,22;10;51,5091;5,3781;3,13;4,27;11,79;18;51,4769;5,2617;2,69;3,82;10,04;13;51,4660;5,6786;2,66;3,80;10,46;14;51,4736;5,6530;1,96;3,08;8,69;8;51,3769;5,7724;2,17;2,96;8,89;9;51,4692;5,6348;2,54;3,52;8,03;6;51,4775;5,6568;4,40;5,66;12,93;26;51,3072;5,4218;2,54;3,43;7,98;11;51,4165;5,1265;3,64;4,62;9,96;9;51,4904;5,3941;1,87;2,81;8,24;13;51,4738;5,4429;7,39;8,64;17,55;11
2024-07-10 00:00:00;2024-07-10 02:00:00;51,4063;5,4574;4,99;6,11;11,53;10;51,4379;5,3582;5,63;6,45;11,03;12424;9;51,5107;5,3606;11,16;12,08;18,05;7;51,4915;5,4391;5,58;6,38;11,56;11;51,4025;5,3514;7,77;8,63;12,36;9;51,4052;5,4582;6,19;7,13;12,31;9;51,4568;5,4382;4,75;5,39;9,16;10;51,4465;5,4480;6,33;7,37;13,67;1;51,4422;5,4844;5,28;6,29;13,98;7;51,3706;5,1565;4,28;5,03;10,21;4;51,4454;5,4854;6,85;7,69;11,91;9;51,4413;5,4713;7,49;8,74;15,31;5;51,4815;5,5199;6,64;7,38;11,48;8;51,4681;5,3901;6,67;7,41;11,37;9524;8;51,3468;5,3887;5,61;6,37;11,44;6;51,4137;5,4709;5,53;6,40;12,37;7;51,5696;5,3113;6,57;7,39;11,33;8;51,4332;5,5197;6,37;7,34;12,30;12;51,4372;5,4233;5,38;6,29;11,18;12;51,4584;5,4049;6,86;7,65;11,96;10;51,4446;5,4788;10,19;11,19;16,41;9;51,4546;5,3887;6,96;7,72;12,67;13516;11;8,12;9,23;15,31;14;51,4352;5,4800;5,79;6,80;12,09;9;51,4374;5,4515;10,12;10,91;15,09;5;51,4797;5,4751;6,97;7,75;11,34;4;51,5295;5,4719;5,45;6,41;11,00;14;51,4389;5,4820;6,18;7,10;12,89;11;51,4686;5,4723;6,21;7,15;11,58;12;51,4390;5,4650;6,66;7,76;12,86;8;51,4528;5,4851;7,16;8,16;12,06;11;51,4320;5,6272;6,78;7,70;12,21;8;51,5923;5,7812;9,71;10,78;15,61;10;51,5304;5,2846;7,05;7,91;11,83;9;51,3565;5,6359;3,93;4,63;9,84;8;51,5835;5,5480;8,51;9,54;14,58;11;51,5092;5,3781;6,84;7,70;12,28;14;51,4768;5,2616;5,56;6,54;11,63;9;51,4660;5,6786;5,39;6,27;11,23;11;51,4736;5,6531;7,35;8,72;13,07;5;51,3769;5,7724;5,49;6,25;10,45;5;51,4692;5,6348;6,23;7,12;10,49;4;51,4776;5,6567;7,62;8,80;14,91;15;51,3072;5,4218;5,23;6,04;9,88;9;51,4165;5,1265;6,46;7,23;11,30;6;51,4904;5,3941;5,13;5,77;9,82;12;51,4738;5,4428;12,13;13,25;18,94;13
2024-07-11 00:00:00;2024-07-11 02:00:00;51,4063;5,4574;1,96;3,18;8,96;12;51,4379;5,3582;1,48;2,50;7,51;10724;10;51,5108;5,3606;6,09;6,90;13,48;7;51,4915;5,4391;0,01;0,66;6,61;15;51,4025;5,3514;2,40;3,19;7,48;11;51,4052;5,4582;0,64;1,43;7,19;16;51,4568;5,4383;1,16;1,73;6,14;11;51,4465;5,4482;1,66;2,72;9,02;1;51,4422;5,4844;1,92;3,61;19,67;16;51,3707;5,1565;0,90;1,66;7,27;4;51,4454;5,4854;2,24;2,96;7,47;8;51,4416;5,4714;1,34;2,39;9,67;6;51,4815;5,5200;1,32;2,02;6,91;8;51,4681;5,3901;2,00;2,73;7,19;7366;10;51,3468;5,3887;1,79;2,63;8,34;6;51,4136;5,4707;1,10;2,01;7,56;8;51,5696;5,3113;1,07;1,58;6,14;7;51,4332;5,5197;1,65;2,44;7,90;16;51,4372;5,4233;0,99;1,78;6,84;13;51,4584;5,4050;1,71;2,47;7,36;13;51,4445;5,4788;0,95;1,88;9,00;10;51,4546;5,3887;1,75;2,38;7,70;13399;15;2,12;3,08;10,34;19;51,4351;5,4799;1,52;2,56;8,89;11;51,4375;5,4516;5,25;6,03;10,27;7;51,4797;5,4751;1,70;2,33;7,28;4;51,5295;5,4719;1,77;2,87;7,81;14;51,4390;5,4819;1,82;2,88;8,49;12;51,4686;5,4723;1,32;2,02;7,75;14;51,4390;5,4649;1,07;1,88;7,45;12;51,4528;5,4851;1,43;2,23;6,51;14;51,4320;5,6272;1,97;2,79;8,07;9;51,5923;5,7812;4,32;5,28;10,64;11;51,5304;5,2846;1,62;2,34;6,83;9;51,3565;5,6359;0,30;0,99;7,04;9;51,5836;5,5480;2,26;3,19;8,59;10;51,5092;5,3780;1,61;2,35;7,60;17;51,4768;5,2616;1,70;2,64;7,83;11;51,4661;5,6786;1,84;2,72;8,27;14;51,4736;5,6530;0,63;1,40;6,34;6;51,3769;5,7724;1,38;1,96;6,42;6;51,4693;5,6348;0,62;1,28;5,40;4;51,4777;5,6568;2,60;3,58;10,51;14;51,3072;5,4218;1,15;1,82;6,46;10;51,4164;5,1266;0,86;1,50;6,43;7;51,4904;5,3941;0,86;1,45;5,75;11;51,4739;5,4428;7,55;8,73;16,98;18
2024-07-12 00:00:00;2024-07-12 02:00:00;51,4063;5,4574;2,24;3,00;6,65;10;51,4379;5,3582;2,18;2,75;6,08;8796;8;51,5107;5,3606;6,77;7,34;10,84;9;51,4915;5,4391;1,29;1,80;5,79;18;51,4025;5,3514;3,37;3,93;7,21;11;51,4052;5,4582;1,85;2,46;6,36;26;51,4568;5,4383;2,00;2,42;5,50;12;51,4465;5,4482;2,68;3,55;7,32;2;51,4422;5,4844;2,06;2,81;6,70;17;51,3706;5,1565;1,47;2,02;6,08;7;51,4454;5,4854;3,33;3,91;7,17;12;51,4416;5,4714;2,47;3,24;7,75;7;51,4815;5,5200;3,17;3,76;7,51;7;51,4681;5,3901;2,93;3,40;6,54;7332;11;51,3468;5,3887;2,54;3,08;6,49;6;51,4137;5,4707;1,66;2,23;5,68;12;51,5696;5,3113;2,76;3,25;6,83;9;51,4332;5,5198;2,04;2,58;6,15;9;51,4373;5,4233;1,78;2,25;5,50;14;51,4584;5,4050;2,75;3,28;6,83;19;51,4445;5,4788;1,68;2,35;6,39;12;51,4546;5,3887;2,56;3,04;6,62;16413;18;4,01;4,96;8,90;20;51,4351;5,4798;2,18;2,87;6,66;16;51,4375;5,4517;5,10;5,67;8,73;8;51,4797;5,4751;2,87;3,43;6,76;8;51,5295;5,4719;2,45;3,22;6,75;12;51,4385;5,4818;2,61;3,39;6,71;16;51,4686;5,4723;2,39;2,91;6,51;16;51,4390;5,4649;2,18;2,75;6,20;13;51,4528;5,4851;2,79;3,45;6,62;14;51,4320;5,6272;2,98;3,57;7,29;8;51,5923;5,7812;4,48;5,07;8,63;10;51,5304;5,2846;2,72;3,29;7,04;9;51,3564;5,6359;0,99;1,45;5,19;8;51,5836;5,5480;3,81;4,45;7,95;11;51,5092;5,3780;2,58;3,15;6,64;13;51,4768;5,2616;2,19;2,77;6,22;10;51,4660;5,6786;2,47;3,04;6,71;10;51,4736;5,6530;2,49;3,17;6,90;8;51,3769;5,7724;2,03;2,49;5,65;5;51,4693;5,6348;2,47;3,08;6,42;6;51,4781;5,6568;3,32;4,03;7,95;9;51,3072;5,4218;2,24;2,76;6,05;13;51,4165;5,1265;2,74;3,23;6,52;9;51,4904;5,3941;1,72;2,18;5,39;8;51,4739;5,4428;6,93;8,88;25,71;14
2024-07-13 00:00:00;2024-07-13 02:00:00;51,4063;5,4574;2,75;3,79;8,74;14;51,4379;5,3582;2,93;3,73;7,61;7007;9;51,5108;5,3607;7,57;8,31;13,88;12;51,4914;5,4391;1,55;2,13;6,43;13;51,4025;5,3515;4,66;5,33;8,83;11;51,4052;5,4582;2,75;3,44;7,75;11;51,4568;5,4383;1,95;2,45;5,98;10;51,4466;5,4480;2,60;3,48;7,93;3;51,4422;5,4844;2,33;3,19;7,76;12;51,3706;5,1565;2,01;2,65;6,86;7;51,4454;5,4854;3,79;4,48;8,08;13;51,4416;5,4714;2,71;3,53;8,73;7;51,4816;5,5199;2,93;3,56;7,37;7;51,4681;5,3901;3,84;4,48;8,31;6334;9;51,3468;5,3887;2,50;3,16;7,43;6;51,4137;5,4707;2,35;3,13;7,40;12;51,5696;5,3113;2,36;2,79;6,32;8;51,4332;5,5198;2,54;3,25;7,77;10;51,4373;5,4233;2,62;3,31;7,36;13;51,4584;5,4050;3,25;3,91;7,46;11;51,4445;5,4788;2,02;2,75;7,59;13;51,4547;5,3886;3,03;3,61;7,67;8491;11;4,06;4,98;9,93;19;51,4351;5,4798;2,25;3,12;7,40;15;51,4374;5,4514;5,36;5,98;9,50;7;51,4797;5,4751;2,75;3,32;6,77;8;51,5295;5,4719;2,50;3,38;7,47;13;51,4386;5,4817;3,28;4,23;8,43;16;51,4686;5,4722;2,81;3,47;7,93;14;51,4390;5,4650;2,54;3,21;7,04;15;51,4528;5,4851;3,81;4,63;8,31;16;51,4320;5,6272;2,70;3,37;7,31;10;51,5923;5,7812;5,43;6,17;10,42;8;51,5304;5,2846;3,20;3,81;7,42;10;51,3564;5,6359;1,28;1,89;6,70;9;51,5835;5,5480;4,13;4,86;8,96;11;51,5092;5,3780;2,78;3,36;7,01;18;51,4768;5,2616;2,58;3,38;7,53;10;51,4661;5,6786;1,97;2,58;6,35;11;51,4736;5,6530;2,32;3,04;7,08;7;51,3769;5,7724;2,87;3,49;7,26;3;51,4693;5,6348;1,65;2,24;5,46;6;51,4776;5,6568;3,01;3,84;8,59;9;51,3072;5,4218;2,28;2,92;6,78;10;51,4165;5,1265;3,85;4,48;8,26;9;51,4904;5,3941;1,84;2,37;6,01;10;51,4738;5,4428;6,75;8,24;17,57;13
2024-07-14 00:00:00;2024-07-14 02:00:00;51,4063;5,4574;2,86;3,63;8,10;19;51,4379;5,3582;2,71;3,31;6,89;9786;10;51,5108;5,3607;8,05;8,81;15,61;8;51,4915;5,4391;2,17;2,71;7,12;14;51,4025;5,3515;4,13;4,66;7,92;10;51,4052;5,4582;2,73;3,34;7,33;8;51,4569;5,4384;2,25;2,69;6,23;10;51,4466;5,4480;2,98;3,67;7,78;3;51,4422;5,4844;2,63;3,29;8,07;8;51,3706;5,1565;2,23;2,79;6,38;6;51,4454;5,4854;4,38;5,03;8,55;12;51,4416;5,4714;3,36;4,19;8,62;6;51,4816;5,5200;3,00;3,49;6,83;6;51,4681;5,3901;3,45;3,93;7,23;9676;13;51,3468;5,3887;2,90;3,46;7,03;6;51,4137;5,4708;2,51;3,05;7,21;11;51,5696;5,3113;3,26;3,72;7,25;8;51,4331;5,5196;3,27;3,89;7,92;6;51,4373;5,4233;2,93;3,56;7,25;18;51,4584;5,4050;3,43;3,97;7,50;15;51,4445;5,4788;3,01;3,68;8,40;13;51,4547;5,3887;3,37;3,87;8,05;11304;11;3,97;4,70;8,97;13;51,4351;5,4798;2,80;3,50;8,27;12;51,4374;5,4514;6,60;7,09;10,31;7;51,4797;5,4751;4,13;4,74;8,06;8;51,5296;5,4719;2,81;3,55;7,40;16;51,4389;5,4819;3,61;4,40;8,13;12;51,4686;5,4723;3,10;3,75;7,66;16;51,4390;5,4649;2,86;3,47;7,16;10;51,4528;5,4851;4,29;4,97;8,17;15;51,4320;5,6272;3,95;4,57;8,72;13;51,5923;5,7812;6,78;7,61;12,00;9;51,5305;5,2846;3,55;4,10;7,57;9;51,3564;5,6359;2,18;2,70;6,87;10;51,5836;5,5480;4,96;5,67;9,80;16;51,5091;5,3781;3,47;4,00;7,60;13;51,4768;5,2616;2,79;3,43;7,55;9;51,4660;5,6786;3,28;3,88;7,30;12;51,4735;5,6530;3,71;4,46;8,19;7;51,3769;5,7724;4,07;4,69;8,32;5;51,4692;5,6348;3,16;3,76;6,87;6;51,4777;5,6568;4,80;5,63;9,79;11;51,3072;5,4219;3,43;4,04;7,54;11;51,4165;5,1265;3,12;3,58;7,21;6;51,4904;5,3941;2,28;2,72;6,21;14;51,4738;5,4428;8,63;9,90;18,11;14
2024-07-15 00:00:00;2024-07-15 02:00:00;51,4063;5,4574;2,20;2,93;7,29;15;51,4379;5,3582;2,18;2,79;6,70;15671;12;51,5107;5,3606;4,23;4,80;9,27;13;51,4915;5,4392;1,71;2,22;6,14;15;51,4025;5,3515;3,28;3,75;6,93;10;51,4052;5,4582;1,76;2,30;6,72;19;51,4569;5,4384;1,83;2,28;5,62;12;51,4465;5,4481;2,63;3,39;8,14;2;51,4422;5,4844;1,61;2,19;7,35;7;51,3706;5,1565;1,95;2,45;6,95;5;51,4454;5,4854;2,97;3,47;7,08;11;51,4416;5,4713;2,62;3,36;8,20;7;51,4816;5,5200;2,79;3,28;7,04;8;51,4681;5,3901;3,07;3,54;6,91;13610;16;51,3468;5,3887;2,59;3,24;7,57;7;51,4137;5,4708;1,51;2,07;7,82;11;51,5696;5,3113;2,50;2,93;6,48;9;51,4332;5,5197;2,19;2,71;7,05;9;51,4373;5,4233;2,81;3,45;7,32;24;51,4584;5,4050;3,80;4,38;8,23;26;51,4445;5,4788;2,42;3,06;8,04;13;51,4546;5,3887;4,00;4,52;8,69;14370;16;3,17;3,85;8,74;12;51,4353;5,4799;1,99;2,76;9,28;12;51,4374;5,4514;6,57;7,08;10,53;8;51,4797;5,4751;3,23;3,76;7,47;9;51,5295;5,4719;2,42;3,02;6,79;22;51,4385;5,4817;1,85;2,46;6,90;12;51,4685;5,4723;2,67;3,21;7,10;17;51,4390;5,4649;1,98;2,52;6,49;12;51,4528;5,4851;3,61;4,18;7,55;14;51,4320;5,6272;3,81;4,44;9,10;10;51,5923;5,7812;4,84;5,51;9,53;13;51,5305;5,2846;2,92;3,39;6,78;9;51,3565;5,6359;1,87;2,60;12,50;10;51,5836;5,5480;5,04;5,76;9,75;13;51,5091;5,3781;3,22;3,73;8,24;16;51,4768;5,2616;2,32;2,88;6,97;9;51,4660;5,6786;3,38;4,15;9,13;16;51,4736;5,6530;3,30;4,03;7,90;9;51,3769;5,7724;3,17;3,71;7,86;11;51,4693;5,6347;3,38;4,02;7,30;8;51,4780;5,6567;5,69;6,58;10,91;27;51,3072;5,4218;1,95;2,41;5,68;11;51,4165;5,1265;2,46;2,92;6,37;5;51,4904;5,3941;2,02;2,50;6,05;18;51,4738;5,4428;9,02;9,86;16,78;13
2024-07-16 00:00:00;2024-07-16 02:00:00;51,4063;5,4574;2,06;3,56;10,73;9;51,4379;5,3582;1,39;2,55;7,88;6520;6;51,5108;5,3606;0,81;1,77;8,21;3;51,4915;5,4392;-0,03;0,77;7,48;6;51,4025;5,3514;2,29;3,18;7,61;9;51,4052;5,4582;0,63;1,63;8,17;4;51,4568;5,4382;1,84;2,53;6,82;8;51,4466;5,4479;1,62;2,83;9,22;1;51,4422;5,4844;1,34;2,45;10,73;4;51,3706;5,1565;1,28;2,23;8,04;2;51,4454;5,4854;1,40;2,19;7,26;5;51,4416;5,4713;0,93;2,01;9,16;3;51,4816;5,5199;0,97;1,82;7,37;3;51,4681;5,3901;1,92;2,80;8,05;6055;6;51,3468;5,3887;1,52;2,45;8,51;4;51,4137;5,4709;1,19;2,13;7,94;2;51,5696;5,3113;1,21;1,89;6,93;5;51,4332;5,5198;1,59;2,57;9,52;10;51,4373;5,4233;1,27;2,20;7,48;8;51,4584;5,4050;1,76;2,64;7,82;7;51,4445;5,4788;-0,56;0,29;7,41;5;51,4546;5,3888;1,60;2,34;8,39;7543;7;2,07;3,06;10,25;7;51,4354;5,4799;1,14;2,13;8,70;3;51,4374;5,4514;3,88;4,71;9,01;5;51,4797;5,4751;1,34;2,05;6,72;2;51,5295;5,4719;1,75;2,91;8,42;10;51,4388;5,4824;1,38;2,46;8,30;4;51,4686;5,4724;0,92;1,67;7,99;8;51,4390;5,4649;0,83;1,70;7,35;5;51,4528;5,4851;1,38;2,18;6,58;8;51,4321;5,6272;2,11;3,04;8,09;5;51,5923;5,7812;3,72;4,74;10,32;6;51,5304;5,2846;1,74;2,66;7,82;6;51,3565;5,6359;0,16;0,97;7,28;6;51,5836;5,5480;1,51;2,47;8,30;7;51,5091;5,3781;1,68;2,52;7,51;9;51,4769;5,2616;2,01;3,23;9,87;6;51,4661;5,6786;1,60;2,53;8,19;8;51,4736;5,6530;0,51;1,44;7,02;5;51,3769;5,7724;0,91;1,65;6,73;3;51,4693;5,6348;0,55;1,30;5,68;4;51,4779;5,6567;1,98;3,08;9,83;13;51,3072;5,4218;1,17;1,95;7,54;5;51,4165;5,1265;1,99;2,97;8,56;3;51,4904;5,3941;0,92;1,62;6,40;6;51,4738;5,4428;6,75;7,82;14,94;10
