;;"I01";"I01";"I01";"I01";"I01";"I01";"I02";"I02";"I02";"I02";"I02";"I02";"I02";"I03";"I03";"I03";"I03";"I03";"I03";"I04";"I04";"I04";"I04";"I04";"I04";"I05";"I05";"I05";"I05";"I05";"I05";"I07";"I07";"I07";"I07";"I07";"I07";"I08";"I08";"I08";"I08";"I08";"I08";"I09";"I09";"I09";"I09";"I09";"I09";"I10";"I10";"I10";"I10";"I10";"I10";"I11";"I11";"I11";"I11";"I11";"I11";"I12";"I12";"I12";"I12";"I12";"I12";"I13";"I13";"I13";"I13";"I13";"I13";"I14";"I14";"I14";"I14";"I14";"I14";"I14";"I16";"I16";"I16";"I16";"I16";"I16";"I17";"I17";"I17";"I17";"I17";"I17";"I18";"I18";"I18";"I18";"I18";"I18";"I19";"I19";"I19";"I19";"I19";"I19";"I22";"I22";"I22";"I22";"I22";"I22";"I23";"I23";"I23";"I23";"I23";"I23";"I24";"I24";"I24";"I24";"I24";"I24";"I25";"I25";"I25";"I25";"I25";"I25";"I25";"I28";"I28";"I28";"I28";"I28";"I28";"I29";"I29";"I29";"I29";"I29";"I29";"I30";"I30";"I30";"I30";"I30";"I30";"I32";"I32";"I32";"I32";"I32";"I32";"I33";"I33";"I33";"I33";"I33";"I33";"I36";"I36";"I36";"I36";"I36";"I36";"I37";"I37";"I37";"I37";"I37";"I37";"I39";"I39";"I39";"I39";"I39";"I39";"I40";"I40";"I40";"I40";"I40";"I40";"I41";"I41";"I41";"I41";"I41";"I41";"I42";"I42";"I42";"I42";"I42";"I42";"I43";"I43";"I43";"I43";"I43";"I43";"I44";"I44";"I44";"I44";"I44";"I44";"I45";"I45";"I45";"I45";"I45";"I45";"I46";"I46";"I46";"I46";"I46";"I46";"I47";"I47";"I47";"I47";"I47";"I47";"I48";"I48";"I48";"I48";"I48";"I48";"I49";"I49";"I49";"I49";"I49";"I49";"I50";"I50";"I50";"I50";"I50";"I50";"I51";"I51";"I51";"I51";"I51";"I51";"I52";"I52";"I52";"I52";"I52";"I52";"I55";"I55";"I55";"I55";"I55";"I55";"I56";"I56";"I56";"I56";"I56";"I56";"I58";"I58";"I58";"I58";"I58";"I58"
2022-08-14 00:00:00;2022-08-14 02:00:00;51,4063;5,4574;7,99;9,03;15,95;25;;;;;;;;51,5109;5,3607;6,18;6,92;11,56;22;51,4915;5,4391;20,41;21,44;27,32;23;51,4025;5,3514;13,35;13,98;17,46;37;51,4565;5,4384;4,21;4,68;7,97;18;51,4465;5,4481;3,04;3,35;6,40;16;51,4423;5,4843;5,70;6,39;9,69;18;51,3706;5,1565;6,56;7,07;10,26;25;51,4454;5,4854;7,98;8,68;12,61;16;51,4415;5,4713;13,66;14,51;19,97;22;51,4816;5,5200;5,91;6,60;10,59;9;51,4682;5,3904;66,81;67,88;70,21;8681;22;51,3468;5,3887;8,49;9,65;16,70;19;51,4136;5,4707;8,24;9,08;13,41;12;51,5697;5,3113;6,19;6,78;11,59;20;51,4332;5,5198;13,65;14,43;20,38;26;51,4372;5,4233;4,96;5,67;10,61;32;51,4585;5,4050;4,58;5,29;9,96;33;51,4445;5,4787;13,72;14,44;20,10;31;51,4546;5,3887;7,40;8,51;15,47;4663;20;51,4492;5,4569;7,27;7,97;11,52;42;51,4350;5,4799;4,75;5,46;10,24;24;51,4374;5,4516;8,71;9,55;15,65;23;51,4797;5,4751;7,10;7,85;12,21;17;51,5295;5,4719;8,67;9,49;14,74;26;51,4386;5,4820;18,20;19,14;25,11;23;51,4686;5,4722;32,90;33,63;39,41;12;51,4390;5,4649;5,14;5,72;9,07;19;51,4528;5,4851;11,42;12,14;16,57;11;51,4320;5,6273;8,54;9,11;12,28;41;51,5923;5,7813;8,64;9,22;13,52;33;51,5304;5,2846;6,58;7,11;12,12;47;51,3564;5,6358;6,36;7,11;15,83;31;51,5835;5,5479;5,85;6,41;9,12;54;51,5092;5,3781;7,74;8,32;12,07;27;51,4768;5,2616;5,21;5,79;8,51;21;;;5,75;6,38;10,41;31;51,4735;5,6530;6,30;6,91;9,88;38;51,3770;5,7724;5,81;6,44;10,08;23;51,4693;5,6348;5,26;5,85;8,89;36;51,4775;5,6567;4,86;5,50;8,34;29;51,3072;5,4218;6,91;7,53;11,04;31;51,4165;5,1265;7,05;7,75;11,11;8;51,4904;5,3941;5,20;5,78;8,69;20
2022-08-15 00:00:00;2022-08-15 02:00:00;51,4063;5,4574;6,59;8,37;19,40;14;;;;;;;;51,5109;5,3607;5,16;6,40;12,61;18;51,4915;5,4391;6,69;8,07;15,93;12;51,4025;5,3514;11,33;12,32;16,63;8;51,4569;5,4383;3,99;4,86;9,35;17;51,4465;5,4483;2,39;2,91;6,38;24;51,4423;5,4843;5,20;6,35;10,74;16;51,3706;5,1565;6,92;7,84;11,69;21;51,4454;5,4854;7,21;8,31;13,46;19;51,4415;5,4713;6,69;8,11;16,03;16;51,4815;5,5200;4,46;5,47;9,39;10;51,4681;5,3901;18,12;19,74;28,31;4806;13;51,3468;5,3887;6,10;7,72;18,33;18;51,4136;5,4707;7,13;8,33;13,68;12;51,5696;5,3113;5,38;6,38;13,33;21;51,4332;5,5198;8,22;10,06;22,08;19;51,4372;5,4233;4,52;5,77;12,91;32;51,4585;5,4050;4,09;5,30;11,89;41;51,4445;5,4787;2,93;4,19;12,19;21;51,4545;5,3887;5,94;7,60;16,71;4287;6;51,4492;5,4570;6,46;7,66;12,00;17;51,4350;5,4798;4,16;5,43;11,16;14;51,4373;5,4519;7,06;8,62;17,94;11;51,4797;5,4751;5,94;7,14;13,06;15;51,5295;5,4719;7,09;8,30;14,31;20;51,4388;5,4820;7,09;8,59;16,04;7;51,4686;5,4723;8,43;9,74;17,10;12;51,4390;5,4649;4,45;5,47;10,50;7;51,4527;5,4852;10,26;11,49;17,89;13;51,4320;5,6272;7,74;8,76;13,22;31;51,5923;5,7813;8,76;10,04;20,82;29;51,5304;5,2846;6,31;7,33;14,02;44;51,3565;5,6356;4,71;5,67;12,63;25;51,5835;5,5479;6,67;8,04;12,98;44;51,5092;5,3781;8,25;9,13;13,47;26;51,4769;5,2616;4,94;6,16;10,18;18;;;5,35;6,47;10,80;33;51,4735;5,6530;5,90;7,04;10,88;26;51,3770;5,7724;5,21;6,30;10,27;18;51,4693;5,6348;4,70;5,72;9,35;20;51,4774;5,6568;4,50;5,71;9,89;15;51,3072;5,4218;5,62;6,68;11,78;22;51,4165;5,1265;6,45;7,74;12,30;6;51,4904;5,3941;4,87;5,92;9,71;23
2022-08-16 00:00:00;2022-08-16 02:00:00;51,4063;5,4574;9,22;10,76;20,95;33;;;;;;;;51,5108;5,3606;7,97;9,19;15,85;18;51,4915;5,4391;11,99;13,30;20,63;22;51,4025;5,3514;14,14;15,10;19,34;44;51,4568;5,4383;6,72;7,57;11,86;19;51,4465;5,4481;3,38;3,85;7,09;24;51,4423;5,4843;7,77;8,98;13,63;13;51,3706;5,1565;9,65;10,52;14,60;16;51,4454;5,4855;10,04;11,15;16,21;14;51,4416;5,4716;10,26;11,61;19,09;17;51,4815;5,5199;6,97;7,85;11,85;9;51,4681;5,3901;36,87;38,45;46,79;6621;22;51,3468;5,3887;9,23;10,83;20,63;20;51,4136;5,4707;9,37;10,55;15,93;11;51,5696;5,3113;8,58;9,50;15,05;23;51,4331;5,5198;11,11;12,62;21,62;26;51,4372;5,4233;6,61;7,74;14,69;30;51,4585;5,4050;6,28;7,50;14,26;41;51,4445;5,4788;8,15;9,35;16,34;17;51,4545;5,3888;9,35;11,22;21,13;5840;23;51,4492;5,4570;10,29;11,42;15,90;45;51,4352;5,4799;6,50;7,86;15,35;15;51,4373;5,4519;10,78;12,19;21,28;19;51,4797;5,4751;8,50;9,69;15,65;16;51,5295;5,4719;10,44;11,85;26,37;19;51,4387;5,4819;11,08;12,60;20,59;24;51,4687;5,4723;13,74;15,05;22,95;12;51,4390;5,4649;6,85;7,80;12,49;21;51,4527;5,4852;13,40;14,66;21,54;12;51,4320;5,6272;10,04;11,00;15,48;50;51,5923;5,7813;12,04;13,28;21,40;26;51,5305;5,2845;8,73;9,60;15,75;51;51,3565;5,6357;6,09;6,95;15,38;27;51,5835;5,5479;8,73;9,90;14,25;68;51,5092;5,3780;11,14;12,02;16,64;28;51,4769;5,2616;7,07;8,10;11,75;23;;;6,90;7,89;12,34;69;51,4736;5,6531;7,81;8,81;12,54;52;51,3769;5,7723;6,51;7,29;10,97;16;51,4693;5,6348;6,71;7,61;11,36;55;51,4776;5,6567;6,44;7,52;11,36;28;51,3072;5,4218;7,53;8,43;12,87;32;51,4165;5,1266;9,90;11,08;15,58;7;51,4904;5,3941;7,26;8,26;12,20;21
2022-08-17 00:00:00;2022-08-17 02:00:00;51,4063;5,4573;23,24;26,02;34,74;16;51,4609;5,4036;14,46;15,85;20,10;1742;4;51,5108;5,3606;20,44;22,01;26,77;12;51,4915;5,4391;25,76;28,28;35,54;8;51,4025;5,3514;31,50;33,60;37,33;4;51,4568;5,4383;20,87;22,20;26,20;16;51,4465;5,4481;10,10;10,67;13,68;20;51,4423;5,4843;24,01;25,76;30,30;12;51,3706;5,1565;25,12;26,52;29,63;7;51,4454;5,4855;24,85;27,61;33,23;11;51,4416;5,4715;24,88;27,02;33,93;15;51,4815;5,5200;23,70;25,30;28,50;4;51,4680;5,3901;25,44;27,76;35,69;4772;11;51,3468;5,3887;28,29;31,59;42,11;11;51,4136;5,4707;24,47;27,69;33,54;9;51,5696;5,3113;21,10;22,34;26,11;13;51,4332;5,5198;24,99;27,33;34,56;9;51,4372;5,4233;20,25;22,00;28,45;26;51,4585;5,4050;19,66;21,78;28,47;21;51,4444;5,4787;20,36;22,23;28,78;15;51,4545;5,3888;24,10;27,09;36,51;7775;13;51,4491;5,4570;28,89;30,72;34,38;17;51,4352;5,4801;18,98;20,91;26,89;14;51,4374;5,4517;23,68;25,89;33,80;11;51,4797;5,4751;23,61;25,77;31,84;14;51,5295;5,4719;27,50;29,19;34,71;13;51,4387;5,4815;25,70;28,03;35,75;12;51,4687;5,4723;24,68;27,18;34,96;12;51,4390;5,4649;18,65;20,21;24,31;10;51,4527;5,4852;26,61;29,03;35,26;8;51,4320;5,6272;27,99;30,22;34,93;19;51,5923;5,7813;30,04;32,12;37,66;11;51,5305;5,2844;21,00;22,27;25,80;14;51,3564;5,6359;19,34;20,53;25,47;23;51,5835;5,5479;22,24;24,32;27,74;27;51,5092;5,3780;24,68;26,21;30,70;14;51,4768;5,2616;17,89;19,24;22,35;7;;;30,03;31,98;36,60;37;51,4735;5,6531;23,10;24,92;27,79;30;51,3769;5,7723;23,47;25,01;28,22;14;51,4693;5,6349;21,94;23,41;26,50;26;51,4779;5,6568;21,00;23,33;27,51;11;51,3072;5,4218;24,89;26,44;29,72;13;51,4165;5,1265;27,51;29,15;32,05;5;51,4903;5,3941;21,47;22,77;25,65;14
2022-08-18 00:00:00;2022-08-18 02:00:00;51,4063;5,4574;15,87;17,61;23,98;30;51,4379;5,3581;17,19;18,62;23,51;2295;7;51,5108;5,3607;12,19;13,22;17,65;7;51,4915;5,4391;15,49;17,13;23,28;15;51,4025;5,3515;30,48;31,86;34,78;39;51,4569;5,4384;12,65;13,48;16,66;13;51,4465;5,4481;6,08;6,45;8,81;15;51,4423;5,4844;15,32;16,62;20,91;6;51,3706;5,1565;18,58;19,55;22,10;5;51,4454;5,4855;16,40;18,20;23,07;8;51,4417;5,4714;15,99;17,40;22,76;10;51,4815;5,5199;13,87;14,97;17,97;5;51,4680;5,3901;37,81;38,98;43,06;3942;10;51,3468;5,3887;21,72;24,32;33,93;2;51,4136;5,4707;17,03;19,29;24,22;7;51,5696;5,3113;13,19;13,77;17,40;8;51,4332;5,5198;16,00;17,64;23,96;18;51,4372;5,4233;12,82;13,89;19,16;18;51,4585;5,4050;11,99;13,33;18,19;14;51,4444;5,4788;11,79;13,03;18,65;18;51,4546;5,3888;15,63;17,35;24,14;4559;15;51,4492;5,4569;17,67;18,77;21,71;34;51,4352;5,4801;12,24;13,66;18,86;8;51,4375;5,4517;15,87;17,33;23,26;16;51,4797;5,4751;14,86;16,39;21,80;12;51,5295;5,4719;16,52;17,60;22,04;11;51,4388;5,4820;17,20;18,90;25,55;19;51,4686;5,4722;17,52;19,17;25,44;8;51,4390;5,4649;12,12;13,20;16,99;15;51,4527;5,4852;18,88;20,48;25,62;11;51,4320;5,6272;17,71;19,21;23,34;37;51,5923;5,7813;18,24;19,39;24,10;14;51,5305;5,2846;11,45;12,10;15,38;39;51,3564;5,6358;12,80;13,65;17,36;16;51,5835;5,5479;12,98;14,08;17,23;39;51,5092;5,3780;16,10;16,99;21,12;15;51,4769;5,2616;11,93;12,78;15,55;17;;;19,21;20,52;24,25;37;51,4736;5,6531;14,04;15,18;17,87;41;51,3769;5,7723;15,18;16,29;18,91;11;51,4693;5,6348;13,12;14,07;16,75;50;51,4777;5,6567;14,68;16,35;19,99;13;51,3072;5,4218;19,22;20,44;23,04;22;51,4165;5,1265;17,55;18,53;20,91;5;51,4904;5,3941;12,65;13,47;16,25;12
2022-08-19 00:00:00;2022-08-19 02:00:00;51,4063;5,4574;17,76;21,74;31,23;17;51,4379;5,3581;18,33;22,20;29,56;3977;6;51,5108;5,3607;16,91;19,13;24,39;9;51,4915;5,4391;20,53;24,40;32,98;12;51,4025;5,3514;26,92;29,83;34,46;11;51,4569;5,4385;14,54;16,55;20,85;13;51,4465;5,4481;8,82;9,36;11,90;16;51,4423;5,4843;19,22;21,60;26,31;8;51,3705;5,1565;17,97;20,11;23,62;4;51,4454;5,4854;18,59;22,63;29,22;12;51,4416;5,4714;19,75;22,86;30,72;12;51,4815;5,5199;17,17;19,28;22,63;4;51,4681;5,3902;21,98;25,13;33,10;4247;7;51,3468;5,3887;18,78;22,54;34,75;1;51,4136;5,4707;18,11;22,24;28,87;9;51,5696;5,3113;20,68;22,75;26,86;8;51,4332;5,5198;19,35;22,94;31,53;14;51,4372;5,4233;16,40;19,10;26,43;17;51,4585;5,4050;15,27;18,54;24,98;12;51,4444;5,4788;15,68;18,66;25,59;18;51,4545;5,3888;18,21;22,56;31,71;5374;11;51,4491;5,4570;23,55;26,28;30,63;13;51,4352;5,4800;14,95;17,39;22,87;9;51,4375;5,4517;18,29;21,68;29,93;13;51,4797;5,4751;18,32;21,38;27,94;15;51,5295;5,4719;22,90;25,20;30,50;10;51,4387;5,4816;20,89;24,44;32,84;14;51,4686;5,4722;20,09;23,56;31,61;9;51,4390;5,4649;14,57;16,63;20,88;11;51,4527;5,4851;21,78;25,30;32,22;8;51,4320;5,6272;16,81;18,70;22,74;19;51,5923;5,7813;24,05;26,77;33,96;12;51,5305;5,2846;19,71;22,57;27,17;24;51,3564;5,6359;9,97;11,01;15,55;21;51,5835;5,5479;17,64;20,70;24,18;29;51,5092;5,3780;20,58;22,75;27,28;11;51,4769;5,2617;15,57;17,85;21,57;14;;;20,23;21,95;25,45;32;51,4736;5,6531;15,91;17,89;20,82;30;51,3769;5,7723;13,77;15,21;18,18;9;51,4693;5,6348;15,70;17,32;20,56;30;51,4777;5,6567;16,52;19,24;23,15;16;51,3072;5,4218;15,01;16,82;20,91;12;51,4165;5,1265;19,39;21,95;25,92;5;51,4904;5,3941;18,57;20,44;23,74;13
2022-08-20 00:00:00;2022-08-20 02:00:00;51,4063;5,4574;11,59;15,49;33,29;24;51,4379;5,3581;11,48;14,38;24,53;2871;8;51,5108;5,3607;7,88;10,05;17,78;10;51,4915;5,4391;11,34;14,05;25,12;14;51,4025;5,3514;20,31;22,62;29,04;18;51,4569;5,4384;8,19;9,87;16,39;12;51,4465;5,4481;5,23;6,10;9,36;16;51,4423;5,4843;11,40;14,26;21,74;8;51,3705;5,1565;11,58;13,44;19,18;8;51,4454;5,4854;12,13;14,76;22,45;12;51,4413;5,4713;11,87;14,69;25,43;13;51,4815;5,5199;9,39;11,41;16,13;6;51,4682;5,3902;12,12;14,99;26,32;5352;10;51,3468;5,3887;13,68;18,36;42,64;2;51,4136;5,4707;12,35;15,52;24,66;10;51,5697;5,3113;9,11;10,37;16,01;8;51,4332;5,5198;12,51;15,66;28,91;18;51,4372;5,4233;9,14;11,68;22,91;18;51,4585;5,4050;8,00;10,36;19,76;15;51,4444;5,4788;8,57;11,16;23,51;20;51,4546;5,3887;10,31;13,76;28,80;5585;18;51,4492;5,4569;13,03;15,55;21,55;20;51,4352;5,4801;9,27;12,04;21,30;11;51,4375;5,4517;11,39;14,05;26,31;16;51,4797;5,4751;10,79;13,19;22,31;14;51,5295;5,4718;11,29;13,59;21,71;12;51,4388;5,4820;13,24;16,57;29,03;20;51,4686;5,4722;12,49;15,20;26,21;11;51,4390;5,4649;8,22;10,06;15,22;16;51,4528;5,4850;15,28;17,65;25,91;12;51,4320;5,6272;13,38;16,09;24,52;33;51,5923;5,7813;11,81;13,98;25,17;15;51,5305;5,2845;7,95;9,47;16,88;32;51,3564;5,6359;9,75;11,93;20,37;19;51,5835;5,5479;7,51;9,47;15,33;38;51,5092;5,3780;11,45;13,13;19,74;15;51,4768;5,2616;7,50;9,79;14,89;18;;;13,57;15,94;22,28;32;51,4736;5,6531;9,99;12,07;17,10;39;51,3769;5,7723;11,49;14,09;19,85;9;51,4693;5,6349;9,50;11,35;16,05;39;51,4776;5,6567;9,03;11,71;18,85;17;51,3071;5,4218;11,66;14,80;23,62;19;51,4165;5,1265;11,43;13,52;18,85;5;51,4904;5,3941;8,69;10,42;15,11;15
2022-08-21 00:00:00;2022-08-21 02:00:00;51,4063;5,4574;5,33;7,81;21,46;31;51,4379;5,3581;5,76;8,07;17,62;5125;10;51,5108;5,3607;4,89;6,82;14,75;17;51,4915;5,4391;5,16;7,29;17,29;23;51,4025;5,3515;10,64;12,26;17,84;11;51,4569;5,4384;3,61;5,09;12,48;15;51,4465;5,4481;2,84;3,52;6,42;17;51,4423;5,4844;5,25;7,54;14,12;12;51,3706;5,1565;5,91;7,34;13,00;11;51,4453;5,4854;5,57;7,44;14,34;13;51,4415;5,4714;5,87;8,32;18,45;15;51,4815;5,5199;3,19;4,61;9,03;8;51,4682;5,3902;5,31;7,69;19,04;4510;16;51,3468;5,3887;6,04;8,86;25,40;4;51,4136;5,4707;6,10;8,38;21,02;12;51,5697;5,3113;4,10;5,26;10,91;12;51,4332;5,5198;5,68;7,97;19,89;24;51,4372;5,4233;4,66;6,78;16,75;28;51,4585;5,4050;3,50;5,48;14,71;24;51,4444;5,4788;2,73;4,73;15,44;20;51,4546;5,3887;5,20;8,23;23,09;5170;25;51,4492;5,4570;5,55;7,68;13,61;35;51,4352;5,4801;4,39;6,66;15,48;15;51,4375;5,4518;5,32;7,52;18,72;21;51,4797;5,4751;5,15;7,10;14,81;17;51,5295;5,4719;5,99;7,87;15,08;13;51,4390;5,4819;6,68;9,31;20,82;26;51,4686;5,4722;6,57;8,70;18,35;12;51,4390;5,4649;3,64;5,16;10,11;24;51,4528;5,4850;10,00;11,69;18,57;13;51,4320;5,6272;5,86;7,41;14,49;37;51,5923;5,7813;6,71;8,48;19,88;18;51,5305;5,2844;5,05;6,42;14,38;40;51,3566;5,6359;4,25;5,49;13,40;28;51,5836;5,5480;3,77;5,48;11,13;52;51,5092;5,3780;7,12;8,54;14,44;17;51,4769;5,2616;4,17;6,09;10,73;25;;;6,31;8,00;13,16;40;51,4736;5,6531;4,64;6,26;11,06;49;51,3769;5,7723;3,95;5,42;10,48;13;51,4692;5,6349;3,57;5,00;9,60;49;51,4780;5,6568;3,47;5,30;11,94;27;51,3071;5,4218;4,61;6,23;12,32;20;51,4165;5,1265;4,87;6,62;11,83;7;51,4904;5,3941;4,42;5,98;10,32;15
2022-08-22 00:00:00;2022-08-22 02:00:00;51,4062;5,4574;6,23;8,76;21,71;44;51,4379;5,3581;8,01;10,40;20,52;6401;14;51,5107;5,3607;5,36;7,28;14,87;23;51,4915;5,4391;6,26;8,47;18,99;33;51,4025;5,3514;11,24;12,71;17,66;11;51,4569;5,4385;3,64;5,01;11,28;20;51,4464;5,4485;2,80;3,56;6,69;21;51,4423;5,4844;5,32;7,53;13,45;15;51,3707;5,1566;6,73;7,98;12,80;17;51,4454;5,4854;6,41;8,16;14,75;17;51,4417;5,4715;6,71;9,13;19,84;22;51,4814;5,5199;4,30;5,83;10,50;9;51,4681;5,3902;19,99;22,53;34,74;6092;28;51,3468;5,3887;6,70;9,21;23,98;7;51,4136;5,4707;6,44;8,52;16,27;12;51,5695;5,3114;4,99;6,29;13,52;18;51,4332;5,5199;5,44;7,17;16,46;31;51,4372;5,4233;4,71;6,82;16,91;40;51,4585;5,4050;4,33;6,40;15,86;51;51,4444;5,4788;2,77;4,51;14,77;20;51,4546;5,3887;6,01;9,03;24,10;4488;36;51,4492;5,4570;6,25;8,23;14,14;46;51,4353;5,4798;4,66;6,95;16,42;20;51,4375;5,4516;5,96;8,12;18,87;29;51,4797;5,4751;6,05;8,17;17,15;20;51,5295;5,4719;7,06;9,20;17,13;19;51,4387;5,4820;6,72;9,26;20,67;32;51,4686;5,4722;7,65;9,95;22,23;15;51,4390;5,4649;4,27;5,89;11,88;36;51,4528;5,4850;11,48;13,23;20,51;12;51,4320;5,6272;6,85;8,26;14,50;47;51,5923;5,7813;6,50;8,05;15,51;28;51,5304;5,2845;5,69;7,05;14,57;47;51,3564;5,6360;5,31;6,83;19,14;31;51,5836;5,5480;3,95;5,33;9,31;71;51,5092;5,3780;8,29;9,86;16,60;20;51,4768;5,2616;4,35;5,72;9,47;30;;;6,20;8,06;14,24;59;51,4736;5,6531;4,95;6,61;11,22;75;51,3769;5,7723;4,74;6,19;11,10;18;51,4692;5,6348;4,48;6,09;11,03;77;51,4777;5,6568;3,99;5,71;10,56;48;51,3072;5,4218;5,48;6,94;11,72;39;51,4165;5,1265;5,55;7,28;12,07;8;51,4904;5,3941;4,91;6,49;11,15;21
2022-08-23 00:00:00;2022-08-23 02:00:00;51,4063;5,4574;5,68;7,35;18,73;45;51,4379;5,3581;6,01;7,50;14,73;6244;16;51,5107;5,3607;5,02;6,48;14,62;26;51,4915;5,4391;7,33;8,87;16,19;38;51,4025;5,3514;12,21;13,24;17,72;18;51,4568;5,4384;2,90;3,77;8,85;28;51,4465;5,4483;2,28;2,75;5,62;31;51,4422;5,4844;5,00;6,51;11,77;18;51,3707;5,1566;6,38;7,28;11,04;20;51,4454;5,4854;6,22;7,49;12,58;26;51,4416;5,4714;6,41;8,04;16,15;26;51,4815;5,5199;3,93;5,01;9,41;10;51,4680;5,3901;29,12;30,91;40,36;7273;25;51,3468;5,3887;6,49;8,46;22,31;8;51,4136;5,4707;5,93;7,36;13,29;17;51,5695;5,3114;5,10;6,02;11,69;17;51,4332;5,5198;6,13;7,84;17,14;37;51,4372;5,4233;4,39;5,81;14,02;40;51,4585;5,4050;3,66;5,06;12,81;47;51,4444;5,4788;3,85;5,17;13,64;35;51,4545;5,3887;5,56;7,56;18,86;6246;36;51,4492;5,4569;5,81;7,16;12,33;50;51,4353;5,4801;4,24;5,75;13,22;25;51,4374;5,4515;6,23;7,85;17,07;39;51,4797;5,4751;4,98;6,35;12,99;25;51,5295;5,4719;6,36;7,91;22,61;21;51,4389;5,4821;7,13;8,90;16,93;39;51,4686;5,4722;13,86;15,24;22,57;19;51,4390;5,4649;3,95;5,06;10,46;34;51,4528;5,4851;11,39;12,67;18,38;19;51,4320;5,6272;5,78;6,72;11,07;49;51,5923;5,7813;8,25;9,73;18,78;36;51,5303;5,2846;5,85;7,04;17,41;56;51,3564;5,6359;4,75;5,80;13,67;31;51,5836;5,5480;5,06;6,32;10,99;82;51,5092;5,3781;7,61;8,60;13,61;27;51,4768;5,2616;4,85;5,99;9,70;35;;;4,90;6,12;11,16;64;51,4736;5,6531;5,50;6,82;11,21;71;51,3769;5,7723;4,90;6,17;10,87;25;51,4692;5,6347;4,00;5,08;9,07;74;51,4776;5,6567;4,45;5,91;11,16;55;51,3072;5,4218;5,57;6,76;11,78;31;51,4165;5,1265;4,93;5,93;9,76;9;51,4904;5,3941;4,29;5,43;9,34;27
2022-08-24 00:00:00;2022-08-24 02:00:00;51,4063;5,4574;9,00;10,57;18,98;39;51,4379;5,3581;8,82;9,98;16,26;6982;13;51,5107;5,3606;7,66;8,68;14,03;15;51,4915;5,4391;14,00;15,51;22,32;32;51,4025;5,3514;17,38;18,37;21,88;27;51,4569;5,4384;6,16;6,95;11,23;19;51,4465;5,4481;3,04;3,36;5,98;22;51,4421;5,4844;9,90;11,23;15,86;14;51,3707;5,1566;8,56;9,24;12,60;7;51,4454;5,4854;10,76;12,26;17,39;19;51,4415;5,4713;13,55;15,16;22,42;26;51,4815;5,5199;6,25;7,04;10,79;10;51,4681;5,3901;50,86;52,04;56,84;6707;26;51,3468;5,3887;9,67;11,19;21,54;13;51,4136;5,4707;9,57;11,06;16,11;13;51,5696;5,3113;6,79;7,51;12,92;13;51,4332;5,5198;9,52;10,84;17,50;31;51,4372;5,4233;7,97;9,11;16,02;33;51,4586;5,4050;7,69;9,02;15,22;48;51,4446;5,4788;13,10;14,27;20,47;30;51,4545;5,3888;9,37;10,97;19,70;7049;33;51,4492;5,4569;12,06;13,32;17,66;38;51,4352;5,4802;8,67;10,12;16,07;21;51,4375;5,4518;10,53;12,01;19,32;27;51,4797;5,4751;9,91;11,27;17,27;19;51,5295;5,4719;10,20;11,35;17,77;16;51,4386;5,4819;15,65;17,47;25,18;33;51,4686;5,4723;29,07;30,44;37,85;13;51,4390;5,4649;8,72;10,16;15,34;32;51,4528;5,4851;15,26;16,58;21,86;12;51,4320;5,6272;8,11;8,91;13,16;54;51,5923;5,7813;10,20;11,18;17,96;30;51,5303;5,2845;7,65;8,38;13,86;63;51,3565;5,6357;5,88;6,89;17,86;30;51,5836;5,5479;6,52;7,26;10,58;67;51,5092;5,3781;10,63;11,39;15,62;19;51,4769;5,2617;6,22;6,86;9,65;30;;;7,93;8,94;14,00;58;51,4736;5,6530;8,10;9,11;12,71;76;51,3769;5,7724;6,26;7,22;11,58;19;51,4692;5,6347;9,46;10,34;13,95;72;51,4774;5,6567;7,83;9,09;13,15;41;51,3072;5,4218;7,46;8,27;12,41;35;51,4165;5,1265;6,92;7,72;11,36;6;51,4904;5,3941;7,50;8,34;11,64;17
