;;"I01";"I01";"I01";"I01";"I01";"I01";"I02";"I02";"I02";"I02";"I02";"I02";"I02";"I03";"I03";"I03";"I03";"I03";"I03";"I04";"I04";"I04";"I04";"I04";"I04";"I05";"I05";"I05";"I05";"I05";"I05";"I06";"I06";"I06";"I06";"I06";"I06";"I07";"I07";"I07";"I07";"I07";"I07";"I08";"I08";"I08";"I08";"I08";"I08";"I09";"I09";"I09";"I09";"I09";"I09";"I10";"I10";"I10";"I10";"I10";"I10";"I11";"I11";"I11";"I11";"I11";"I11";"I12";"I12";"I12";"I12";"I12";"I12";"I13";"I13";"I13";"I13";"I13";"I13";"I14";"I14";"I14";"I14";"I14";"I14";"I14";"I16";"I16";"I16";"I16";"I16";"I16";"I17";"I17";"I17";"I17";"I17";"I17";"I18";"I18";"I18";"I18";"I18";"I18";"I19";"I19";"I19";"I19";"I19";"I19";"I22";"I22";"I22";"I22";"I22";"I22";"I23";"I23";"I23";"I23";"I23";"I23";"I24";"I24";"I24";"I24";"I24";"I24";"I25";"I25";"I25";"I25";"I25";"I25";"I25";"I28";"I28";"I28";"I28";"I29";"I29";"I29";"I29";"I29";"I29";"I30";"I30";"I30";"I30";"I30";"I30";"I32";"I32";"I32";"I32";"I32";"I32";"I33";"I33";"I33";"I33";"I33";"I33";"I36";"I36";"I36";"I36";"I36";"I36";"I37";"I37";"I37";"I37";"I37";"I37";"I39";"I39";"I39";"I39";"I39";"I39";"I40";"I40";"I40";"I40";"I40";"I40";"I41";"I41";"I41";"I41";"I41";"I41";"I42";"I42";"I42";"I42";"I42";"I42";"I43";"I43";"I43";"I43";"I43";"I43";"I44";"I44";"I44";"I44";"I44";"I44";"I45";"I45";"I45";"I45";"I45";"I45";"I46";"I46";"I46";"I46";"I46";"I46";"I47";"I47";"I47";"I47";"I47";"I47";"I48";"I48";"I48";"I48";"I48";"I48";"I49";"I49";"I49";"I49";"I49";"I49";"I50";"I50";"I50";"I50";"I50";"I50";"I51";"I51";"I51";"I51";"I51";"I51";"I52";"I52";"I52";"I52";"I52";"I52";"I55";"I55";"I55";"I55";"I55";"I55";"I56";"I56";"I56";"I56";"I56";"I56";"I58";"I58";"I58";"I58";"I58";"I58";"I59";"I59";"I59";"I59";"I59";"I59"
2024-04-24 00:00:00;2024-04-24 02:00:00;51,4063;5,4573;2,39;4,41;11,30;6;51,4379;5,3582;2,61;4,85;10,32;7219;8;51,5108;5,3606;1,75;3,66;9,84;9;51,4915;5,4391;0,79;2,38;8,24;10;51,4025;5,3514;3,83;5,77;11,14;10;51,4052;5,4582;2,89;4,78;10,93;30;51,4567;5,4382;1,63;3,04;8,35;12;51,4465;5,4482;3,35;5,41;11,13;17;;;;;;;51,3706;5,1564;3,29;5,40;11,51;17;;;;;;;51,4416;5,4714;2,99;5,48;13,97;9;51,4815;5,5199;1,77;3,78;9,71;6;51,4681;5,3901;2,53;4,39;10,13;6034;9;51,3468;5,3887;2,43;4,29;9,34;8;51,4136;5,4707;3,18;5,31;10,89;7;51,5696;5,3113;1,95;3,35;9,11;8;51,4332;5,5196;3,10;4,94;10,64;12;51,4372;5,4233;2,19;4,02;9,52;12;51,4584;5,4050;2,31;4,06;8,97;18;;;;;;;51,4546;5,3888;1,47;3,20;9,73;17035;16;6,12;9,41;17,23;35;51,4351;5,4798;3,70;5,89;11,78;28;51,4373;5,4512;5,17;6,70;11,55;14;51,4797;5,4751;2,12;3,55;8,10;8;51,5295;5,4718;3,27;5,48;10,67;9;51,4385;5,4819;4,28;6,61;12,37;14;51,4686;5,4724;2,06;3,66;10,42;18;51,4390;5,4649;2,20;4,01;9,76;8;51,4527;5,4852;2,75;4,59;9,66;20;51,4320;5,6272;2,63;4,35;9,68;6;51,5923;5,7812;1,91;3,89;9,71;4;51,5305;5,2846;2,46;4,28;9,65;8;51,3565;5,6359;1,97;3,80;8,72;5;51,5835;5,5479;2,96;4,60;10,69;5;51,5092;5,3781;1,72;3,65;9,44;8;51,4769;5,2616;3,29;5,50;11,11;10;51,4660;5,6785;3,24;5,22;11,33;10;51,4735;5,6530;1,02;2,68;7,99;12;51,3769;5,7724;1,97;3,60;8,72;7;51,4693;5,6349;2,00;3,69;8,61;10;51,4776;5,6568;2,01;3,96;9,37;12;51,3072;5,4218;2,56;4,41;9,35;13;51,4165;5,1264;2,24;4,02;9,29;10;51,4904;5,3942;2,50;4,14;8,95;9;51,4738;5,4428;3,68;5,81;11,71;21
2024-04-25 00:00:00;2024-04-25 02:00:00;51,4063;5,4574;3,87;6,01;14,33;9;51,4379;5,3582;4,22;6,66;12,93;11364;10;51,5108;5,3606;3,80;5,78;12,64;15;51,4915;5,4391;2,92;4,75;11,34;11;51,4025;5,3514;5,35;7,27;12,95;11;51,4052;5,4582;4,35;6,27;12,46;6;51,4567;5,4382;3,67;5,14;10,34;14;51,4466;5,4480;4,91;7,23;13,76;22;;;;;;;51,3706;5,1565;4,28;6,24;12,61;14;;;;;;;51,4416;5,4714;4,39;6,95;15,86;9;51,4815;5,5199;4,11;6,26;12,66;10;51,4681;5,3901;4,16;6,07;12,14;8676;11;51,3468;5,3887;3,58;5,34;10,36;8;51,4136;5,4707;4,10;6,27;12,61;9;51,5697;5,3113;4,07;5,56;11,34;12;51,4332;5,5197;4,75;6,93;13,80;29;51,4372;5,4233;4,33;6,33;12,08;16;51,4584;5,4050;4,53;6,44;12,09;26;;;;;;;51,4546;5,3887;3,02;4,76;11,46;11170;15;5,71;8,03;15,44;33;51,4351;5,4798;4,37;6,65;12,64;19;51,4375;5,4515;7,23;9,05;14,90;16;51,4797;5,4751;4,63;6,23;11,38;14;51,5295;5,4719;4,27;6,74;12,60;18;51,4386;5,4818;6,05;9,21;16,02;14;51,4686;5,4724;3,63;5,36;12,53;15;51,4390;5,4649;3,89;5,85;12,07;12;51,4527;5,4852;4,98;7,01;12,39;22;51,4320;5,6272;3,92;5,81;11,39;7;51,5923;5,7812;3,18;5,65;14,48;6;51,5305;5,2846;3,99;5,90;11,63;13;51,3565;5,6359;3,65;5,58;11,02;6;51,5835;5,5479;4,18;5,98;13,30;8;51,5092;5,3781;3,44;5,31;10,61;20;51,4768;5,2616;4,30;6,65;13,11;14;51,4661;5,6785;4,55;6,84;14,27;9;51,4736;5,6530;4,69;6,75;12,72;10;51,3769;5,7724;4,10;5,98;11,60;5;51,4693;5,6348;4,85;6,71;11,80;12;51,4777;5,6568;4,70;7,01;12,97;22;51,3072;5,4218;3,83;5,79;12,22;10;51,4165;5,1264;5,21;7,05;12,84;16;51,4904;5,3942;3,66;5,33;10,26;17;51,4738;5,4428;5,28;7,42;13,52;29
2024-04-26 00:00:00;2024-04-26 02:00:00;51,4063;5,4573;5,64;6,91;12,63;9;51,4379;5,3582;5,31;6,72;11,52;12650;15;51,5107;5,3607;5,68;6,65;11,38;13;51,4915;5,4391;4,07;4,98;8,81;18;51,4025;5,3514;7,42;8,54;13,22;12;51,4052;5,4581;6,47;7,66;12,83;40;51,4567;5,4382;5,09;5,95;10,06;15;51,4466;5,4480;5,55;7,23;13,08;21;;;;;;;51,3706;5,1565;4,46;5,73;10,72;15;;;;;;;51,4416;5,4714;6,15;7,81;14,40;12;51,4815;5,5199;5,17;6,31;10,99;11;51,4681;5,3901;5,24;6,23;10,72;8817;17;51,3468;5,3887;5,64;6,77;10,99;11;51,4136;5,4707;4,67;5,91;10,76;14;51,5697;5,3113;5,15;5,94;10,29;13;51,4332;5,5196;5,01;6,25;11,34;20;51,4372;5,4233;5,67;7,12;11,97;21;51,4584;5,4050;5,79;6,96;11,73;39;;;;;;;51,4546;5,3888;4,83;5,92;10,96;11896;24;7,19;8,65;14,51;50;51,4351;5,4798;8,19;10,75;16,74;22;51,4374;5,4514;8,93;10,03;14,98;20;51,4797;5,4751;5,67;6,66;10,75;14;51,5295;5,4719;4,44;5,70;10,21;22;51,4387;5,4817;5,18;6,86;11,80;24;51,4686;5,4724;5,59;6,72;12,03;27;51,4390;5,4649;5,27;6,53;11,58;16;51,4528;5,4852;5,82;7,08;11,67;29;51,4320;5,6272;4,52;5,73;10,66;9;51,5923;5,7812;4,25;5,54;11,64;5;51,5305;5,2845;4,39;5,22;8,63;12;51,3565;5,6359;4,87;5,99;10,23;7;51,5836;5,5479;5,20;6,12;11,11;8;51,5092;5,3781;4,90;5,79;9,70;23;51,4769;5,2616;4,10;5,18;9,48;15;51,4661;5,6786;4,75;6,27;12,17;10;51,4735;5,6531;6,59;7,90;12,59;15;51,3770;5,7724;5,52;6,59;10,82;14;51,4692;5,6347;6,44;7,64;11,94;18;51,4777;5,6568;5,98;7,58;12,78;25;51,3072;5,4218;4,90;6,13;10,66;19;51,4165;5,1264;6,27;7,15;11,11;17;51,4904;5,3942;4,31;5,16;8,96;19;51,4738;5,4428;7,06;8,37;13,33;29
2024-04-27 00:00:00;2024-04-27 02:00:00;51,4063;5,4574;5,50;6,37;11,21;8;51,4379;5,3582;4,79;5,69;9,88;11388;12;51,5107;5,3606;4,61;5,35;9,53;12;51,4915;5,4391;3,62;4,30;8,56;10;51,4025;5,3514;5,87;6,62;10,22;11;51,4052;5,4582;5,32;6,13;10,33;21;51,4567;5,4382;4,42;5,06;8,79;12;51,4466;5,4479;4,88;6,12;10,93;7;;;;;;;51,3706;5,1565;3,66;4,36;8,42;9;;;;;;;51,4416;5,4706;5,94;7,18;12,33;10;51,4815;5,5199;4,98;5,69;9,34;7;51,4681;5,3901;4,33;4,98;8,50;9570;15;51,3468;5,3887;4,47;5,17;8,54;9;51,4136;5,4707;4,17;5,08;10,13;10;51,5696;5,3114;5,15;5,89;10,42;12;51,4332;5,5197;4,30;5,12;9,37;6;51,4372;5,4233;4,78;5,65;10,23;21;51,4584;5,4050;5,10;5,88;9,92;19;;;;;;;51,4546;5,3887;4,82;5,53;9,76;10164;14;6,76;7,87;12,48;25;51,4351;5,4798;5,55;6,51;10,86;14;51,4375;5,4516;8,28;8,99;12,67;12;51,4797;5,4751;5,66;6,41;10,07;11;51,5295;5,4719;4,37;5,29;9,45;20;51,4388;5,4817;5,17;6,26;10,79;16;51,4686;5,4724;4,67;5,45;9,48;15;51,4390;5,4649;5,20;6,10;10,55;13;51,4527;5,4852;4,84;5,66;9,52;16;51,4320;5,6272;4,42;5,15;9,46;9;51,5923;5,7812;4,37;5,35;10,19;5;51,5305;5,2846;4,37;5,09;9,07;11;51,3564;5,6359;4,57;5,44;10,38;7;51,5835;5,5479;5,61;6,44;11,44;8;51,5092;5,3781;4,47;5,28;9,44;12;51,4769;5,2616;3,71;4,52;8,73;12;51,4661;5,6785;4,97;6,03;10,77;7;51,4735;5,6531;5,81;6,89;11,42;13;51,3769;5,7724;4,93;5,81;9,94;14;51,4693;5,6347;6,08;7,06;11,09;10;51,4777;5,6570;5,56;6,63;11,14;17;51,3072;5,4218;4,87;5,66;9,54;13;51,4165;5,1265;5,49;6,16;9,75;14;51,4904;5,3942;3,85;4,46;7,92;13;51,4738;5,4428;6,55;7,49;11,88;8
2024-04-28 00:00:00;2024-04-28 02:00:00;51,4063;5,4574;1,07;1,61;6,52;5;51,4379;5,3582;0,79;1,37;5,55;7596;8;51,5108;5,3605;0,64;1,20;7,78;6;51,4914;5,4391;-0,71;-0,25;5,05;6;51,4025;5,3514;1,02;1,48;4,74;10;51,4052;5,4582;0,49;0,94;5,37;7;51,4567;5,4382;0,20;0,59;4,74;8;51,4466;5,4480;0,70;1,33;5,84;6;;;;;;;51,3706;5,1565;0,52;1,09;5,78;5;;;;;;;51,4414;5,4713;0,47;1,08;6,07;5;51,4815;5,5199;1,15;1,67;5,98;5;51,4681;5,3901;0,98;1,45;5,06;9989;11;51,3468;5,3887;0,07;0,48;4,09;5;51,4136;5,4707;0,26;0,79;5,81;4;51,5696;5,3113;0,44;0,85;5,34;7;51,4332;5,5198;0,73;1,25;5,52;5;51,4372;5,4233;0,98;1,54;5,35;12;51,4584;5,4050;0,69;1,17;5,06;9;;;;;;;51,4546;5,3887;0,46;0,88;5,38;7715;9;1,23;1,80;6,97;12;51,4351;5,4797;0,67;1,28;5,68;9;51,4373;5,4513;4,00;4,44;7,64;7;51,4797;5,4751;0,65;1,08;4,80;4;51,5295;5,4719;1,33;1,98;6,03;14;51,4389;5,4817;1,01;1,69;5,95;7;51,4686;5,4724;0,32;0,70;4,75;8;51,4390;5,4649;0,46;0,97;5,41;7;51,4527;5,4852;0,38;0,85;4,40;11;51,4320;5,6272;0,41;0,88;5,38;5;51,5923;5,7812;0,44;1,05;6,97;2;51,5305;5,2846;0,74;1,29;6,15;8;51,3565;5,6359;0,19;0,71;5,51;4;51,5835;5,5479;1,16;1,66;6,44;6;51,5092;5,3781;0,20;0,75;5,25;7;51,4769;5,2617;1,13;1,79;6,05;7;51,4660;5,6786;1,36;1,92;6,12;6;51,4736;5,6530;-0,04;0,52;4,70;7;51,3769;5,7724;0,64;1,11;5,23;8;51,4692;5,6347;0,36;0,79;4,43;7;51,4778;5,6568;0,67;1,22;5,15;7;51,3072;5,4218;0,72;1,14;4,89;9;51,4165;5,1265;1,10;1,54;5,46;7;51,4904;5,3941;0,45;0,89;4,58;8;51,4738;5,4428;2,93;3,45;7,70;8
2024-04-29 00:00:00;2024-04-29 02:00:00;51,4063;5,4573;1,65;2,32;7,19;10;51,4379;5,3582;1,29;2,00;6,07;11530;14;51,5108;5,3605;0,60;1,21;6,29;13;51,4915;5,4391;-0,05;0,48;5,00;14;51,4025;5,3514;1,28;1,76;4,96;10;51,4052;5,4582;0,90;1,41;5,51;12;51,4567;5,4382;0,72;1,17;4,96;12;51,4465;5,4482;1,92;2,72;7,41;11;;;;;;;51,3707;5,1565;1,16;1,77;6,57;11;;;;;;;51,4414;5,4713;1,30;2,10;7,30;9;51,4815;5,5199;1,86;2,42;6,29;10;51,4681;5,3901;1,44;1,93;5,48;11783;18;51,3468;5,3887;0,75;1,25;4,69;8;51,4135;5,4707;0,83;1,45;7,16;13;51,5696;5,3113;1,32;1,90;9,45;13;51,4332;5,5198;1,75;2,59;7,37;19;51,4372;5,4233;1,01;1,62;5,83;25;51,4584;5,4050;1,30;1,89;5,58;27;;;;;;;51,4546;5,3887;1,48;1,98;6,30;10781;16;1,44;2,14;7,10;16;51,4352;5,4797;1,06;1,77;6,30;15;51,4375;5,4516;4,31;4,91;8,40;16;51,4797;5,4751;1,75;2,31;6,19;14;51,5295;5,4719;1,91;2,77;7,46;26;51,4386;5,4817;1,09;1,83;6,57;14;51,4686;5,4724;1,12;1,66;5,73;21;51,4390;5,4649;0,93;1,52;5,67;13;51,4527;5,4852;1,29;1,94;5,69;24;51,4320;5,6272;1,91;2,67;7,02;9;51,5923;5,7812;1,35;2,27;9,16;3;51,5304;5,2846;1,69;2,35;6,79;15;51,3565;5,6359;1,41;2,38;11,63;6;51,5835;5,5479;1,77;2,50;7,84;12;51,5092;5,3781;1,08;1,65;5,85;24;51,4769;5,2617;1,70;2,47;7,22;13;51,4661;5,6786;2,51;3,46;8,33;9;51,4736;5,6530;1,44;2,34;6,90;12;51,3769;5,7724;1,16;1,75;5,93;9;51,4692;5,6347;1,72;2,47;6,29;12;51,4777;5,6568;4,99;5,98;10,05;22;51,3072;5,4218;1,28;1,84;5,48;19;51,4165;5,1265;1,18;1,61;5,43;20;51,4904;5,3942;1,05;1,51;4,93;26;51,4738;5,4428;5,00;5,72;9,92;19
2024-04-30 00:00:00;2024-04-30 02:00:00;51,4063;5,4574;2,72;4,19;12,32;8;51,4379;5,3582;2,40;4,15;10,61;18491;13;51,5108;5,3606;1,79;3,14;9,85;12;51,4915;5,4391;0,90;2,04;9,36;17;51,4025;5,3515;2,95;4,16;9,17;10;51,4052;5,4582;2,05;3,28;10,08;20;51,4567;5,4382;1,81;2,77;8,95;14;51,4465;5,4481;2,90;4,79;12,93;5;;;;;;;51,3707;5,1565;2,05;3,45;11,41;9;;;;;;;51,4416;5,4714;2,84;4,65;13,60;12;51,4815;5,5199;4,30;5,58;12,43;10;51,4681;5,3901;2,32;3,39;8,17;10867;19;51,3469;5,3887;2,06;3,29;8,52;8;51,4135;5,4707;2,01;3,68;12,53;11;51,5696;5,3113;2,02;3,00;12,18;12;51,4331;5,5196;2,62;4,11;10,85;13;51,4372;5,4233;2,45;4,12;10,80;24;51,4584;5,4050;2,78;4,13;10,40;35;;;;;;;51,4546;5,3887;2,76;3,99;11,00;13952;20;2,76;4,38;13,49;14;51,4352;5,4797;2,52;4,33;12,23;20;51,4375;5,4517;6,73;8,11;13,33;16;51,4797;5,4751;2,85;4,05;10,06;8;51,5296;5,4719;2,66;4,48;11,15;24;51,4385;5,4822;2,77;4,75;11,33;23;51,4685;5,4724;2,53;3,66;9,65;23;51,4390;5,4649;2,48;3,88;10,90;16;51,4527;5,4852;2,60;3,97;9,56;22;51,4320;5,6272;2,08;3,43;9,77;8;51,5923;5,7812;2,93;4,80;14,57;3;51,5304;5,2846;2,19;3,39;9,20;10;51,3565;5,6359;1,65;3,02;12,76;5;51,5835;5,5479;3,35;4,92;13,66;8;51,5092;5,3781;2,54;3,90;10,94;25;51,4768;5,2616;2,36;3,97;11,64;11;51,4661;5,6786;3,41;5,46;14,64;9;51,4737;5,6530;2,51;3,98;10,23;12;51,3769;5,7724;2,40;3,61;10,68;11;51,4693;5,6349;2,68;3,93;9,25;11;51,4777;5,6568;4,88;6,74;13,23;21;51,3072;5,4218;2,68;4,29;10,70;16;51,4165;5,1265;3,66;4,64;9,46;14;51,4904;5,3941;1,93;3,04;8,50;20;51,4738;5,4428;7,18;8,75;15,61;20
2024-05-01 00:00:00;2024-05-01 02:00:00;51,4063;5,4574;6,12;8,69;20,95;4;51,4379;5,3582;5,74;8,86;19,86;20600;10;51,5108;5,3606;6,86;9,45;21,19;10;51,4915;5,4391;9,28;11,25;21,99;15;51,4025;5,3514;8,17;10,49;18,91;10;51,4052;5,4582;6,61;8,88;21,14;39;51,4567;5,4383;6,51;8,49;18,58;17;51,4464;5,4483;6,11;9,24;23,52;2;;;;;;;51,3707;5,1565;5,64;8,65;21,51;8;;;;;;;51,4416;5,4714;6,58;9,50;23,75;7;51,4815;5,5200;8,50;11,37;26,65;12;51,4681;5,3901;6,86;9,07;17,28;12743;14;51,3467;5,3887;7,06;9,49;17,38;6;51,4135;5,4707;5,46;8,40;21,86;11;51,5696;5,3113;7,28;9,07;20,07;10;51,4332;5,5198;5,89;8,33;18,15;6;51,4372;5,4233;5,40;7,86;18,64;14;51,4584;5,4050;7,23;9,65;19,35;19;;;;;;;51,4545;5,3888;7,19;9,36;21,68;20459;18;8,15;10,97;26,44;17;51,4350;5,4797;5,51;8,63;22,56;14;51,4375;5,4517;10,04;12,21;19,57;8;51,4797;5,4751;6,83;8,81;18,89;8;51,5295;5,4719;5,80;9,50;22,15;12;51,4388;5,4820;5,98;9,57;20,44;16;51,4685;5,4724;6,14;8,10;17,75;16;51,4390;5,4649;5,68;7,92;18,88;14;51,4527;5,4851;6,31;8,46;15,88;12;51,4320;5,6272;6,00;8,78;23,53;7;51,5923;5,7812;7,82;10,55;24,14;2;51,5304;5,2846;7,90;10,12;18,76;11;51,3565;5,6359;5,56;8,17;22,58;3;51,5835;5,5480;7,29;9,76;23,18;5;51,5092;5,3781;7,03;9,56;21,73;18;51,4768;5,2616;5,48;8,45;20,28;11;51,4661;5,6786;5,57;8,45;22,13;8;51,4736;5,6530;6,69;8,83;16,55;9;51,3769;5,7724;5,75;7,61;16,97;9;51,4693;5,6349;7,36;9,45;16,84;8;51,4776;5,6568;7,59;10,40;20,02;8;51,3072;5,4218;5,40;7,70;15,67;13;51,4165;5,1265;7,81;10,01;19,21;11;51,4905;5,3941;5,19;7,37;18,17;12;51,4738;5,4428;11,22;13,98;28,49;14
2024-05-02 00:00:00;2024-05-02 02:00:00;51,4063;5,4573;14,38;18,78;29,23;5;51,4379;5,3582;13,94;17,18;24,57;23893;12;51,5108;5,3606;14,32;17,57;26,10;12;51,4915;5,4391;18,21;21,14;29,51;13;51,4025;5,3514;16,51;20,71;28,05;11;51,4052;5,4582;16,30;20,68;30,13;32;51,4567;5,4382;13,59;16,30;22,68;15;51,4465;5,4485;15,29;18,56;28,65;2;;;;;;;51,3707;5,1565;17,03;20,42;30,61;9;;;;;;;51,4416;5,4714;14,46;19,01;30,20;7;51,4815;5,5199;13,26;16,44;24,79;14;51,4681;5,3901;14,94;18,08;25,40;16544;15;51,3467;5,3887;15,67;19,42;26,36;6;51,4137;5,4707;16,64;19,96;31,29;15;51,5696;5,3113;12,49;15,18;23,67;9;51,4332;5,5197;14,94;18,23;26,68;11;51,4372;5,4233;13,23;16,19;23,54;15;51,4584;5,4050;15,15;17,83;25,18;18;;;;;;;51,4545;5,3888;13,86;16,68;25,01;20359;18;17,41;22,58;34,66;22;51,4350;5,4797;14,99;18,28;27,72;20;51,4374;5,4514;16,53;19,15;25,59;9;51,4797;5,4751;13,74;16,46;23,13;5;51,5296;5,4719;11,77;15,03;23,72;13;51,4387;5,4815;16,10;19,29;27,71;18;51,4685;5,4724;12,16;15,28;22,76;14;51,4390;5,4649;16,10;19,71;28,29;14;51,4527;5,4851;14,13;17,60;23,80;14;51,4320;5,6272;13,39;16,26;26,63;10;51,5923;5,7813;11,55;14,80;25,66;2;51,5304;5,2846;13,85;16,67;24,00;10;51,3565;5,6359;14,05;17,51;29,52;4;51,5835;5,5479;12,63;15,49;25,98;4;51,5092;5,3780;14,43;17,55;25,85;16;51,4769;5,2616;12,85;15,87;24,24;12;51,4660;5,6786;11,79;14,77;23,64;9;51,4736;5,6530;12,20;15,51;21,82;9;51,3769;5,7724;14,84;17,83;25,04;10;51,4692;5,6348;12,79;15,84;21,98;8;51,4777;5,6568;11,30;14,29;20,79;10;51,3072;5,4218;14,97;18,80;26,28;13;51,4165;5,1265;15,18;18,67;26,72;14;51,4905;5,3941;13,44;16,22;23,04;14;51,4738;5,4428;16,35;20,06;30,29;13
2024-05-03 00:00:00;2024-05-03 02:00:00;51,4063;5,4573;5,60;7,86;15,11;9;51,4379;5,3582;7,49;9,83;15,45;10231;12;51,5107;5,3606;8,33;10,82;17,94;16;51,4915;5,4391;10,86;13,14;19,00;14;51,4025;5,3514;7,41;9,56;14,82;10;51,4052;5,4582;6,32;8,44;14,88;7;51,4567;5,4382;6,95;8,73;13,56;13;51,4465;5,4484;8,89;11,23;17,71;14;;;;;;;51,3707;5,1564;7,39;9,35;15,15;10;;;;;;;51,4416;5,4714;7,10;10,10;18,54;8;51,4815;5,5199;7,15;9,49;14,69;8;51,4681;5,3901;8,06;10,30;16,06;9201;14;51,3467;5,3887;4,41;6,10;10,87;7;51,4136;5,4707;6,48;8,47;14,45;14;51,5696;5,3113;6,87;8,81;14,33;10;51,4331;5,5196;6,77;8,95;15,08;27;51,4372;5,4233;7,28;9,42;14,97;20;51,4584;5,4050;7,78;9,91;15,45;23;;;;;;;51,4545;5,3888;6,76;8,82;15,08;11854;18;8,10;10,64;17,40;26;51,4351;5,4798;7,85;10,07;16,09;24;51,4375;5,4515;9,68;11,48;16,56;16;51,4797;5,4751;7,80;9,89;14,88;13;51,5295;5,4718;8,27;10,72;15,97;18;51,4387;5,4814;8,71;11,09;16,40;20;51,4685;5,4723;6,66;9,07;15,49;25;51,4390;5,4649;10,01;12,35;18,06;14;51,4527;5,4851;7,39;9,66;15,30;24;51,4320;5,6272;5,67;7,32;12,06;7;51,5923;5,7813;7,74;11,07;19,23;3;51,5305;5,2846;7,51;9,79;15,97;11;51,3565;5,6359;4,16;5,94;10,88;4;51,5835;5,5479;7,97;10,13;16,98;6;51,5092;5,3780;8,19;10,39;15,38;24;51,4768;5,2616;7,89;10,35;16,25;12;51,4661;5,6786;6,97;9,25;15,85;8;51,4736;5,6529;6,81;9,42;16,48;10;51,3769;5,7724;5,14;6,91;11,54;5;51,4693;5,6348;6,33;8,52;13,39;12;51,4774;5,6567;7,69;10,11;15,81;18;51,3072;5,4218;4,47;6,42;11,83;11;51,4165;5,1265;7,46;9,92;16,24;11;51,4904;5,3941;8,18;10,13;14,69;20;51,4738;5,4428;9,06;11,69;17,73;26
2024-05-04 00:00:00;2024-05-04 02:00:00;51,4063;5,4573;1,85;2,72;7,63;6;51,4379;5,3582;1,59;2,46;6,50;11020;12;51,5107;5,3605;0,98;1,70;6,35;14;51,4915;5,4391;4,73;5,39;8,78;12;51,4024;5,3514;1,95;2,65;6,11;10;51,4052;5,4582;1,58;2,29;6,47;27;51,4568;5,4383;1,28;1,91;5,74;10;51,4465;5,4482;3,65;5,08;9,67;9;;;;;;;51,3706;5,1565;1,28;2,02;6,66;10;;;;;;;51,4416;5,4714;1,56;2,58;7,89;7;51,4815;5,5199;1,13;1,79;5,53;6;51,4681;5,3901;1,70;2,33;5,93;9565;12;51,3467;5,3887;1,00;1,68;5,29;7;51,4136;5,4708;1,30;2,09;7,07;13;51,5696;5,3113;1,21;1,78;6,16;10;51,4332;5,5196;1,43;2,21;7,00;7;51,4372;5,4233;2,12;2,99;6,95;20;51,4584;5,4050;1,54;2,25;6,06;15;;;;;;;51,4545;5,3888;1,57;2,25;6,73;10022;13;1,88;2,85;7,79;21;51,4353;5,4799;2,28;3,32;7,71;20;51,4375;5,4517;4,96;5,73;9,57;13;51,4797;5,4751;1,66;2,33;6,00;10;51,5296;5,4719;1,89;2,74;6,69;18;51,4387;5,4818;2,03;3,09;7,31;16;51,4686;5,4723;1,39;2,10;6,19;16;51,4390;5,4649;3,61;4,42;8,52;12;51,4527;5,4851;1,41;2,20;6,01;18;51,4320;5,6272;1,28;2,03;6,10;8;51,5923;5,7813;1,30;2,38;8,40;4;51,5305;5,2846;1,18;1,82;5,67;9;51,3565;5,6359;0,72;1,48;6,32;5;51,5835;5,5479;1,67;2,43;7,18;6;51,5092;5,3780;1,16;1,85;6,62;17;51,4769;5,2616;1,65;2,38;6,16;10;51,4661;5,6786;2,20;3,17;7,85;7;51,4736;5,6530;1,34;2,34;7,19;10;51,3769;5,7724;1,14;1,85;5,93;8;51,4693;5,6348;1,47;2,26;5,91;13;51,4775;5,6567;2,06;3,14;7,58;21;51,3072;5,4218;1,43;2,12;5,66;13;51,4165;5,1265;2,43;3,01;6,35;10;51,4904;5,3941;1,16;1,76;5,40;12;51,4738;5,4428;1,13;2,06;7,24;14
