;;"I01";"I01";"I01";"I01";"I01";"I01";"I02";"I02";"I02";"I02";"I02";"I02";"I02";"I03";"I03";"I03";"I03";"I03";"I03";"I04";"I04";"I04";"I04";"I04";"I04";"I05";"I05";"I05";"I05";"I05";"I05";"I06";"I06";"I06";"I06";"I06";"I06";"I07";"I07";"I07";"I07";"I07";"I07";"I09";"I09";"I09";"I09";"I09";"I09";"I10";"I10";"I10";"I10";"I10";"I10";"I11";"I11";"I11";"I11";"I11";"I11";"I12";"I12";"I12";"I12";"I12";"I12";"I13";"I13";"I13";"I13";"I13";"I13";"I14";"I14";"I14";"I14";"I14";"I14";"I14";"I16";"I16";"I16";"I16";"I16";"I16";"I17";"I17";"I17";"I17";"I17";"I17";"I18";"I18";"I18";"I18";"I18";"I18";"I19";"I19";"I19";"I19";"I19";"I19";"I22";"I22";"I22";"I22";"I22";"I22";"I23";"I23";"I23";"I23";"I23";"I23";"I24";"I24";"I24";"I24";"I24";"I24";"I25";"I25";"I25";"I25";"I25";"I25";"I25";"I28";"I28";"I28";"I28";"I28";"I28";"I29";"I29";"I29";"I29";"I29";"I29";"I30";"I30";"I30";"I30";"I30";"I30";"I32";"I32";"I32";"I32";"I32";"I32";"I33";"I33";"I33";"I33";"I33";"I33";"I36";"I36";"I36";"I36";"I36";"I36";"I37";"I37";"I37";"I37";"I37";"I37";"I39";"I39";"I39";"I39";"I39";"I39";"I40";"I40";"I40";"I40";"I40";"I40";"I41";"I41";"I41";"I41";"I41";"I41";"I42";"I42";"I42";"I42";"I42";"I42";"I43";"I43";"I43";"I43";"I43";"I43";"I44";"I44";"I44";"I44";"I44";"I44";"I45";"I45";"I45";"I45";"I45";"I45";"I46";"I46";"I46";"I46";"I46";"I46";"I47";"I47";"I47";"I47";"I47";"I47";"I48";"I48";"I48";"I48";"I48";"I48";"I49";"I49";"I49";"I49";"I49";"I49";"I50";"I50";"I50";"I50";"I50";"I50";"I51";"I51";"I51";"I51";"I51";"I51";"I52";"I52";"I52";"I52";"I52";"I52";"I55";"I55";"I55";"I55";"I55";"I55";"I56";"I56";"I56";"I56";"I56";"I56";"I58";"I58";"I58";"I58";"I58";"I58"
2022-10-01 00:00:00;2022-10-01 02:00:00;51,4063;5,4574;5,52;9,11;23,52;29;51,4379;5,3582;5,80;8,74;18,30;1598;12;51,5107;5,3606;5,49;7,87;15,18;10;51,4915;5,4392;5,07;7,69;18,21;20;51,4025;5,3515;8,02;10,20;17,25;6;;;;;;;51,4567;5,4382;3,37;5,05;12,58;11;51,4423;5,4844;6,28;9,13;14,81;11;51,3706;5,1564;6,01;7,89;13,35;4;51,4454;5,4854;5,16;7,32;14,29;22;51,4416;5,4715;5,91;8,62;18,08;11;51,4816;5,5200;3,41;5,36;9,85;7;51,4681;5,3901;3,51;6,34;17,36;3622;12;51,3468;5,3887;6,25;9,73;28,58;1;51,4136;5,4707;5,10;7,45;14,88;6;51,5696;5,3113;4,58;6,24;12,44;12;51,4332;5,5198;6,01;8,95;21,62;20;51,4372;5,4233;4,73;7,02;15,81;;51,4585;5,4049;3,79;6,17;14,72;19;51,4442;5,4794;4,50;6,84;16,01;22;51,4545;5,3888;4,94;8,54;22,60;2364;15;51,4492;5,4570;5,40;7,84;13,26;23;51,4352;5,4797;4,49;7,00;14,91;9;51,4375;5,4517;6,09;9,70;28,52;2;51,4798;5,4751;4,96;7,35;16,03;18;51,5296;5,4719;5,76;8,12;15,05;8;;;7,36;10,53;20,15;14;51,4686;5,4724;5,85;8,44;17,54;8;51,4390;5,4649;3,51;5,16;9,53;14;51,4527;5,4851;11,89;14,07;21,35;10;51,4321;5,6272;6,45;8,82;16,76;30;51,5923;5,7812;8,59;10,92;22,56;12;51,5305;5,2846;5,70;8,08;18,48;38;51,3564;5,6359;4,70;6,44;14,38;14;51,5836;5,5481;3,63;6,06;13,02;36;51,5092;5,3780;6,54;8,22;14,13;14;51,4768;5,2617;5,16;8,08;13,20;21;;;4,18;6,19;11,92;33;51,4735;5,6531;5,52;7,55;12,14;29;51,3769;5,7723;3,79;5,60;10,36;6;51,4692;5,6349;3,94;5,64;9,69;36;51,4781;5,6567;3,36;5,53;11,19;12;51,3072;5,4218;4,10;6,33;14,51;12;51,4165;5,1265;5,11;7,66;13,46;5;51,4904;5,3941;4,51;6,47;10,85;8
2022-10-02 00:00:00;2022-10-02 02:00:00;51,4063;5,4574;7,21;12,27;30,44;22;51,4379;5,3582;7,97;12,53;25,17;1993;9;51,5107;5,3606;8,03;11,94;20,98;9;51,4915;5,4391;7,26;11,35;23,92;13;51,4025;5,3515;10,60;13,97;24,09;6;;;;;;;51,4568;5,4383;4,77;7,24;16,23;11;51,4423;5,4844;8,40;13,17;21,14;10;51,3706;5,1564;8,00;10,77;17,93;3;51,4454;5,4854;7,33;10,88;21,01;16;51,4416;5,4714;8,28;12,51;24,19;9;51,4816;5,5200;5,54;8,65;13,79;5;51,4681;5,3901;5,36;9,42;23,59;4257;8;51,3468;5,3887;9,66;15,75;43,71;1;51,4136;5,4707;7,03;10,80;21,21;8;51,5696;5,3113;6,13;8,56;15,77;9;51,4332;5,5198;7,63;12,17;27,41;16;51,4372;5,4233;6,71;10,37;22,02;;51,4585;5,4050;5,65;9,30;21,60;14;51,4442;5,4794;6,44;10,25;21,65;20;51,4545;5,3888;6,99;12,61;31,25;2916;12;51,4491;5,4569;9,71;13,77;20,79;13;51,4352;5,4797;6,84;11,11;22,02;12;51,4375;5,4517;8,71;14,41;38,48;2;51,4798;5,4751;6,86;10,48;21,61;13;51,5295;5,4719;8,12;12,06;22,87;8;;;8,99;13,58;26,22;12;51,4687;5,4721;7,81;11,79;24,23;9;51,4390;5,4650;5,50;8,08;13,22;10;51,4528;5,4851;13,73;17,04;26,88;9;51,4321;5,6272;8,32;11,94;22,75;20;51,5922;5,7812;10,98;14,88;29,53;11;51,5306;5,2846;7,00;10,18;20,99;26;51,3564;5,6359;6,21;8,84;18,07;10;51,5836;5,5480;5,74;9,75;18,26;30;51,5092;5,3780;8,65;11,37;19,10;10;51,4768;5,2616;6,11;10,14;16,38;16;51,4660;5,6785;6,36;9,73;16,92;22;51,4735;5,6532;7,29;10,52;16,24;22;51,3769;5,7723;5,76;8,80;14,34;5;51,4693;5,6348;5,87;8,55;13,20;27;51,4778;5,6568;5,09;8,98;17,95;10;51,3072;5,4218;6,19;9,67;20,15;10;51,4165;5,1264;7,60;11,39;18,61;5;51,4904;5,3941;6,73;9,65;14,40;9
2022-10-03 00:00:00;2022-10-03 02:00:00;51,4063;5,4574;7,59;10,50;21,83;28;51,4379;5,3582;7,68;10,35;19,81;4376;15;51,5107;5,3606;7,25;9,42;15,82;16;51,4915;5,4391;7,12;9,53;18,56;20;51,4025;5,3515;10,89;12,99;19,24;9;;;;;;;51,4568;5,4384;4,77;6,31;12,43;15;51,4423;5,4844;7,45;10,57;18,35;18;51,3706;5,1564;8,20;9,67;13,99;10;51,4453;5,4854;7,66;10,09;17,50;27;51,4413;5,4712;8,89;11,89;21,94;22;51,4816;5,5200;4,42;5,82;9,31;9;51,4681;5,3901;4,85;7,06;16,22;7936;14;51,3468;5,3887;8,88;12,51;32,41;1;51,4136;5,4707;7,69;10,19;17,85;13;51,5696;5,3113;4,52;5,75;10,89;12;51,4332;5,5198;7,50;10,18;21,92;24;51,4372;5,4233;6,96;9,25;18,02;;51,4586;5,4050;5,98;8,56;18,73;22;51,4442;5,4794;6,68;9,18;18,15;32;51,4545;5,3888;6,82;10,56;24,41;3169;15;51,4492;5,4570;7,35;9,97;15,34;22;51,4352;5,4797;6,43;9,21;17,07;20;51,4374;5,4513;9,70;13,89;32,93;3;51,4798;5,4751;6,59;8,82;16,79;24;51,5295;5,4719;6,91;9,08;16,64;14;;;8,23;11,35;21,91;20;51,4686;5,4722;8,39;11,04;19,81;21;51,4390;5,4649;5,84;7,69;12,32;20;51,4528;5,4850;14,58;16,77;24,68;17;51,4320;5,6272;6,13;7,48;12,28;22;51,5922;5,7812;8,97;10,96;18,24;14;51,5306;5,2846;5,67;6,96;11,75;29;51,3565;5,6358;5,12;6,23;11,10;13;51,5836;5,5480;3,98;5,75;10,21;46;51,5092;5,3780;8,24;9,77;15,17;24;51,4769;5,2616;4,30;5,92;9,74;21;51,4660;5,6786;5,59;7,37;12,00;45;51,4735;5,6532;7,70;9,56;13,56;42;51,3769;5,7723;4,93;6,65;11,47;13;51,4693;5,6348;6,24;7,92;11,77;44;51,4775;5,6567;5,59;8,04;14,08;29;51,3072;5,4218;6,93;8,91;14,35;16;51,4165;5,1264;6,07;7,95;12,71;6;51,4904;5,3941;5,07;6,47;9,94;19
2022-10-04 00:00:00;2022-10-04 02:00:00;51,4063;5,4574;8,11;10,61;22,75;28;51,4379;5,3582;8,48;10,55;18,76;4492;13;51,5107;5,3606;7,28;9,06;15,78;13;51,4915;5,4391;7,58;9,51;17,73;19;51,4025;5,3515;10,62;12,04;16,75;7;;;;;;;51,4567;5,4384;5,24;6,58;12,81;15;51,4423;5,4844;6,99;9,02;15,42;14;51,3706;5,1564;8,81;10,05;14,15;7;51,4453;5,4854;8,29;10,05;15,78;27;51,4414;5,4713;8,91;11,10;20,53;16;51,4816;5,5200;5,47;6,85;10,29;9;51,4681;5,3901;6,36;8,41;17,53;8438;18;51,3468;5,3887;9,73;12,42;27,68;1;51,4136;5,4707;8,22;10,10;16,35;11;51,5696;5,3113;6,73;7,87;13,05;13;51,4332;5,5198;10,61;13,24;25,95;24;51,4372;5,4233;6,95;8,73;16,56;;51,4586;5,4050;5,94;7,79;15,14;25;51,4442;5,4794;6,87;8,78;17,24;28;51,4545;5,3888;7,10;9,93;22,75;3194;15;51,4492;5,4569;7,92;9,70;14,23;26;51,4352;5,4797;5,90;7,81;14,79;13;51,4374;5,4516;10,30;13,36;29,33;3;51,4798;5,4751;7,39;9,35;16,58;27;51,5295;5,4719;7,88;9,69;16,25;14;;;8,53;10,92;20,36;17;51,4687;5,4723;8,01;9,90;17,29;16;51,4389;5,4649;5,49;6,82;10,95;16;51,4528;5,4850;14,91;16,62;23,78;14;51,4321;5,6272;8,69;10,18;15,60;28;51,5923;5,7812;12,42;14,55;24,06;15;51,5306;5,2846;8,17;9,68;18,02;38;51,3565;5,6358;6,38;7,59;13,22;19;51,5835;5,5480;6,40;8,27;13,22;43;51,5092;5,3781;9,16;10,55;15,59;23;51,4768;5,2616;5,94;7,71;11,80;23;51,4660;5,6786;6,64;8,20;13,02;44;51,4735;5,6530;8,67;10,41;14,97;34;51,3769;5,7723;5,95;7,40;11,82;12;51,4693;5,6348;6,32;7,78;11,72;49;51,4774;5,6567;6,13;7,90;12,34;29;51,3072;5,4218;6,83;8,54;14,33;15;51,4165;5,1265;8,03;9,59;14,12;7;51,4904;5,3941;6,03;7,38;11,09;19
2022-10-05 00:00:00;2022-10-05 02:00:00;51,4063;5,4574;5,95;7,46;16,73;32;51,4379;5,3582;6,39;7,60;13,49;2498;15;51,5107;5,3606;4,94;5,97;11,17;11;51,4915;5,4391;5,43;6,60;13,10;20;51,4025;5,3515;8,80;9,68;13,77;6;;;;;;;51,4568;5,4384;3,18;3,98;9,88;12;51,4423;5,4844;4,91;5,96;10,53;11;51,3706;5,1564;5,56;6,28;9,97;5;51,4453;5,4854;5,98;6,92;11,11;28;51,4415;5,4714;6,14;7,32;14,15;14;51,4816;5,5200;3,14;3,92;7,56;8;51,4681;5,3901;4,24;5,51;12,95;5131;18;51,3468;5,3887;6,76;8,21;18,78;1;51,4136;5,4707;5,71;6,68;10,99;7;51,5696;5,3113;4,43;5,15;9,56;14;51,4332;5,5198;7,91;9,54;19,04;26;51,4372;5,4233;4,56;5,54;12,09;8;51,4585;5,4050;3,61;4,60;10,48;28;51,4442;5,4795;4,11;5,17;12,00;24;51,4545;5,3888;4,88;6,42;15,19;1805;17;51,4492;5,4569;5,13;6,14;10,48;30;51,4352;5,4796;3,71;4,73;10,13;8;51,4375;5,4517;6,91;8,55;19,61;2;51,4798;5,4751;5,36;6,43;11,85;23;51,5295;5,4719;5,47;6,49;11,98;13;51,4388;5,4820;6,03;7,27;13,75;16;51,4687;5,4723;5,82;6,88;13,15;11;51,4389;5,4649;3,46;4,22;7,96;16;51,4528;5,4850;12,27;13,21;18,85;11;51,4320;5,6272;6,39;7,30;12,08;39;51,5923;5,7812;9,75;10,78;18,02;13;51,5305;5,2846;5,98;7,21;16,47;44;51,3565;5,6358;4,51;5,26;11,31;14;51,5836;5,5481;4,86;6,16;10,98;43;51,5092;5,3781;7,19;8,02;12,47;20;51,4769;5,2616;3,83;4,92;9,00;24;51,4660;5,6785;4,51;5,57;12,03;40;51,4735;5,6531;6,01;7,07;10,82;32;51,3769;5,7723;3,99;4,80;8,98;7;51,4693;5,6349;3,42;4,23;7,89;48;51,4776;5,6567;3,84;4,82;8,69;24;51,3072;5,4218;3,88;4,83;10,24;14;51,4165;5,1265;4,75;5,69;9,90;5;51,4904;5,3941;4,03;4,89;8,57;13
2022-10-06 00:00:00;2022-10-06 02:00:00;51,4063;5,4574;6,28;10,13;25,99;38;51,4379;5,3582;6,67;10,01;21,07;3485;22;51,5109;5,3607;6,08;8,87;17,87;24;51,4915;5,4392;5,80;8,80;20,68;25;51,4025;5,3515;8,35;10,80;17,73;13;;;;;;;51,4569;5,4384;4,15;6,17;14,13;21;51,4423;5,4844;6,26;9,27;15,78;24;51,3706;5,1564;6,38;8,28;13,53;16;51,4453;5,4855;5,83;8,41;16,31;40;51,4415;5,4713;7,19;10,40;21,34;24;51,4815;5,5199;4,21;6,42;11,06;15;51,4681;5,3901;4,13;7,39;20,75;6489;23;51,3468;5,3887;6,80;10,76;31,58;1;51,4136;5,4707;5,72;8,30;16,20;15;51,5696;5,3113;5,34;7,28;14,26;25;51,4332;5,5198;6,65;10,25;26,55;35;51,4372;5,4233;5,45;8,08;17,95;23;51,4585;5,4050;4,28;6,93;16,47;35;51,4443;5,4790;5,58;8,35;18,84;36;51,4545;5,3888;5,50;9,74;25,51;2333;21;51,4491;5,4570;6,03;8,73;14,51;40;51,4352;5,4797;5,17;8,04;17,63;25;51,4375;5,4517;7,22;11,61;32,18;4;51,4797;5,4751;5,72;8,52;18,09;32;51,5295;5,4719;6,72;9,44;17,75;20;51,4387;5,4822;7,40;11,16;23,83;24;51,4687;5,4723;6,34;9,39;19,83;24;51,4389;5,4649;4,60;6,61;11,68;24;51,4528;5,4850;12,30;14,73;23,04;22;51,4320;5,6272;6,59;9,10;16,96;45;51,5923;5,7812;8,68;11,71;27,44;23;51,5305;5,2845;6,10;8,58;17,59;50;51,3564;5,6358;5,08;6,96;14,74;25;51,5836;5,5481;4,39;7,29;14,95;71;51,5092;5,3781;7,39;9,41;16,19;33;51,4769;5,2616;4,87;7,62;13,17;31;51,4660;5,6786;4,58;6,81;13,32;57;51,4736;5,6531;6,11;8,68;14,14;45;51,3769;5,7723;4,35;6,47;11,82;24;51,4693;5,6349;4,77;6,82;11,19;60;51,4779;5,6567;4,01;6,64;12,73;40;51,3072;5,4218;4,75;7,20;15,33;22;51,4165;5,1266;5,61;8,15;14,22;9;51,4904;5,3941;5,05;7,13;11,73;25
2022-10-07 00:00:00;2022-10-07 02:00:00;51,4063;5,4574;7,32;11,66;30,92;33;51,4379;5,3582;7,67;11,72;25,70;4253;21;51,5109;5,3607;7,60;10,97;20,82;21;51,4915;5,4391;7,33;11,09;25,69;25;51,4025;5,3515;10,01;12,76;21,85;12;;;;;;;51,4567;5,4383;5,28;7,77;17,75;23;51,4423;5,4844;7,53;11,33;19,48;24;51,3706;5,1564;7,99;10,31;17,03;14;51,4453;5,4854;7,29;10,30;19,44;36;51,4416;5,4715;8,60;12,51;26,64;21;51,4815;5,5199;5,35;7,96;13,27;12;51,4681;5,3901;5,64;9,40;24,37;8065;23;51,3468;5,3887;8,74;13,57;40,86;1;51,4136;5,4707;7,05;10,31;20,31;13;51,5696;5,3113;6,40;8,65;16,43;20;51,4332;5,5198;8,79;13,58;35,50;30;51,4372;5,4233;6,40;9,56;22,01;22;51,4583;5,4050;5,39;8,64;20,64;32;51,4445;5,4787;6,72;10,13;23,46;34;51,4546;5,3887;6,80;11,64;32,10;2158;18;51,4492;5,4569;7,33;10,62;18,31;34;51,4352;5,4797;6,06;9,81;22,09;18;51,4375;5,4517;8,51;13,63;40,66;3;51,4797;5,4751;6,90;10,47;23,19;28;51,5295;5,4719;8,05;11,48;22,28;26;51,4388;5,4819;8,80;13,20;29,63;21;51,4686;5,4723;7,26;10,78;23,95;20;51,4389;5,4649;5,18;7,56;13,68;21;51,4528;5,4850;13,73;16,65;26,48;18;51,4321;5,6272;7,93;10,84;21,45;40;51,5923;5,7813;10,21;14,01;32,23;21;51,5305;5,2846;7,28;10,17;23,27;37;51,3565;5,6358;6,34;8,79;18,66;26;51,5836;5,5481;5,69;9,28;18,43;56;51,5092;5,3781;8,75;11,18;19,43;29;51,4768;5,2616;6,10;9,45;15,47;28;51,4661;5,6786;5,93;8,80;16,41;44;51,4736;5,6531;7,58;10,83;18,21;39;51,3769;5,7723;6,16;9,02;16,01;15;51,4693;5,6347;5,39;8,00;13,93;55;51,4776;5,6568;5,63;8,82;16,25;34;51,3072;5,4218;5,96;9,00;19,55;22;51,4165;5,1266;6,97;9,77;16,22;10;51,4904;5,3941;6,76;9,48;15,32;20
2022-10-08 00:00:00;2022-10-08 02:00:00;51,4063;5,4574;7,87;10,88;22,94;15;51,4379;5,3582;7,86;10,56;19,96;3116;14;51,5109;5,3607;7,18;9,45;15,53;16;51,4915;5,4391;8,10;10,77;20,57;14;51,4025;5,3515;11,20;13,36;19,71;10;;;;;;;51,4569;5,4383;5,11;6,78;13,39;18;51,4423;5,4844;7,59;10,14;15,81;19;51,3706;5,1564;7,43;9,02;14,09;11;51,4453;5,4855;7,92;10,28;17,32;21;51,4416;5,4715;8,59;11,26;20,82;15;51,4815;5,5199;5,77;7,56;11,54;9;51,4681;5,3901;5,36;7,95;18,67;4411;12;51,3468;5,3887;7,86;11,15;28,45;1;51,4136;5,4707;8,15;10,60;17,96;9;51,5696;5,3113;6,00;7,48;12,87;12;51,4332;5,5198;8,58;11,46;22,87;17;51,4372;5,4233;7,12;9,48;18,16;21;51,4584;5,4050;5,43;7,61;16,34;23;51,4445;5,4788;6,86;9,13;18,04;21;51,4546;5,3887;7,10;10,62;24,14;2213;10;51,4492;5,4569;7,53;9,89;15,57;21;51,4352;5,4797;6,73;9,28;16,79;19;51,4375;5,4517;9,23;12,93;29,97;3;51,4797;5,4751;7,51;9,90;18,36;18;51,5295;5,4719;8,41;10,71;17,42;11;51,4383;5,4817;9,62;12,82;22,96;16;51,4685;5,4723;7,72;10,22;19,01;19;51,4391;5,4650;5,92;7,68;12,14;15;51,4528;5,4850;14,21;16,30;23,94;14;51,4321;5,6272;8,61;10,69;17,36;21;51,5923;5,7812;10,05;12,29;21,51;14;51,5304;5,2846;7,38;9,10;15,22;18;51,3565;5,6358;5,89;7,40;13,63;17;51,5835;5,5480;5,54;7,71;13,19;35;51,5092;5,3781;9,00;10,70;16,29;20;51,4768;5,2617;5,75;8,03;12,61;14;51,4661;5,6786;6,64;8,60;13,68;30;51,4736;5,6531;8,09;10,04;14,40;30;51,3769;5,7723;5,51;7,22;11,94;15;51,4693;5,6347;6,80;8,45;12,52;39;51,4778;5,6568;5,95;8,26;13,95;24;51,3072;5,4218;5,47;7,48;13,96;14;51,4165;5,1265;6,41;8,48;13,45;7;51,4904;5,3941;6,47;8,22;12,34;13
2022-10-09 00:00:00;2022-10-09 02:00:00;51,4063;5,4574;7,66;9,90;20,08;31;51,4379;5,3582;7,12;9,06;16,64;5345;14;51,5109;5,3607;6,64;8,22;13,52;20;51,4915;5,4392;7,19;9,25;18,01;18;51,4025;5,3515;9,15;10,50;15,24;10;;;;;;;51,4569;5,4383;5,15;6,51;12,20;23;51,4423;5,4844;6,13;7,92;12,55;19;51,3706;5,1565;7,22;8,32;12,35;10;51,4453;5,4854;7,82;9,51;15,40;26;51,4415;5,4714;8,70;11,00;19,79;17;51,4815;5,5199;4,55;5,69;9,07;8;51,4681;5,3901;5,23;7,14;15,69;7321;14;51,3468;5,3887;7,73;10,01;22,95;1;51,4136;5,4707;7,10;8,88;15,26;12;51,5696;5,3113;4,92;6,05;11,31;16;51,4332;5,5198;6,99;8,95;18,42;16;51,4372;5,4233;6,37;8,22;16,11;34;51,4583;5,4050;5,47;7,33;14,60;29;51,4445;5,4788;6,50;8,18;15,11;19;51,4546;5,3887;7,78;10,50;21,72;2995;10;51,4492;5,4570;6,33;8,13;12,92;22;51,4352;5,4797;5,46;7,45;14,24;19;51,4375;5,4517;8,87;11,76;26,00;3;51,4797;5,4751;6,87;8,80;16,18;20;51,5295;5,4719;7,68;9,38;15,22;16;51,4388;5,4819;7,99;10,38;18,92;19;51,4686;5,4722;7,68;9,59;17,32;18;51,4391;5,4650;5,35;6,68;10,68;12;51,4528;5,4850;15,13;16,73;23,64;15;51,4321;5,6272;6,65;7,81;12,68;37;51,5923;5,7813;7,16;8,69;15,41;17;51,5304;5,2847;6,87;8,56;15,63;29;51,3565;5,6359;5,25;6,41;12,46;17;51,5835;5,5480;4,42;5,91;10,06;50;51,5092;5,3781;8,35;9,68;14,75;24;51,4769;5,2617;4,16;5,51;9,08;21;51,4660;5,6786;5,12;6,76;11,89;29;51,4735;5,6531;7,31;8,99;13,29;39;51,3769;5,7723;3,60;4,79;8,91;11;51,4692;5,6349;4,88;6,24;10,36;39;51,4778;5,6568;4,80;6,34;10,17;30;51,3072;5,4218;6,28;7,87;12,25;23;51,4165;5,1264;6,31;7,68;11,61;7;51,4904;5,3941;5,51;6,82;10,41;16
2022-10-10 00:00:00;2022-10-10 02:00:00;51,4063;5,4574;7,25;9,82;21,09;30;51,4379;5,3582;7,48;9,97;18,92;4302;16;51,5109;5,3606;7,04;9,14;15,02;21;51,4915;5,4392;7,97;10,34;19,61;25;51,4025;5,3515;10,04;11,92;17,90;12;;;;;;;51,4568;5,4384;5,13;6,86;12,92;24;51,4423;5,4844;6,89;9,48;15,16;20;51,3706;5,1564;7,51;8,97;13,55;12;51,4453;5,4854;7,45;9,56;16,42;29;51,4414;5,4714;8,33;11,03;20,53;19;51,4815;5,5199;4,90;6,38;10,16;12;51,4681;5,3901;5,77;7,99;16,90;6505;14;51,3468;5,3887;8,50;11,45;27,65;1;51,4136;5,4707;7,02;9,00;15,29;15;51,5696;5,3113;5,04;6,27;11,36;17;51,4332;5,5198;8,33;11,14;23,59;25;51,4372;5,4233;6,62;8,76;17,11;33;51,4583;5,4050;6,17;8,38;17,38;24;51,4444;5,4788;7,30;9,44;17,62;23;51,4545;5,3888;8,19;11,68;24,41;3248;12;51,4492;5,4569;6,90;9,28;14,55;23;51,4351;5,4798;6,27;8,99;18,49;23;51,4375;5,4517;9,27;12,88;31,44;4;51,4797;5,4751;6,90;9,19;17,21;25;51,5296;5,4719;7,37;9,62;16,38;15;51,4386;5,4818;8,34;11,32;21,92;20;51,4686;5,4723;7,69;9,95;18,74;22;51,4391;5,4650;5,26;6,90;11,40;15;51,4528;5,4851;15,33;17,34;24,64;14;51,4321;5,6272;7,61;9,26;15,16;26;51,5923;5,7812;7,34;9,16;17,81;18;51,5304;5,2847;6,10;7,49;13,56;30;51,3565;5,6359;5,02;6,26;11,67;22;51,5835;5,5480;4,93;6,80;11,82;55;51,5092;5,3781;8,48;10,05;15,43;22;51,4768;5,2616;5,33;7,38;11,78;24;51,4660;5,6785;6,27;8,28;13,90;35;51,4735;5,6531;8,56;10,45;14,67;40;51,3769;5,7723;4,68;6,23;10,69;17;51,4692;5,6349;8,01;9,53;13,16;41;51,4778;5,6567;5,58;7,94;13,33;27;51,3072;5,4218;5,63;7,35;13,00;17;51,4165;5,1264;6,47;8,34;13,06;9;51,4904;5,3941;6,21;7,80;11,84;22
2022-10-11 00:00:00;2022-10-11 02:00:00;51,4063;5,4574;9,12;12,30;22,86;32;51,4379;5,3582;6,59;9,23;18,19;5142;18;51,5108;5,3606;7,72;10,11;16,30;19;51,4915;5,4391;10,65;14,05;25,34;25;51,4024;5,3515;10,79;12,94;18,80;13;;;;;;;51,4569;5,4384;5,95;8,07;14,63;22;51,4423;5,4844;8,96;12,18;18,03;23;51,3706;5,1564;8,33;10,01;14,68;14;51,4453;5,4854;8,64;11,60;19,50;31;51,4413;5,4713;11,27;15,07;25,78;25;51,4815;5,5199;4,85;6,46;10,22;9;51,4681;5,3901;5,36;8,11;17,87;8517;19;51,3468;5,3887;8,78;12,16;29,96;1;51,4136;5,4707;7,72;10,38;17,97;13;51,5696;5,3113;4,90;6,22;11,71;14;51,4332;5,5198;8,55;11,27;20,94;23;51,4372;5,4233;7,88;10,63;20,50;38;51,4583;5,4050;6,85;9,85;20,16;32;51,4446;5,4788;7,92;10,67;20,20;30;51,4546;5,3887;7,97;12,10;26,01;2269;17;51,4492;5,4569;8,24;11,36;17,14;31;51,4351;5,4799;8,31;11,72;20,62;25;51,4375;5,4517;12,61;17,72;38,91;4;51,4797;5,4751;9,38;12,54;22,30;26;51,5295;5,4719;10,03;12,92;20,82;24;51,4386;5,4814;10,35;14,13;25,27;24;51,4687;5,4723;10,37;13,65;23,38;27;51,4391;5,4650;8,40;10,99;15,83;23;51,4528;5,4851;15,87;18,63;28,07;20;51,4321;5,6272;7,06;8,62;13,89;29;51,5923;5,7812;7,38;9,39;15,53;16;51,5305;5,2846;6,73;8,18;12,91;31;51,3565;5,6359;4,93;6,31;12,03;16;51,5835;5,5480;4,47;6,53;10,78;67;51,5092;5,3781;10,51;12,61;18,65;27;51,4769;5,2616;5,58;7,40;11,27;26;51,4659;5,6784;6,74;8,98;14,47;47;51,4735;5,6531;9,27;11,82;16,00;53;51,3769;5,7723;4,91;6,68;10,94;17;51,4692;5,6348;11,14;13,44;17,50;54;51,4778;5,6567;7,50;10,30;15,33;35;51,3072;5,4218;6,89;8,95;13,40;25;51,4165;5,1264;6,74;8,72;13,09;7;51,4904;5,3941;7,29;9,14;13,12;18
