;;"I02";"I02";"I02";"I02";"I02";"I02";"I02";"I03";"I03";"I03";"I03";"I03";"I03";"I04";"I04";"I04";"I04";"I04";"I04";"I05";"I05";"I05";"I05";"I05";"I05";"I07";"I07";"I07";"I07";"I07";"I07";"I08";"I08";"I08";"I08";"I08";"I08";"I09";"I09";"I09";"I09";"I09";"I09";"I10";"I10";"I10";"I10";"I10";"I10";"I11";"I11";"I11";"I11";"I11";"I11";"I12";"I12";"I12";"I12";"I12";"I12";"I13";"I13";"I13";"I13";"I13";"I13";"I14";"I14";"I14";"I14";"I14";"I14";"I14";"I16";"I16";"I16";"I16";"I16";"I16";"I17";"I17";"I17";"I17";"I17";"I17";"I18";"I18";"I18";"I18";"I18";"I18";"I19";"I19";"I19";"I19";"I19";"I19";"I22";"I22";"I22";"I22";"I22";"I22";"I23";"I23";"I23";"I23";"I23";"I23";"I24";"I24";"I24";"I24";"I24";"I24";"I25";"I25";"I25";"I25";"I25";"I25";"I25";"I28";"I28";"I28";"I28";"I28";"I28";"I29";"I29";"I29";"I29";"I29";"I29";"I30";"I30";"I30";"I30";"I30";"I30";"I32";"I32";"I32";"I32";"I32";"I32";"I33";"I33";"I33";"I33";"I33";"I33";"I36";"I36";"I36";"I36";"I36";"I36";"I37";"I37";"I37";"I37";"I37";"I37";"I39";"I39";"I39";"I39";"I39";"I39";"I40";"I40";"I40";"I40";"I40";"I40";"I41";"I41";"I41";"I41";"I41";"I41";"I42";"I42";"I42";"I42";"I42";"I42";"I43";"I43";"I43";"I43";"I43";"I43";"I44";"I44";"I44";"I44";"I44";"I44";"I45";"I45";"I45";"I45";"I45";"I45";"I46";"I46";"I46";"I46";"I46";"I46";"I47";"I47";"I47";"I47";"I47";"I47";"I48";"I48";"I48";"I48";"I48";"I48";"I49";"I49";"I49";"I49";"I49";"I49";"I50";"I50";"I50";"I50";"I50";"I50";"I51";"I51";"I51";"I51";"I51";"I51";"I52";"I52";"I52";"I52";"I52";"I52";"I55";"I55";"I55";"I55";"I55";"I55";"I56";"I56";"I56";"I56";"I56";"I56";"I58";"I58";"I58";"I58";"I58";"I58"
2022-01-06 00:00:00;2022-01-06 01:00:00;51,4379;5,3581;11,34;16,59;24,99;14449;21;51,5108;5,3606;9,66;14,54;24,42;18;51,4915;5,4392;8,33;12,89;21,89;20;51,4025;5,3514;13,30;17,80;27,12;30;51,4560;5,4385;8,05;11,12;18,96;27;51,4462;5,4483;9,46;13,05;17,80;40;51,4423;5,4844;9,96;14,82;21,75;26;51,3707;5,1565;11,74;15,92;25,32;26;51,4454;5,4854;10,50;15,20;22,03;30;51,4413;5,4714;7,70;12,64;19,60;17;51,4815;5,5199;9,29;14,16;20,84;10;51,4681;5,3901;9,09;13,30;20,14;15865;26;51,3468;5,3887;11,74;15,86;26,32;16;51,4136;5,4707;8,35;11,96;17,47;28;51,5695;5,3113;9,03;12,66;21,67;18;51,4332;5,5198;8,79;13,25;24,92;32;51,4372;5,4233;8,39;12,34;21,98;23;51,4584;5,4050;11,52;16,85;25,88;19;51,4447;5,4788;10,39;14,85;21,63;20;51,4546;5,3887;10,52;15,60;22,67;15645;28;51,4492;5,4569;11,68;16,81;23,23;25;51,4351;5,4797;8,30;13,14;23,71;28;51,4372;5,4514;8,51;12,80;19,15;15;51,4798;5,4751;9,76;13,56;18,92;24;51,5295;5,4719;11,57;16,34;25,82;22;51,4387;5,4817;12,22;17,26;25,03;31;51,4685;5,4724;12,06;17,18;24,91;20;51,4388;5,4650;11,17;16,03;22,21;40;51,4528;5,4851;12,78;17,22;23,57;29;51,4320;5,6272;12,30;17,36;30,22;30;51,5923;5,7812;11,29;16,79;34,91;20;51,5305;5,2845;11,52;17,12;35,00;33;51,3565;5,6359;9,94;14,08;24,71;26;51,5835;5,5480;8,57;13,83;21,97;19;51,5092;5,3781;8,48;13,05;18,91;25;51,4769;5,2616;8,65;13,75;20,25;26;51,4661;5,6785;10,57;15,96;25,23;37;51,4736;5,6531;12,64;17,73;24,79;23;;;;;;;51,4692;5,6348;9,45;13,83;19,64;29;51,4776;5,6567;10,13;15,17;22,26;21;51,3071;5,4218;9,23;13,99;23,10;8;51,4165;5,1266;19,43;37,96;71,82;20;51,4904;5,3941;10,23;14,68;20,89;28
2022-01-07 00:00:00;2022-01-07 01:00:00;51,4379;5,3581;6,82;9,03;13,54;11162;12;51,5108;5,3606;6,41;8,47;13,58;9;51,4915;5,4392;5,65;7,79;12,91;14;51,4025;5,3514;10,13;12,27;17,35;17;51,4567;5,4382;5,73;7,26;12,02;17;51,4465;5,4482;6,13;7,85;11,52;29;51,4423;5,4844;6,26;8,24;12,12;16;51,3707;5,1565;8,14;10,07;15,07;15;51,4454;5,4854;7,05;9,13;12,92;21;51,4414;5,4714;4,77;6,76;10,56;11;51,4814;5,5199;5,49;7,53;11,38;7;51,4681;5,3901;5,39;7,11;11,37;13259;17;51,3468;5,3887;7,98;9,67;14,71;10;51,4136;5,4707;5,19;6,80;10,18;16;51,5697;5,3113;6,22;7,93;13,28;11;51,4332;5,5197;7,19;9,22;14,67;24;51,4372;5,4233;6,45;8,47;13,57;15;51,4584;5,4050;7,19;9,54;14,08;12;51,4445;5,4788;6,65;8,56;12,54;17;51,4546;5,3887;5,79;7,88;11,97;10839;20;51,4492;5,4569;6,75;8,81;12,66;18;51,4352;5,4797;5,22;7,20;12,48;13;51,4375;5,4516;5,16;7,01;10,72;14;51,4798;5,4751;5,68;7,45;10,97;15;51,5296;5,4719;7,67;9,74;14,68;23;51,4387;5,4817;7,51;9,62;13,83;16;51,4685;5,4724;7,93;10,18;14,40;13;51,4388;5,4649;6,61;8,72;12,52;20;51,4528;5,4851;7,82;9,63;13,37;18;51,4320;5,6272;7,89;9,84;15,48;17;51,5923;5,7813;7,64;9,86;17,47;11;51,5305;5,2845;8,69;11,40;21,71;21;51,3565;5,6358;5,97;7,58;12,75;14;51,5835;5,5480;5,97;8,31;12,61;13;51,5092;5,3781;5,93;7,94;11,46;28;51,4769;5,2616;5,69;7,91;11,88;20;51,4661;5,6785;5,99;8,18;12,79;38;51,4736;5,6531;9,48;11,65;15,59;15;;;;;;;51,4693;5,6349;5,36;7,19;10,84;17;51,4778;5,6568;7,46;9,92;13,78;19;51,3072;5,4218;4,90;6,82;11,44;5;51,4165;5,1265;10,24;13,83;18,74;14;51,4905;5,3941;6,36;8,40;12,23;20
2022-01-08 00:00:00;2022-01-08 01:00:00;51,4379;5,3582;7,56;9,52;13,26;12604;13;51,5108;5,3607;5,84;7,44;11,59;10;51,4915;5,4392;6,10;7,80;11,97;11;51,4025;5,3515;10,01;11,75;16,10;13;51,4568;5,4382;6,06;7,31;11,13;15;51,4465;5,4483;6,28;7,64;10,71;16;51,4423;5,4844;6,56;8,24;11,83;11;51,3707;5,1565;7,84;9,35;13,65;10;51,4454;5,4854;7,23;8,93;12,48;16;51,4415;5,4713;4,92;6,66;10,14;8;51,4815;5,5199;6,09;7,88;11,30;5;51,4681;5,3901;5,90;7,39;10,91;15415;18;51,3468;5,3887;8,48;10,04;14,32;7;51,4136;5,4707;6,37;7,84;11,11;14;51,5697;5,3114;6,53;7,97;12,35;12;51,4333;5,5198;5,62;7,20;11,93;16;51,4372;5,4233;5,74;7,24;11,52;15;51,4584;5,4050;7,97;9,99;14,08;11;51,4444;5,4788;7,54;9,28;12,66;16;51,4546;5,3887;6,38;8,16;11,56;11740;21;51,4492;5,4569;7,15;8,85;12,32;14;51,4354;5,4799;5,45;7,13;11,66;8;51,4374;5,4514;5,44;7,02;10,40;10;51,4798;5,4751;6,12;7,56;10,79;13;51,5296;5,4719;8,22;9,79;13,75;22;51,4386;5,4817;7,64;9,52;13,26;13;51,4685;5,4724;8,37;10,32;14,12;10;51,4389;5,4650;6,93;8,72;12,21;16;51,4528;5,4851;8,48;10,16;13,71;12;51,4320;5,6272;9,57;11,46;16,60;14;51,5923;5,7813;9,59;11,71;18,06;9;51,5306;5,2845;8,75;10,97;19,71;16;51,3565;5,6358;6,98;8,45;13,03;12;51,5835;5,5480;6,64;8,69;12,53;14;51,5092;5,3781;6,73;8,45;11,69;30;51,4768;5,2616;5,67;7,47;10,81;19;51,4661;5,6785;7,31;9,26;13,36;37;51,4736;5,6531;10,67;12,64;16,39;13;;;;;;;51,4693;5,6349;6,95;8,60;11,99;12;51,4777;5,6567;6,54;8,44;12,03;12;51,3071;5,4218;6,01;7,89;12,08;5;51,4165;5,1265;9,69;12,23;16,32;16;51,4903;5,3941;6,77;8,41;11,91;14
2022-01-09 00:00:00;2022-01-09 01:00:00;51,4379;5,3582;9,75;14,51;21,99;9246;10;51,5108;5,3607;8,71;12,77;20,80;9;51,4914;5,4391;7,75;11,58;18,77;13;51,4025;5,3514;13,45;17,68;26,32;16;51,4570;5,4384;7,63;10,99;18,45;15;51,4465;5,4485;8,86;11,93;16,06;28;51,4423;5,4844;9,62;14,00;19,90;14;51,3707;5,1565;11,62;15,70;23,60;10;51,4454;5,4854;9,68;13,93;19,63;19;51,4415;5,4713;7,44;11,72;17,58;11;51,4814;5,5199;9,01;13,45;18,93;6;51,4681;5,3901;8,10;11,67;17,46;10654;14;51,3468;5,3887;11,13;14,91;22,43;6;51,4136;5,4707;8,32;11,83;16,89;17;51,5697;5,3114;8,34;11,56;18,99;9;51,4331;5,5197;8,79;12,92;21,95;17;51,4372;5,4233;8,22;11,97;19,29;17;51,4586;5,4050;10,14;14,88;21,77;15;51,4445;5,4788;9,58;13,50;19,05;19;51,4546;5,3887;9,62;14,18;19,93;10711;20;51,4492;5,4569;11,67;16,17;21,58;14;51,4353;5,4801;8,06;12,31;21,02;14;51,4374;5,4516;7,82;11,68;16,96;10;51,4798;5,4751;9,11;12,55;17,10;12;51,5296;5,4719;10,39;14,41;21,84;23;51,4387;5,4817;12,05;16,68;22,77;18;51,4685;5,4724;11,48;16,38;22,68;12;51,4388;5,4650;11,56;15,88;20,91;23;51,4527;5,4851;11,97;15,93;21,51;18;51,4320;5,6272;11,67;16,13;25,88;15;51,5923;5,7813;9,98;14,69;27,45;7;51,5305;5,2845;10,64;15,59;27,74;14;51,3565;5,6358;8,93;12,51;21,36;13;51,5836;5,5480;7,80;13,48;20,55;11;51,5092;5,3781;7,61;11,77;17,06;33;51,4768;5,2616;10,22;15,69;21,69;20;51,4661;5,6785;9,49;14,59;22,48;40;51,4736;5,6531;11,37;15,72;21,34;16;;;;;;;51,4693;5,6348;9,24;13,19;18,19;18;51,4779;5,6567;8,48;12,93;18,45;16;51,3072;5,4218;8,79;12,99;19,33;7;51,4164;5,1265;9,02;13,10;18,80;11;51,4903;5,3940;9,05;12,96;18,69;18
2022-01-10 00:00:00;2022-01-10 01:00:00;51,4379;5,3581;24,08;27,48;30,30;19035;27;51,5108;5,3607;17,12;19,66;23,74;21;51,4915;5,4392;16,67;19,25;23,27;21;51,4025;5,3514;26,12;29,23;32,29;16;51,4568;5,4383;17,09;18,99;22,35;32;51,4465;5,4482;18,44;20,26;22,72;27;51,4423;5,4844;18,28;20,46;23,25;25;51,3707;5,1565;25,84;28,80;31,28;18;51,4454;5,4854;19,97;22,37;25,04;16;51,4413;5,4713;13,02;15,27;18,33;16;51,4815;5,5199;17,56;19,66;22,33;13;51,4681;5,3901;18,32;20,21;22,74;18041;34;51,3468;5,3887;19,68;21,30;23,63;18;51,4136;5,4707;16,93;18,58;20,69;23;51,5697;5,3114;18,47;20,86;24,77;21;51,4332;5,5197;14,05;16,13;20,51;21;51,4372;5,4233;14,81;16,60;19,77;21;51,4586;5,4050;23,00;25,94;28,98;21;51,4446;5,4788;20,15;22,68;25,76;18;51,4546;5,3887;19,21;21,69;24,58;17980;20;51,4492;5,4569;18,46;20,75;23,60;24;51,4352;5,4799;13,55;15,75;19,80;20;51,4374;5,4516;15,87;18,12;21,12;10;51,4798;5,4751;19,68;21,69;24,74;19;51,5296;5,4719;21,82;24,70;29,27;21;51,4386;5,4819;20,80;23,27;26,24;32;51,4685;5,4724;24,76;28,20;31,62;14;51,4389;5,4650;18,39;20,41;23,10;44;51,4527;5,4852;23,18;25,52;28,60;16;51,4320;5,6272;18,71;20,16;22,39;12;51,5923;5,7812;17,34;21,32;40,20;11;51,5303;5,2845;24,61;28,77;35,80;10;51,3565;5,6358;14,99;16,03;18,17;39;51,5836;5,5479;17,67;20,43;23,66;27;51,5092;5,3781;18,26;21,54;24,37;22;51,4769;5,2616;18,85;21,90;24,83;12;51,4661;5,6785;17,34;19,28;21,86;30;51,4736;5,6531;20,62;22,57;25,17;19;;;;;;;51,4692;5,6347;15,24;17,00;19,44;21;51,4777;5,6567;15,94;18,30;21,27;22;51,3071;5,4217;15,19;16,67;19,19;11;51,4165;5,1265;26,85;32,24;35,44;20;51,4903;5,3940;19,75;22,20;25,17;17
2022-01-11 00:00:00;2022-01-11 01:00:00;51,4379;5,3581;25,37;29,53;33,33;21426;31;51,5108;5,3607;17,97;20,52;25,18;25;51,4915;5,4392;16,85;19,43;23,71;27;51,4025;5,3514;26,60;30,69;35,69;23;51,4569;5,4384;18,20;21,00;25,00;34;51,4465;5,4481;21,08;23,84;26,59;42;51,4423;5,4844;21,93;24,29;27,10;29;51,3707;5,1565;22,90;26,54;31,57;21;51,4454;5,4854;22,49;25,56;28,93;23;51,4413;5,4714;15,53;18,36;21,83;18;51,4814;5,5199;21,14;23,79;27,14;15;51,4681;5,3901;19,94;22,23;25,16;19678;38;51,3468;5,3887;23,32;26,44;30,76;18;51,4136;5,4707;20,58;23,96;27,15;29;51,5696;5,3113;19,41;22,04;26,57;21;51,4332;5,5197;17,54;20,37;25,16;31;51,4372;5,4233;17,10;19,81;24,05;25;51,4585;5,4050;24,35;28,14;32,16;21;51,4446;5,4788;22,68;25,85;29,21;26;51,4546;5,3887;21,83;24,53;27,34;19109;22;51,4492;5,4569;23,63;26,45;29,45;30;51,4353;5,4798;16,89;19,72;24,29;27;51,4374;5,4516;18,10;21,17;24,98;14;51,4797;5,4751;21,80;23,91;26,66;27;51,5296;5,4719;23,05;25,74;29,96;25;51,4386;5,4819;25,09;28,48;31,80;40;51,4685;5,4724;25,30;28,85;32,37;20;51,4389;5,4650;23,50;26,20;28,95;52;51,4527;5,4852;25,69;28,38;31,67;32;51,4320;5,6272;24,71;27,13;31,62;18;51,5923;5,7812;22,55;25,76;32,22;19;51,5304;5,2845;24,18;28,48;36,35;16;51,3565;5,6358;19,64;21,94;26,60;50;51,5836;5,5480;20,67;23,72;27,25;26;51,5092;5,3781;18,98;22,96;26,29;28;51,4768;5,2616;18,34;21,12;24,38;14;51,4661;5,6786;22,26;24,88;28,98;45;51,4736;5,6531;25,80;28,66;32,31;24;;;;;;;51,4693;5,6349;19,54;21,62;24,75;29;51,4773;5,6567;19,55;22,38;26,34;30;51,3071;5,4217;20,54;23,69;27,08;12;51,4165;5,1265;22,81;25,79;29,08;16;51,4903;5,3940;21,41;24,21;27,44;26
2022-01-12 00:00:00;2022-01-12 01:00:00;51,4379;5,3582;32,10;38,26;41,71;18667;34;51,5108;5,3606;25,59;29,72;34,52;27;51,4915;5,4392;24,24;28,51;33,08;27;51,4025;5,3514;31,86;37,13;41,21;25;51,4569;5,4385;24,64;28,85;32,89;34;51,4464;5,4484;28,48;32,23;34,09;33;51,4423;5,4844;28,79;32,26;35,21;28;51,3707;5,1565;30,24;34,34;37,42;26;51,4454;5,4854;28,87;33,66;36,37;24;51,4413;5,4714;20,86;24,83;28,00;18;51,4814;5,5199;28,02;32,90;36,01;16;51,4681;5,3901;29,01;32,95;36,06;16203;36;51,3468;5,3887;29,06;33,56;37,19;23;51,4136;5,4707;25,25;29,46;31,57;30;51,5696;5,3113;26,93;31,34;35,48;28;51,4331;5,5196;22,94;27,38;32,20;28;51,4372;5,4233;22,01;25,77;29,86;29;51,4585;5,4050;32,72;38,86;42,86;24;51,4446;5,4788;28,64;33,27;36,24;26;51,4546;5,3887;30,93;34,79;37,19;16820;20;51,4491;5,4570;31,65;35,16;36,76;28;51,4354;5,4799;22,09;26,17;30,50;27;51,4375;5,4517;23,69;27,82;30,91;17;51,4797;5,4751;33,73;36,77;38,24;24;51,5296;5,4719;31,64;35,87;40,17;33;51,4386;5,4815;34,25;39,60;42,65;38;51,4685;5,4724;34,85;41,05;44,55;18;51,4388;5,4650;31,82;35,39;37,64;50;51,4527;5,4851;34,18;38,39;40,64;30;51,4320;5,6272;29,54;34,71;39,91;32;51,5923;5,7813;28,26;33,95;39,99;15;51,5306;5,2846;31,54;39,13;46,12;21;51,3565;5,6358;24,21;27,96;32,71;38;51,5836;5,5481;25,36;31,57;35,84;31;51,5092;5,3781;24,73;31,56;35,45;30;51,4769;5,2616;26,39;31,59;35,35;19;51,4661;5,6786;27,85;32,48;36,62;45;51,4736;5,6531;28,22;33,37;36,64;30;;;;;;;51,4692;5,6347;24,68;28,58;31,30;26;51,4778;5,6568;24,35;29,66;33,59;25;51,3072;5,4218;24,92;29,11;32,08;12;51,4165;5,1265;32,61;37,94;40,06;27;51,4903;5,3941;30,87;35,39;38,70;25
2022-01-13 00:00:00;2022-01-13 01:00:00;51,4379;5,3581;34,00;37,39;35,92;12826;37;51,5108;5,3606;23,72;25,51;27,11;28;51,4914;5,4392;23,92;25,40;25,59;23;51,4025;5,3514;33,20;36,16;35,16;24;51,4569;5,4385;25,91;28,27;27,95;35;51,4465;5,4483;30,57;33,44;32,42;30;51,4423;5,4844;31,78;34,09;33,61;21;51,3707;5,1565;30,19;32,15;31,50;28;51,4454;5,4854;30,43;34,00;33,09;24;51,4414;5,4715;22,51;25,07;25,13;18;51,4815;5,5199;28,58;31,02;30,04;14;51,4681;5,3901;28,54;29,94;29,09;11761;38;51,3468;5,3887;29,66;32,52;31,95;23;51,4136;5,4707;26,91;29,71;28,89;29;51,5697;5,3114;23,29;24,65;24,75;35;51,4332;5,5198;24,02;27,47;28,87;20;51,4372;5,4233;22,11;24,05;24,41;29;51,4585;5,4050;33,54;36,58;35,34;24;51,4446;5,4788;31,03;34,67;33,81;25;51,4546;5,3887;31,39;32,94;31,65;12018;21;51,4492;5,4569;28,95;30,25;29,29;26;51,4354;5,4799;24,12;27,00;27,73;22;51,4374;5,4517;25,61;28,37;28,21;14;51,4797;5,4751;33,95;35,03;33,31;26;51,5296;5,4719;28,39;29,42;28,63;29;51,4386;5,4819;36,90;41,15;40,10;34;51,4685;5,4724;36,79;40,42;38,72;21;51,4389;5,4650;34,24;36,11;34,72;42;51,4527;5,4851;36,81;39,51;38,02;27;51,4320;5,6272;31,67;35,93;35,27;31;51,5923;5,7813;26,83;29,59;34,41;19;51,5306;5,2846;29,11;32,38;35,39;28;51,3565;5,6358;27,66;31,66;32,72;35;51,5836;5,5481;22,84;25,15;26,04;36;51,5092;5,3781;23,79;27,12;26,67;26;51,4768;5,2616;24,34;26,14;26,11;23;51,4661;5,6786;30,83;34,77;34,27;43;51,4736;5,6531;29,17;33,63;34,39;30;;;;;;;51,4693;5,6348;27,65;30,72;29,94;28;51,4773;5,6567;26,34;31,46;31,68;27;51,3072;5,4218;24,75;28,08;28,15;10;51,4165;5,1265;30,81;33,18;32,19;34;51,4905;5,3942;29,14;30,79;29,87;28
2022-01-14 00:00:00;2022-01-14 01:00:00;51,4379;5,3581;27,02;31,43;35,13;19001;26;51,5108;5,3606;20,00;22,99;27,18;18;51,4915;5,4392;19,23;22,01;26,17;23;51,4024;5,3514;27,43;31,52;35,79;21;51,4569;5,4385;20,27;23,11;27,15;25;51,4465;5,4484;23,66;26,53;29,85;33;51,4423;5,4844;24,29;27,11;31,05;14;51,3707;5,1565;26,24;29,24;33,56;20;51,4454;5,4854;24,56;28,20;32,14;28;51,4414;5,4715;16,99;20,33;24,32;17;51,4814;5,5199;23,45;26,70;30,15;9;51,4681;5,3901;22,87;25,44;28,86;21259;30;51,3468;5,3887;25,54;28,73;33,27;16;51,4136;5,4707;20,57;23,85;27,24;29;51,5697;5,3113;21,30;23,51;26,65;20;51,4332;5,5197;19,06;21,95;26,39;27;51,4372;5,4233;18,20;21,15;25,52;33;51,4585;5,4050;26,39;30,35;34,56;26;51,4446;5,4788;24,07;27,31;31,03;37;51,4546;5,3887;23,75;26,53;29,87;18892;19;51,4492;5,4570;24,74;27,76;31,04;29;51,4351;5,4799;17,96;21,09;25,90;17;51,4373;5,4514;19,86;23,19;27,03;16;51,4797;5,4751;25,18;27,41;30,35;22;51,5295;5,4718;24,47;26,89;30,59;24;51,4387;5,4817;27,70;31,52;35,85;28;51,4685;5,4724;29,13;33,16;37,30;19;51,4389;5,4650;25,43;28,40;32,18;34;51,4527;5,4851;29,13;32,48;36,79;35;51,4320;5,6272;25,48;29,04;33,58;32;51,5923;5,7813;24,37;26,92;32,10;15;51,5306;5,2846;26,33;30,22;36,20;17;51,3565;5,6358;24,17;27,06;31,33;35;51,5836;5,5481;20,84;24,56;27,41;32;51,5092;5,3782;19,95;23,64;26,46;34;51,4768;5,2616;18,95;21,65;24,83;17;51,4661;5,6785;24,43;27,80;32,15;43;51,4736;5,6531;25,27;28,94;32,91;30;;;;;;;51,4693;5,6349;21,18;24,07;27,60;30;51,4779;5,6567;21,65;25,57;29,23;36;51,3072;5,4218;23,71;26,94;30,53;8;51,4165;5,1264;26,91;29,86;32,79;20;51,4904;5,3941;23,22;25,90;29,24;22
2022-01-15 00:00:00;2022-01-15 01:00:00;51,4379;5,3581;34,39;40,06;39,14;14777;22;51,5108;5,3607;26,10;29,16;29,58;22;51,4915;5,4392;25,90;29,39;30,08;23;51,4024;5,3514;33,88;38,84;38,82;37;51,4569;5,4384;26,20;30,13;31,00;26;51,4464;5,4482;30,62;33,86;32,86;31;51,4421;5,4845;31,80;34,39;33,76;10;51,3707;5,1565;31,38;34,38;34,15;28;51,4454;5,4854;30,37;34,58;33,94;33;51,4415;5,4714;22,72;26,68;27,53;16;51,4814;5,5199;29,09;33,19;32,95;11;51,4681;5,3901;29,74;32,42;31,61;12668;43;51,3468;5,3887;31,05;34,37;34,19;15;51,4136;5,4707;28,10;32,14;31,59;34;51,5697;5,3113;27,09;30,19;31,05;20;51,4332;5,5197;23,81;26,99;27,92;31;51,4372;5,4233;24,46;27,97;28,47;28;51,4585;5,4050;34,71;39,54;38,41;25;51,4444;5,4787;30,50;34,83;34,41;26;51,4546;5,3887;33,20;36,05;34,63;12026;22;51,4491;5,4570;32,21;34,77;33,45;34;51,4349;5,4801;23,97;27,53;28,54;12;51,4373;5,4514;25,78;30,01;30,29;14;51,4797;5,4751;36,04;38,35;36,97;22;51,5295;5,4718;33,57;37,09;36,56;26;51,4386;5,4815;36,36;41,52;40,65;26;51,4685;5,4724;36,82;42,20;41,32;18;51,4388;5,4649;34,60;37,74;36,80;20;51,4528;5,4851;36,77;40,24;38,86;33;51,4320;5,6272;32,02;37,04;37,74;25;51,5923;5,7812;33,12;38,62;44,59;12;51,5306;5,2846;34,69;39,97;42,81;26;51,3565;5,6358;27,68;30,59;32,60;28;51,5835;5,5480;27,93;35,29;36,48;30;51,5092;5,3782;24,27;30,30;31,17;29;51,4768;5,2616;24,81;27,27;26,74;22;51,4661;5,6785;32,61;37,54;37,97;50;51,4736;5,6531;31,52;37,85;38,00;25;;;;;;;51,4692;5,6347;28,39;33,13;33,13;29;51,4775;5,6568;27,59;34,18;34,83;27;51,3071;5,4218;28,57;31,46;31,18;8;51,4165;5,1264;32,13;35,26;34,54;25;51,4904;5,3941;32,17;35,77;35,08;29
2022-01-16 00:00:00;2022-01-16 01:00:00;51,4379;5,3582;35,07;46,99;51,31;22535;12;51,5107;5,3607;28,45;34,90;39,93;14;51,4915;5,4392;27,41;34,74;39,54;18;51,4025;5,3515;34,73;46,29;52,85;27;51,4570;5,4384;27,78;35,56;40,36;14;51,4465;5,4482;32,91;39,53;41,86;24;51,4421;5,4845;33,93;39,99;43,30;6;51,3707;5,1565;34,64;42,79;48,05;13;51,4454;5,4854;31,64;40,16;43,63;23;51,4415;5,4714;24,76;31,79;35,33;11;51,4814;5,5199;32,07;40,67;43,94;7;51,4681;5,3901;32,79;40,08;43,19;25347;25;51,3468;5,3887;32,93;41,94;47,53;4;51,4136;5,4708;29,11;37,17;40,24;20;51,5697;5,3113;29,92;37,26;42,16;12;51,4332;5,5198;26,70;34,33;39,52;20;51,4372;5,4233;25,67;33,12;37,36;20;51,4586;5,4050;36,11;46,86;51,04;18;51,4444;5,4788;32,19;40,48;43,98;20;51,4546;5,3887;37,30;43,95;46,67;23621;12;51,4492;5,4570;37,49;45,17;47,96;25;51,4349;5,4800;26,24;33,12;37,91;6;51,4374;5,4515;27,14;34,61;37,93;12;51,4796;5,4751;40,38;45,38;47,55;12;51,5295;5,4718;35,48;42,66;46,85;25;51,4384;5,4815;40,14;49,44;53,46;14;51,4685;5,4724;38,91;49,31;53,43;12;51,4388;5,4650;39,35;45,75;48,10;8;51,4527;5,4851;38,79;45,90;49,06;27;51,4320;5,6272;34,57;44,14;49,50;5;51,5923;5,7812;30,82;40,32;46,41;5;51,5305;5,2845;32,49;43,56;50,54;15;51,3565;5,6358;30,34;36,52;41,37;9;51,5835;5,5480;26,75;37,36;41,49;23;51,5092;5,3782;26,65;37,47;41,08;23;51,4768;5,2616;29,65;37,53;41,24;14;51,4661;5,6785;34,64;42,37;46,36;38;51,4736;5,6531;30,08;39,32;43,07;15;;;;;;;51,4693;5,6348;29,94;36,59;39,43;17;51,4774;5,6567;28,95;37,87;41,21;18;51,3072;5,4218;27,51;37,26;40,68;4;51,4165;5,1265;35,46;44,07;47,62;12;51,4904;5,3941;35,11;42,74;46,26;18
2022-01-17 00:00:00;2022-01-17 01:00:00;51,4379;5,3581;19,85;26,88;38,07;17602;15;51,5108;5,3606;13,33;18,94;30,16;14;51,4915;5,4392;13,08;18,74;29,58;23;51,4025;5,3514;22,64;29,44;42,34;30;51,4568;5,4383;14,49;19,13;29,68;18;51,4467;5,4480;17,68;22,47;28,62;41;51,4421;5,4845;18,24;25,28;35,24;12;51,3706;5,1565;20,25;26,34;39,88;19;51,4454;5,4854;18,50;25,30;34,33;33;51,4416;5,4715;13,71;20,57;29,35;13;51,4814;5,5199;16,11;22,85;32,17;8;51,4681;5,3901;16,40;21,66;29,94;15879;29;51,3468;5,3887;21,64;28,64;43,21;9;51,4136;5,4707;16,94;22,62;30,27;28;51,5696;5,3114;10,96;14,92;24,26;11;51,4332;5,5198;15,51;21,89;36,32;29;51,4372;5,4233;14,32;19,76;31,53;29;51,4585;5,4050;19,93;26,99;37,72;20;51,4445;5,4788;18,50;24,80;33,69;29;51,4546;5,3887;18,30;24,77;33,20;17493;16;51,4492;5,4569;21,39;28,22;37,33;34;51,4350;5,4798;15,07;22,00;35,88;19;51,4373;5,4513;15,28;21,38;29,43;17;51,4797;5,4751;17,38;22,35;28,93;19;51,5295;5,4718;16,08;22,17;34,66;33;51,4386;5,4820;22,98;30,40;40,07;25;51,4685;5,4722;20,71;27,73;37,75;19;51,4388;5,4649;20,64;27,50;35,89;27;51,4527;5,4851;21,93;28,40;37,56;41;51,4320;5,6272;21,72;30,09;49,80;12;51,5923;5,7812;16,57;23,68;42,21;7;51,5305;5,2845;14,62;20,62;36,57;18;51,3565;5,6358;18,55;25,04;40,82;14;51,5835;5,5480;11,07;16,94;26,17;19;51,5092;5,3782;13,42;19,02;26,74;27;51,4769;5,2616;14,03;21,08;30,02;17;51,4661;5,6785;18,94;26,86;39,91;49;51,4736;5,6531;19,04;25,96;34,74;17;;;;;;;51,4692;5,6347;15,73;21,69;29,53;21;51,4782;5,6568;15,00;21,89;31,59;26;51,3071;5,4218;18,24;26,01;35,48;5;51,4165;5,1265;21,09;29,20;40,12;17;51,4904;5,3941;16,04;21,94;30,10;28
